Id,Tinfilt[s],Cumul_Infiltration[mm]
136,310,158.75
136,318,162.5
136,325,166.25
136,333,170.25
136,341,174.25
136,349,178.5
136,357,181.75
136,361,184
136,396,202.75
136,405,208
136,412,213
136,422,218
136,431,222.5
136,441,227.25
136,452,231.5
136,462,236.25
136,471,240.25
136,481,244.5
136,491,248.5
136,498,252.75
136,508,256.75
136,517,260.75
136,526,264.75
136,535,268.5
136,545,272
136,552,275.75
136,560,279.5
136,570,283
136,574,285
136,607,301.25
136,615,306.5
136,623,312
136,635,316.5
136,648,321.25
136,659,325.75
136,671,330.5
136,684,335.25
136,697,339.75
136,709,344
136,720,348
136,732,352.25
136,743,356.5
136,754,360.75
136,766,364.5
136,777,368.25
136,788,372
136,800,375.75
136,809,379.25
136,821,383
136,832,386.75
136,838,389
136,874,402.25
136,881,407.5
136,897,412.5
136,914,417.75
136,929,422.75
136,944,427.25
136,959,432
136,976,436.25
136,991,441.25
136,1006,445.5
136,1019,450
136,1034,454.25
136,1050,458.5
136,1065,462.75
136,1078,466.75
136,1094,470.75
136,1107,474.25
136,1120,478.5
136,1134,482.25
136,1147,486
136,1160,489.5
136,1170,492.5
136,1203,502
136,1214,507
136,1233,511.75
136,1252,516.75
136,1270,521.5
136,1289,526.25
136,1305,531.25
136,1324,535.5
136,1341,539.75
136,1358,544
136,1375,548.25
136,1392,552
136,1406,555.75
136,1423,559.75
136,1438,564
136,1455,568
136,1470,571.75
136,1485,575.5
136,1503,579.25
136,1518,583
136,1533,586.5
136,1545,590
136,1576,599.25
136,1584,604.75
136,1600,610
136,1623,615.25
136,1643,620.25
136,1664,625.25
136,1686,629.75
136,1707,634.5
136,1727,638.75
136,1748,643.5
136,1769,647.75
136,1789,652
136,1808,656.25
136,1829,660.5
136,1848,664.5
136,1866,668.25
136,1885,672.5
136,1906,676.5
136,1924,680.5
136,1942,684.5
136,1961,688
136,1980,691.5
136,1993,694.5
136,2025,702
136,2033,707.5
136,2058,712.75
136,2085,718
136,2110,723.25
136,2135,728.25
136,2161,732.75
136,2185,737.75
136,2212,742
136,2236,746.25
136,2260,751.25
136,2284,755.75
136,2308,759.75
136,2331,763.75
136,2353,767.5
136,2375,771.75
136,2397,775.5
136,2420,779.25
136,2440,783.25
136,2461,787
136,2483,790.75
136,2504,794.25
136,2521,797.75
136,2552,803.75
136,2566,808.75
136,2596,813.5
136,2623,818.5
136,2653,823.75
136,2683,828.25
136,2712,833.25
136,2740,838
136,2768,842.5
136,2796,846.75
136,2822,851.25
136,2850,855.25
136,2877,859.5
136,2903,863.5
136,2929,867.75
136,2955,871.75
136,2981,875.75
136,3007,879.5
136,3031,883.25
136,3055,887.25
136,3081,890.75
136,3103,894.5
136,3122,897.75
136,3153,903
136,3170,908.25
136,3203,913.25
136,3239,918.5
136,3273,923.5
136,3305,928
136,3337,933
136,3370,937.75
136,3401,942
136,3431,946
136,3462,950.5
136,3491,954.5
136,3521,958.5
136,3551,962.5
136,3580,966.5
136,3609,970.5
136,3637,974.75
136,3667,978.5
136,3695,982.25
136,3723,986
136,3752,989.75
136,3779,993.25
136,3800,996.25
136,3833,1001
136,3855,1006
136,3892,1011
136,3931,1015.75
136,3967,1020.75
136,4004,1025.75
136,4043,1030.25
136,4080,1034.75
136,4115,1039.25
136,4152,1043.75
136,4187,1048
136,4221,1052
136,4256,1056.25
136,4289,1060.25
136,4321,1064.5
136,4356,1069
136,4391,1073
136,4422,1077
136,4456,1080.75
136,4486,1084.5
136,4516,1088.25
136,4546,1091.75
136,4570,1094.75
136,4601,1098.75
136,4629,1104
136,4672,1109.5
136,4716,1114.25
136,4757,1119.25
136,4797,1124
136,4837,1128.75
136,4879,1133.5
136,4918,1137.75
136,4956,1142
136,4993,1146
136,5030,1150.25
136,5066,1154.5
136,5103,1158.5
136,5138,1163
136,5172,1166.75
136,5206,1170.5
136,5240,1174.25
136,5273,1178
136,5307,1181.75
136,5340,1185.5
136,5369,1189
136,5401,1192.75
136,5434,1198
136,5480,1203.5
136,5529,1208.5
136,5575,1213.25
136,5619,1218
136,5663,1223
136,5709,1227.25
136,5752,1232.25
136,5798,1236.75
136,5841,1241.25
136,5881,1245.25
136,5922,1249.75
136,5964,1254
136,6005,1258.5
136,6045,1262.5
136,6084,1266.25
136,6121,1270
136,6155,1273.5
136,6192,1277.25
136,6229,1281
136,6264,1284.75
136,6297,1288.25
136,6327,1291.5
136,6358,1294.75
136,6402,1299.75
136,6452,1305
136,6504,1310
136,6553,1314.5
136,6600,1319.25
136,6648,1324
136,6695,1328.75
136,6741,1333.25
136,6788,1337.75
136,6832,1341.75
136,6876,1345.75
136,6920,1350.25
136,6962,1354.25
136,7005,1358.5
136,7047,1362.5
136,7089,1366.25
136,7128,1370
136,7165,1373.25
136,7206,1377
136,7246,1380.5
136,7280,1383.75
136,7311,1386.75
136,7357,1392
136,7410,1397
136,7463,1402
136,7516,1406.75
136,7567,1411.75
136,7618,1416.25
136,7668,1420.75
136,7715,1425.25
136,7765,1430
136,7814,1434.25
136,7861,1438.5
136,7910,1443.25
136,7960,1447.25
136,8006,1451.25
136,8051,1455
136,8094,1458.75
136,8138,1462.25
136,8179,1466
136,8219,1469.5
136,8258,1473
136,8298,1476.5
136,8332,1480
136,8365,1483
136,8413,1488.75
136,8476,1493.75
136,8531,1498.75
136,8587,1504.25
136,8646,1509.5
136,8703,1514.25
136,8756,1519.25
136,8807,1523.75
136,8861,1528.75
136,8914,1533
136,8964,1537.25
136,9014,1541.5
136,9064,1545.5
136,9111,1549.25
136,9157,1553
136,9205,1556.75
136,9248,1560.5
136,9294,1564.25
136,9336,1568
136,9381,1571.75
136,9424,1575.25
136,9463,1578.75
136,9493,1581.25
136,9546,1586.5
136,9607,1591.25
136,9666,1596
136,9726,1601
136,9785,1605.75
136,9845,1610.75
136,9906,1615.5
136,9961,1619.75
136,10016,1624.5
136,10074,1629.25
136,10129,1633.5
136,10183,1638.25
136,10240,1642.5
136,10293,1646.5
136,10345,1650.75
136,10396,1654.75
136,10446,1658.75
136,10495,1662.5
136,10541,1666
136,10589,1669.5
136,10635,1673.25
136,10678,1677
136,10709,1679.5
136,10768,1684.5
136,10834,1689.75
136,10900,1694.75
136,10965,1700
136,11028,1705
136,11090,1709.75
136,11149,1714.25
136,11209,1718.5
136,11266,1723.25
136,11327,1727.25
136,11382,1731.75
136,11437,1735.75
136,11494,1740
136,11547,1744.25
136,11601,1748
136,11653,1752.25
136,11704,1756
136,11754,1759.75
136,11806,1763.5
136,11857,1767
136,11905,1770.5
136,11948,1774
136,11979,1776.5
136,12039,1781.75
136,12109,1786.5
137,0,0
137,17,4.75
137,27,14.25
137,35,19.5
137,43,25
137,51,29.75
137,60,38.75
137,68,43.5
137,76,47.75
137,86,56
137,94,60.5
137,104,68.25
137,112,72.25
137,121,80.25
137,132,87.75
137,142,95
137,146,102.25
137,182,131.75
137,192,141.5
137,199,146
137,207,150.75
137,215,155.25
137,223,160
137,230,164.5
137,238,169.25
137,248,173.75
137,256,178
137,263,182.25
137,271,186.25
137,279,190.25
137,287,194.25
137,295,198.25
137,302,202.25
137,310,206.25
137,318,210
137,326,213.75
137,330,217.5
137,368,235.25
137,377,240.25
137,393,245.25
137,404,250
137,417,255.25
137,427,259.75
137,438,264
137,448,268.25
137,459,272.25
137,469,276.5
137,478,280.25
137,490,284.25
137,499,288.25
137,509,292
137,519,296
137,530,299.75
137,540,303.5
137,548,307.25
137,559,311
137,567,314.5
137,575,318
137,608,332.75
137,616,338
137,624,343
137,639,347.75
137,654,352.75
137,667,357.25
137,682,362
137,696,366.5
137,709,371
137,722,375.25
137,736,379.5
137,749,383.75
137,762,387.75
137,773,391.75
137,787,395.75
137,800,399.5
137,811,403.25
137,823,407.25
137,836,410.75
137,848,414.5
137,860,418
137,868,421.5
137,897,432.5
137,905,438
137,917,443
137,934,447.75
137,949,452.5
137,966,457
137,983,461.75
137,998,466
137,1015,470.75
137,1030,475
137,1045,479
137,1061,483.25
137,1076,487.75
137,1093,491.75
137,1106,496
137,1123,499.75
137,1136,503.5
137,1151,507.25
137,1166,511
137,1180,514.75
137,1195,518.25
137,1203,521.75
137,1234,531.75
137,1242,536.75
137,1255,542
137,1276,546.75
137,1294,551.75
137,1314,556.75
137,1333,561.25
137,1359,566.25
137,1372,570.75
137,1391,575.25
137,1408,579.5
137,1425,583.5
137,1443,587.5
137,1460,592
137,1477,595.75
137,1492,599.75
137,1509,603.5
137,1525,607.25
137,1541,611
137,1556,614.5
137,1573,618
137,1587,621.5
137,1598,625
137,1631,634.75
137,1639,640.25
137,1658,645.5
137,1678,650.75
137,1703,655.75
137,1723,660.5
137,1745,665
137,1766,670
137,1787,674.25
137,1809,678.75
137,1828,683.25
137,1850,687.5
137,1870,691.75
137,1889,695.75
137,1908,699.75
137,1926,703.75
137,1947,707.75
137,1964,711.5
137,1982,715.25
137,1999,719
137,2018,722.25
137,2035,725.75
137,2052,729.25
137,2064,732.75
137,2095,740.5
137,2103,745.75
137,2127,750.75
137,2151,755.5
137,2174,760
137,2198,764.75
137,2222,769.25
137,2244,774.25
137,2268,778.75
137,2290,783.5
137,2314,787.75
137,2336,792
137,2357,796.5
137,2379,800.5
137,2401,804.5
137,2422,808.5
137,2442,812.25
137,2461,816
137,2482,819.5
137,2502,823
137,2521,827
137,2540,830.75
137,2557,834.5
137,2588,841.5
137,2597,846.75
137,2625,852
137,2653,857
137,2680,861.75
137,2707,866.5
137,2733,871.25
137,2759,875.75
137,2785,880.25
137,2809,884.5
137,2835,888.5
137,2859,893.25
137,2883,897.5
137,2908,901.5
137,2932,905.5
137,2954,910
137,2979,913.75
137,3003,917.25
137,3024,921
137,3044,924.75
137,3066,928.5
137,3083,932.25
137,3115,938.75
137,3129,944.25
137,3160,949.75
137,3192,954.75
137,3220,959.5
137,3251,964.75
137,3281,969.25
137,3311,974
137,3338,978.25
137,3365,982.75
137,3392,986.75
137,3419,990.75
137,3443,995
137,3469,999
137,3497,1003
137,3521,1006.75
137,3545,1010.75
137,3571,1014.75
137,3593,1018.5
137,3617,1022
137,3639,1025.75
137,3663,1029.5
137,3682,1033.25
137,3713,1038.75
137,3730,1043.75
137,3762,1048.75
137,3793,1053.5
137,3827,1058.5
137,3858,1063.25
137,3889,1067.75
137,3919,1072.5
137,3951,1076.75
137,3980,1081
137,4006,1085.75
137,4037,1090
137,4064,1094
137,4093,1098.5
137,4122,1102.5
137,4148,1106.5
137,4174,1110.5
137,4199,1114.5
137,4224,1118.25
137,4248,1122
137,4274,1125.75
137,4298,1129.25
137,4328,1132.75
137,4361,1138.25
137,4370,1143.5
137,4405,1148.25
137,4438,1153.25
137,4472,1158.25
137,4506,1163.25
137,4543,1168
137,4577,1172.5
137,4612,1177.5
137,4647,1182.25
137,4680,1187
137,4708,1191.25
137,4737,1195
137,4769,1199.5
137,4795,1203.5
137,4825,1207.25
137,4853,1211.5
137,4881,1215.25
137,4908,1219
137,4935,1222.75
137,4961,1226.5
137,4987,1230
137,5012,1233.5
137,5033,1237
137,5066,1242.25
137,5084,1247.75
137,5125,1253
137,5161,1257.75
137,5198,1262.75
137,5233,1267.75
137,5268,1272.25
137,5301,1276.75
137,5334,1281.25
137,5368,1285.75
137,5401,1290
137,5433,1294.25
137,5465,1298.75
137,5494,1303.25
137,5526,1307.25
137,5558,1311
137,5587,1314.75
137,5617,1318.5
137,5643,1322.25
137,5672,1326
137,5701,1329.75
137,5729,1333.75
137,5753,1337.75
137,5784,1342.25
137,5808,1347.5
137,5847,1352.25
137,5886,1357.25
137,5925,1362.5
137,5964,1367.5
137,6001,1372.5
137,6040,1377.25
137,6075,1381.5
137,6110,1385.75
137,6145,1390.5
137,6178,1394.75
137,6213,1398.75
137,6246,1403
137,6280,1407
137,6311,1410.75
137,6343,1414.75
137,6374,1418.25
137,6404,1422
137,6432,1425.5
137,6459,1429.25
137,6489,1432.5
137,6511,1435.75
137,6542,1440
137,6570,1445.25
137,6611,1450.25
137,6649,1455.5
137,6689,1460.25
137,6729,1464.75
137,6766,1469.5
137,6803,1473.75
137,6838,1478.25
137,6875,1482.75
137,6912,1486.75
137,6947,1491.5
137,6986,1495.5
137,7017,1499.5
137,7052,1503.5
137,7085,1507.5
137,7118,1511.75
137,7149,1515
137,7178,1518.75
137,7211,1522
137,7241,1526
137,7270,1529.25
137,7295,1532.5
137,7328,1536.75
137,7354,1542.25
137,7406,1547.5
137,7443,1552.5
137,7484,1557.5
137,7524,1562.25
137,7566,1567.5
137,7607,1572
137,7646,1577
137,7686,1581.5
137,7726,1585.75
137,7763,1590.25
137,7800,1594.5
137,7837,1598.5
137,7874,1602.75
137,7910,1607
137,7944,1610.75
137,7978,1614.75
137,8011,1618.75
137,8044,1622.5
137,8078,1625.75
137,8109,1629.5
137,8137,1633.25
137,8170,1637.25
137,8203,1642.75
137,8249,1648
137,8295,1652.75
137,8339,1658
137,8382,1662.75
137,8424,1667.5
137,8467,1672
137,8510,1676.75
137,8552,1681.25
137,8593,1685.5
137,8634,1689.75
137,8671,1694
137,8706,1698
137,8743,1702
137,8778,1706
137,8813,1709.75
137,8847,1713.75
137,8883,1717.75
137,8915,1721.25
137,8948,1725
137,8981,1728.25
137,9009,1731.5
137,9042,1735.5
137,9072,1740.25
137,9115,1745
137,9157,1750
137,9201,1754.5
137,9242,1759.25
137,9284,1763.5
137,9324,1768
137,9363,1772.25
137,9401,1776.25
137,9440,1780.75
137,9477,1784.75
137,9513,1788.5
137,9548,1792.5
137,9583,1796.25
137,9617,1800
137,9652,1803.75
137,9687,1807.5
137,9719,1811.25
137,9751,1815
137,9784,1819
137,9815,1824
137,9861,1829
137,9907,1834
137,9954,1838.75
137,9998,1843.75
137,10042,1848.5
138,0,0
138,9,5.25
138,19,15
138,27,20
138,37,29
138,50,41
138,60,50
138,70,58.25
138,82,70
138,96,83.75
138,109,97.5
138,156,141.25
138,168,152
138,175,156.25
138,187,167
138,203,183.5
138,212,200
138,261,251.25
138,273,262.5
138,285,273.5
138,297,283.75
138,311,297
138,318,310.25
138,366,358.75
138,375,366.75
138,387,377.75
138,399,388.75
138,411,398.25
138,420,407.75
138,468,450.25
138,478,458.5
138,487,466
138,499,476.75
138,512,487.5
138,524,497
138,528,500.25
138,575,539.5
138,585,547.5
138,596,555.75
138,607,566.25
138,617,573
138,629,583
138,638,593
138,686,631
138,694,635.25
138,704,643.25
138,714,651
138,723,658
138,733,665.25
138,743,672
138,752,678.75
138,799,710.75
138,807,714.75
138,816,722.75
138,824,726.75
138,834,734.25
138,844,741.25
138,852,744.75
138,862,752.25
138,872,758.75
138,882,765.25
138,886,767.75
138,932,797
138,939,801.25
138,949,808.75
138,959,812.75
138,969,819.75
138,977,823.5
138,987,830.25
138,997,837.25
138,1006,842.75
138,1013,848.25
138,1058,876.25
138,1066,880.5
138,1074,884.75
138,1081,888.75
138,1091,896.25
138,1101,900.5
138,1109,904.5
138,1119,911.75
138,1131,919
138,1139,922.75
138,1149,929.25
138,1157,935.75
138,1200,961.5
138,1208,965.75
138,1216,970
138,1223,974
138,1231,977.75
138,1239,981.25
138,1247,985.25
138,1254,988.75
138,1262,992.75
138,1272,1000.25
138,1282,1004
138,1290,1007.75
138,1298,1011.25
138,1308,1018.25
138,1316,1021.25
138,1320,1023.25
138,1361,1044.75
138,1369,1049
138,1377,1053
138,1384,1057
138,1394,1061.25
138,1402,1065.25
138,1409,1069.25
138,1417,1073
138,1425,1077
138,1433,1080.75
138,1440,1084.25
138,1448,1087.75
138,1456,1091.5
138,1466,1097.75
138,1475,1101
138,1480,1103.5
138,1521,1123
138,1531,1127.25
138,1540,1131.25
138,1548,1135.5
138,1558,1139.5
138,1567,1143.5
138,1575,1147.5
138,1583,1151.25
138,1593,1154.75
138,1600,1158.5
138,1608,1162.5
138,1618,1166.25
138,1626,1169.5
138,1634,1173.25
138,1644,1179.5
138,1652,1183.5
138,1693,1204.5
138,1700,1209.25
138,1710,1213.5
138,1719,1217.75
138,1729,1221.75
138,1739,1225.75
138,1748,1229.75
138,1758,1233.75
138,1768,1237.5
138,1777,1241.75
138,1787,1245.75
138,1797,1249.5
138,1805,1253.5
138,1814,1257.25
138,1822,1260.75
138,1830,1264.5
138,1838,1267.75
138,1850,1274
138,1858,1277.5
138,1899,1296
138,1909,1300.5
138,1920,1304.75
138,1929,1309
138,1941,1313
138,1950,1317.25
138,1962,1321.25
138,1971,1325.25
138,1981,1329.25
138,1991,1333.25
138,2000,1336.75
138,2010,1340.5
138,2019,1344.25
138,2029,1347.75
138,2037,1351.25
138,2047,1354.75
138,2056,1358.25
138,2064,1361.25
138,2074,1365
138,2079,1368.75
138,2118,1384
138,2131,1388.25
138,2142,1392.25
138,2154,1396.5
138,2164,1400.5
138,2175,1404.5
138,2186,1408.25
138,2196,1412.25
138,2207,1415.75
138,2217,1419.5
138,2227,1423.25
138,2236,1426.75
138,2246,1430
138,2257,1433.5
138,2265,1437
138,2275,1440
138,2285,1443.5
138,2294,1446.75
138,2301,1450
138,2342,1464.25
138,2355,1468.5
138,2368,1472.75
138,2381,1476.75
138,2393,1481
138,2404,1485
138,2416,1489
138,2427,1493.25
138,2441,1497.25
138,2452,1501
138,2462,1504.75
138,2473,1508.5
138,2483,1512
138,2494,1515.25
138,2504,1518.75
138,2513,1522.25
138,2523,1525.5
138,2533,1528.75
138,2542,1532
138,2549,1535.25
138,2588,1550
138,2597,1554.75
138,2611,1559.25
138,2624,1563.5
138,2637,1567.75
138,2649,1572
138,2662,1576
138,2675,1580
138,2688,1584
138,2700,1587.75
138,2711,1591.75
138,2723,1595
138,2734,1598.75
138,2746,1602.5
138,2759,1606
138,2768,1609.25
138,2780,1612.75
138,2791,1616
138,2801,1619
138,2812,1622.25
138,2819,1625.5
138,2858,1638.75
138,2869,1643
138,2883,1647
138,2896,1651.5
138,2911,1655.75
138,2924,1660
138,2938,1663.75
138,2951,1667.75
138,2966,1671.75
138,2975,1675.75
138,2989,1679.75
138,3002,1683.25
138,3013,1687
138,3027,1690.5
138,3038,1694
138,3049,1697.75
138,3061,1701
138,3073,1704.5
138,3082,1707.5
138,3094,1710.75
138,3102,1714
138,3141,1726.25
138,3154,1731
138,3171,1735.25
138,3184,1739.25
138,3201,1743.75
138,3214,1748
138,3229,1752
138,3244,1756
138,3257,1760.25
138,3273,1764.5
138,3286,1768
138,3299,1771.75
138,3313,1775.5
138,3324,1779
138,3337,1782.25
138,3349,1785.75
138,3362,1789.5
138,3374,1792.75
138,3386,1796
138,3397,1798.75
138,3405,1801.5
138,3444,1812
138,3461,1816.25
138,3476,1820.5
138,3493,1824.75
138,3508,1828.75
138,3523,1832.75
138,3538,1836.75
138,3553,1840.75
138,3566,1844.5
138,3581,1848
138,3596,1851.5
138,3609,1855.25
138,3624,1858.75
138,3638,1862.75
138,3651,1866
138,3664,1869.5
138,3677,1873
138,3691,1876.25
138,3704,1879.5
138,3717,1883
138,3725,1886.5
138,3761,1897.5
138,3769,1902.25
138,3786,1906.5
138,3805,1911
138,3821,1915.25
138,3838,1919.25
138,3855,1923.5
138,3872,1927.5
138,3887,1931.75
138,3904,1935.5
138,3919,1939.25
138,3934,1943.25
138,3949,1947
138,3964,1950.25
138,3979,1954
138,3994,1957.5
138,4007,1960.75
138,4020,1964.25
138,4035,1967.75
138,4049,1971
138,4062,1974.5
138,4071,1978
138,4108,1988.5
138,4117,1993
138,4137,1997.25
138,4154,2001.25
138,4172,2005.5
138,4189,2009.5
138,4208,2013.25
138,4224,2017
138,4239,2021
138,4254,2024.75
138,4271,2028.25
138,4287,2032
138,4302,2035.75
138,4317,2039.5
138,4333,2043.25
138,4347,2046.5
138,4362,2050
138,4377,2053.5
138,4392,2056.75
138,4406,2060.25
138,4418,2063.75
138,4455,2073.25
138,4466,2077.5
138,4485,2082.25
138,4505,2086.5
138,4524,2090.5
138,4542,2094.5
138,4559,2098.5
138,4578,2102.5
138,4595,2106.5
138,4614,2110.25
138,4631,2113.75
138,4648,2117
138,4664,2120.5
138,4680,2124
138,4697,2128
138,4714,2131.5
138,4729,2135.25
138,4744,2138.75
138,4761,2142
138,4775,2145.25
138,4790,2148.5
138,4805,2151.75
138,4817,2155
138,4852,2163.25
138,4865,2167.5
138,4886,2171.75
138,4905,2176
138,4923,2180.25
138,4944,2184
138,4962,2188
138,4979,2191.75
138,4998,2195.5
138,5015,2199.25
138,5034,2203
138,5052,2206.25
138,5068,2210
138,5087,2213.5
138,5104,2217.25
138,5120,2220.25
138,5136,2223.75
138,5152,2226.75
138,5167,2230
138,5183,2233.5
138,5194,2237
138,5229,2245
138,5246,2249.25
138,5267,2253.5
138,5287,2257.75
138,5308,2262
138,5330,2265.75
138,5349,2269.5
138,5369,2273.5
138,5388,2277.25
138,5407,2280.75
138,5427,2284.25
138,5444,2288
138,5463,2291.75
138,5479,2295
138,5498,2298.5
138,5513,2301.75
138,5532,2305
138,5547,2308.5
138,5565,2311.5
138,5582,2314.5
138,5596,2317.5
138,5631,2324.5
138,5648,2328.75
138,5670,2332.75
138,5691,2337.25
138,5715,2341.25
138,5736,2345.5
138,5756,2349.5
138,5779,2353.25
138,5798,2356.75
138,5816,2360.5
138,5837,2364.25
138,5856,2368
138,5876,2371.5
138,5895,2375
138,5913,2378.5
138,5932,2382
138,5949,2385
138,5967,2388.5
138,5984,2391.5
138,5998,2394.5
138,6033,2401.25
138,6056,2406.25
138,6078,2410.5
138,6102,2414.75
138,6123,2418.75
138,6145,2422.75
138,6167,2426.75
138,6188,2430.5
138,6210,2434.25
138,6231,2438
138,6251,2442
138,6272,2445.75
138,6292,2449
138,6312,2452.75
138,6331,2456.25
138,6350,2460
138,6371,2463.75
138,6390,2467.25
138,6406,2470.5
138,6425,2473.5
138,6438,2476.5
138,6473,2483
138,6497,2487.25
138,6522,2491.75
138,6546,2496
138,6569,2500.25
138,6593,2504.25
138,6616,2508
138,6637,2512.25
138,6661,2516
138,6680,2519.5
138,6702,2523.25
138,6722,2527
138,6744,2530.5
138,6763,2533.75
138,6783,2537.25
138,6802,2540.75
138,6821,2543.75
138,6839,2547.25
138,6858,2550.25
138,6878,2553.5
138,6892,2556.75
138,6928,2563.25
138,6953,2567.5
138,6978,2572.25
138,7001,2576.5
138,7026,2581
138,7050,2584.75
138,7073,2588.75
138,7097,2592.75
138,7119,2596.5
138,7141,2600.25
138,7163,2604
138,7183,2607.75
138,7204,2611.25
138,7226,2614.75
138,7247,2618.5
138,7267,2622
138,7288,2625
138,7307,2628.5
138,7327,2631.75
138,7346,2635
138,7365,2638
138,7382,2641.25
138,7399,2644.5
138,7436,2650.75
138,7461,2655
138,7487,2659.25
138,7511,2663.25
138,7535,2667.25
138,7559,2671.25
138,7586,2675
138,7608,2679.25
138,7633,2683.25
138,7658,2687.25
138,7682,2690.75
138,7704,2694.5
138,7726,2698
138,7747,2701.25
138,7768,2705
138,7790,2708.25
138,7809,2711.25
138,7829,2714.5
138,7848,2718
138,7868,2721.25
138,7889,2724.5
138,7904,2727.75
138,7941,2734
138,7967,2738.25
138,7993,2742.5
138,8019,2746.5
138,8044,2750.75
138,8070,2754.75
138,8096,2759
138,8121,2762.75
138,8143,2766
138,8167,2769.5
138,8190,2773.25
138,8212,2776.75
138,8234,2780.25
138,8257,2783.75
138,8278,2787.25
138,8300,2790.25
138,8321,2793.75
138,8341,2797.25
138,8363,2800.25
138,8382,2803.75
138,8402,2806.5
138,8418,2809.25
138,8454,2815
138,8485,2819.25
138,8511,2823.5
138,8537,2827.75
138,8565,2832
138,8592,2836.25
138,8622,2840
138,8646,2844.25
138,8672,2848.25
138,8696,2851.75
138,8721,2855.5
138,8743,2859.25
138,8767,2862.5
138,8790,2866.25
138,8814,2870
138,8836,2873.5
138,8858,2876.5
138,8879,2879.75
138,8899,2883
138,8921,2886.25
138,8942,2889.25
138,8963,2892.5
138,8980,2895.75
138,9013,2901.75
138,9021,2906
138,9049,2910.25
138,9076,2914.5
138,9104,2918.5
138,9130,2922.75
138,9158,2926.5
138,9184,2930.25
138,9209,2934
138,9235,2938
138,9261,2941.5
138,9283,2945
138,9307,2948.5
138,9329,2951.75
138,9351,2955.25
138,9373,2958.25
138,9395,2961.75
138,9418,2965.5
138,9441,2968.75
138,9463,2972
138,9484,2975.25
138,9501,2978.5
138,9534,2984.5
138,9543,2988.75
138,9571,2993
138,9599,2997.25
138,9628,3001.75
138,9656,3005.5
138,9684,3009.5
138,9712,3013
138,9738,3016.75
138,9763,3020.75
138,9791,3024.5
138,9817,3028.25
138,9842,3031.75
138,9868,3035
138,9890,3038.25
138,9914,3041.75
138,9938,3044.75
138,9960,3048
138,9982,3051
138,10003,3054.5
138,10027,3057.5
138,10049,3060.5
138,10067,3063.5
138,10102,3069.25
138,10111,3073.5
138,10139,3077.75
138,10168,3081.75
138,10197,3085.75
138,10224,3089.75
138,10252,3093.5
138,10280,3097.25
138,10308,3101
138,10332,3104.75
138,10358,3108.5
138,10385,3112
138,10409,3115.75
138,10435,3119
138,10460,3122.75
138,10484,3126.25
138,10508,3129.25
138,10530,3132.5
138,10553,3135.5
138,10575,3138.75
138,10597,3141.75
138,10619,3145
138,10636,3148.25
138,10669,3153.75
138,10681,3158.25
138,10710,3162
138,10739,3166
138,10766,3170.5
138,10795,3174.75
138,10826,3178.25
138,10854,3181.75
138,10881,3185.5
138,10907,3189.5
138,10935,3193
138,10961,3196.5
138,10987,3199.75
138,11011,3203.25
138,11037,3206.75
138,11061,3210
138,11085,3213.5
138,11107,3216.75
138,11131,3220.25
138,11155,3223.5
138,11178,3226.75
138,11198,3230
138,11232,3235.5
138,11242,3239.75
138,11273,3244.25
138,11305,3248.25
138,11334,3252.5
138,11366,3256.5
138,11394,3260.75
138,11426,3264.75
138,11455,3268.5
138,11483,3272.25
138,11510,3275.75
138,11536,3279
138,11563,3282.75
138,11589,3286.25
138,11615,3289.5
138,11641,3293
138,11665,3296.25
138,11689,3299.25
138,11713,3302.75
138,11740,3305.75
138,11762,3309
138,11785,3312
138,11803,3315
138,11836,3320
138,11851,3324.25
138,11881,3328.25
138,11913,3332.25
138,11940,3336.25
138,11968,3340.5
138,12000,3344.5
138,12028,3348.25
138,12054,3352.25
138,12082,3356
138,12110,3359.5
138,12137,3363
138,12164,3366.25
138,12190,3369.5
138,12216,3373
138,12240,3376.5
138,12266,3379.5
138,12290,3383.25
138,12316,3386.5
138,12340,3389.75
138,12366,3393.25
138,12386,3396.75
138,12419,3402
138,12433,3406.5
138,12464,3410.25
138,12493,3414.25
138,12525,3418.25
138,12553,3422
138,12584,3426
138,12614,3430
138,12644,3433.75
138,12672,3437.25
138,12700,3440.75
138,12728,3444.25
138,12754,3447.75
138,12779,3451.25
138,12808,3454.75
138,12832,3458
138,12858,3461
138,12882,3464.5
138,12906,3467.5
138,12930,3470.75
138,12955,3473.75
138,12974,3476.75
138,13009,3482.25
138,13020,3486.5
138,13052,3490.5
138,13084,3495.5
138,13115,3500.25
138,13149,3505.5
138,13169,3508.5
138,13206,3513.5
138,13237,3518.5
138,13272,3523
138,13305,3527.5
138,13339,3531.75
138,13374,3536.25
138,13407,3540.75
138,13442,3545
138,13474,3549
138,13505,3553.25
138,13538,3557.5
138,13574,3561.5
138,13604,3565.5
138,13636,3569.5
138,13667,3573.5
138,13697,3577
138,13724,3580.75
138,13752,3584.5
138,13782,3588.25
138,13810,3591.75
138,13838,3595.25
138,13866,3598.75
138,13893,3602.25
138,13920,3605.5
138,13946,3608.75
138,13972,3611.75
138,13996,3615
138,14022,3618
138,14046,3621.25
138,14070,3624
138,14094,3627.25
139,0,0
139,26,5.5
139,62,11
139,123,15.75
139,191,21
139,239,25.75
139,291,30.25
139,337,34.5
139,391,38.75
139,468,43.25
139,501,47.75
139,553,51.75
139,586,55.75
