id,Year,Month,Day,Hour,Minute,Second,Z=100,Z=300,Z=500,Z=670,Z=1000
19895,2017,10,21,21,45,0,0.387,0.3795,0.477,0.524,0.539
19896,2017,10,21,22,0,0,0.387,0.3797,0.477,0.524,0.539
19897,2017,10,21,22,15,0,0.387,0.3797,0.477,0.524,0.539
19898,2017,10,21,22,30,0,0.387,0.3795,0.478,0.524,0.539
19899,2017,10,21,22,45,0,0.387,0.3795,0.477,0.524,0.539
19900,2017,10,21,23,0,0,0.387,0.3795,0.477,0.524,0.539
19901,2017,10,21,23,15,0,0.387,0.3797,0.477,0.524,0.539
19902,2017,10,21,23,30,0,0.387,0.3795,0.477,0.524,0.539
19903,2017,10,21,23,45,0,0.387,0.3795,0.477,0.524,0.539
19904,2017,10,22,0,0,0,0.387,0.3795,0.477,0.524,0.539
19905,2017,10,22,0,15,0,0.387,0.3794,0.477,0.524,0.539
19906,2017,10,22,0,30,0,0.387,0.3795,0.477,0.524,0.539
19907,2017,10,22,0,45,0,0.387,0.3795,0.477,0.524,0.539
19908,2017,10,22,1,0,0,0.387,0.3795,0.477,0.524,0.539
19909,2017,10,22,1,15,0,0.387,0.3795,0.477,0.524,0.539
19910,2017,10,22,1,30,0,0.387,0.3794,0.477,0.524,0.539
19911,2017,10,22,1,45,0,0.387,0.3794,0.477,0.524,0.539
19912,2017,10,22,2,0,0,0.387,0.3795,0.477,0.524,0.539
19913,2017,10,22,2,15,0,0.387,0.3794,0.477,0.524,0.539
19914,2017,10,22,2,30,0,0.387,0.3795,0.477,0.524,0.539
19915,2017,10,22,2,45,0,0.387,0.3794,0.477,0.524,0.539
19916,2017,10,22,3,0,0,0.387,0.3794,0.477,0.524,0.539
19917,2017,10,22,3,15,0,0.387,0.3794,0.477,0.524,0.539
19918,2017,10,22,3,30,0,0.387,0.3795,0.477,0.524,0.539
19919,2017,10,22,3,45,0,0.387,0.3795,0.477,0.524,0.539
19920,2017,10,22,4,0,0,0.387,0.3795,0.477,0.524,0.539
19921,2017,10,22,4,15,0,0.387,0.3794,0.477,0.524,0.539
19922,2017,10,22,4,30,0,0.387,0.3794,0.477,0.524,0.539
19923,2017,10,22,4,45,0,0.387,0.3794,0.477,0.524,0.539
19924,2017,10,22,5,0,0,0.387,0.3794,0.477,0.524,0.539
19925,2017,10,22,5,15,0,0.387,0.3792,0.477,0.524,0.539
19926,2017,10,22,5,30,0,0.387,0.3794,0.477,0.524,0.539
19927,2017,10,22,5,45,0,0.387,0.3794,0.477,0.524,0.539
19928,2017,10,22,6,0,0,0.387,0.3794,0.477,0.524,0.539
19929,2017,10,22,6,15,0,0.387,0.3794,0.477,0.524,0.539
19930,2017,10,22,6,30,0,0.387,0.3794,0.477,0.524,0.539
19931,2017,10,22,6,45,0,0.387,0.3794,0.477,0.524,0.539
19932,2017,10,22,7,0,0,0.387,0.3794,0.477,0.524,0.539
19933,2017,10,22,7,15,0,0.387,0.3795,0.477,0.524,0.539
19934,2017,10,22,7,30,0,0.387,0.3794,0.477,0.524,0.539
19935,2017,10,22,7,45,0,0.387,0.3794,0.477,0.524,0.539
19936,2017,10,22,8,0,0,0.387,0.3792,0.477,0.524,0.539
19937,2017,10,22,8,15,0,0.387,0.3794,0.477,0.524,0.539
19938,2017,10,22,8,30,0,0.387,0.3794,0.477,0.524,0.539
19939,2017,10,22,8,45,0,0.387,0.3794,0.477,0.524,0.539
19940,2017,10,22,9,0,0,0.387,0.3792,0.477,0.524,0.539
19941,2017,10,22,9,15,0,0.387,0.3794,0.477,0.524,0.539
19942,2017,10,22,9,30,0,0.387,0.3791,0.477,0.524,0.539
19943,2017,10,22,9,45,0,0.387,0.3791,0.477,0.524,0.539
19944,2017,10,22,10,0,0,0.387,0.3791,0.477,0.524,0.539
19945,2017,10,22,10,15,0,0.387,0.3792,0.477,0.524,0.539
19946,2017,10,22,10,30,0,0.387,0.3794,0.477,0.524,0.539
19947,2017,10,22,10,45,0,0.387,0.3792,0.477,0.524,0.539
19948,2017,10,22,11,0,0,0.387,0.3791,0.477,0.524,0.539
19949,2017,10,22,11,15,0,0.387,0.3789,0.477,0.524,0.539
19950,2017,10,22,11,30,0,0.387,0.3791,0.477,0.524,0.539
19951,2017,10,22,11,45,0,0.387,0.3789,0.477,0.524,0.539
19952,2017,10,22,12,0,0,0.387,0.3791,0.477,0.524,0.539
19953,2017,10,22,12,15,0,0.387,0.3789,0.477,0.524,0.539
19954,2017,10,22,12,30,0,0.387,0.3789,0.477,0.524,0.539
19955,2017,10,22,12,45,0,0.387,0.3789,0.477,0.524,0.539
19956,2017,10,22,13,0,0,0.387,0.3791,0.477,0.524,0.539
19957,2017,10,22,13,15,0,0.387,0.3789,0.477,0.524,0.539
19958,2017,10,22,13,30,0,0.386,0.3789,0.477,0.524,0.539
19959,2017,10,22,13,45,0,0.387,0.3791,0.477,0.524,0.539
19960,2017,10,22,14,0,0,0.386,0.3789,0.477,0.524,0.539
19961,2017,10,22,14,15,0,0.386,0.3788,0.477,0.524,0.539
19962,2017,10,22,14,30,0,0.387,0.3788,0.477,0.524,0.539
19963,2017,10,22,14,45,0,0.386,0.3788,0.477,0.524,0.539
19964,2017,10,22,15,0,0,0.387,0.3789,0.477,0.524,0.539
19965,2017,10,22,15,15,0,0.387,0.3789,0.477,0.524,0.539
19966,2017,10,22,15,30,0,0.387,0.3788,0.477,0.524,0.539
19967,2017,10,22,15,45,0,0.386,0.3788,0.477,0.524,0.539
19968,2017,10,22,16,0,0,0.386,0.3788,0.477,0.524,0.539
19969,2017,10,22,16,15,0,0.386,0.3788,0.477,0.524,0.539
19970,2017,10,22,16,30,0,0.386,0.3789,0.477,0.524,0.539
19971,2017,10,22,16,45,0,0.386,0.3788,0.477,0.524,0.539
19972,2017,10,22,17,0,0,0.386,0.3788,0.477,0.524,0.539
19973,2017,10,22,17,15,0,0.386,0.3788,0.477,0.524,0.539
19974,2017,10,22,17,30,0,0.386,0.3786,0.477,0.524,0.539
19975,2017,10,22,17,45,0,0.386,0.3786,0.477,0.524,0.539
19976,2017,10,22,18,0,0,0.386,0.3786,0.477,0.524,0.539
19977,2017,10,22,18,15,0,0.386,0.3788,0.477,0.524,0.539
19978,2017,10,22,18,30,0,0.386,0.3786,0.477,0.524,0.539
19979,2017,10,22,18,45,0,0.386,0.3788,0.477,0.524,0.539
19980,2017,10,22,19,0,0,0.386,0.3786,0.477,0.524,0.539
19981,2017,10,22,19,15,0,0.386,0.3786,0.477,0.524,0.539
19982,2017,10,22,19,30,0,0.386,0.3786,0.477,0.524,0.539
19983,2017,10,22,19,45,0,0.386,0.3786,0.477,0.524,0.539
19984,2017,10,22,20,0,0,0.386,0.3786,0.477,0.524,0.539
19985,2017,10,22,20,15,0,0.386,0.3784,0.477,0.524,0.539
19986,2017,10,22,20,30,0,0.386,0.3786,0.477,0.524,0.539
19987,2017,10,22,20,45,0,0.386,0.3786,0.477,0.524,0.539
19988,2017,10,22,21,0,0,0.386,0.3784,0.477,0.524,0.539
19989,2017,10,22,21,15,0,0.386,0.3786,0.477,0.524,0.539
19990,2017,10,22,21,30,0,0.386,0.3786,0.477,0.524,0.539
19991,2017,10,22,21,45,0,0.386,0.3786,0.477,0.524,0.539
19992,2017,10,22,22,0,0,0.386,0.3784,0.477,0.524,0.539
19993,2017,10,22,22,15,0,0.386,0.3786,0.477,0.524,0.539
19994,2017,10,22,22,30,0,0.386,0.3786,0.477,0.524,0.539
19995,2017,10,22,22,45,0,0.386,0.3786,0.477,0.524,0.539
19996,2017,10,22,23,0,0,0.386,0.3786,0.476,0.524,0.539
19997,2017,10,22,23,15,0,0.386,0.3784,0.477,0.524,0.539
19998,2017,10,22,23,30,0,0.386,0.3784,0.477,0.524,0.539
19999,2017,10,22,23,45,0,0.386,0.3784,0.476,0.524,0.539
20000,2017,10,23,0,0,0,0.386,0.3784,0.477,0.524,0.539
20001,2017,10,23,0,15,0,0.386,0.3784,0.477,0.524,0.539
20002,2017,10,23,0,30,0,0.386,0.3784,0.477,0.524,0.539
20003,2017,10,23,0,45,0,0.386,0.3786,0.477,0.524,0.539
20004,2017,10,23,1,0,0,0.386,0.3784,0.477,0.524,0.539
20005,2017,10,23,1,15,0,0.386,0.3784,0.477,0.524,0.539
20006,2017,10,23,1,30,0,0.386,0.3783,0.477,0.524,0.539
20007,2017,10,23,1,45,0,0.386,0.3784,0.477,0.524,0.539
20008,2017,10,23,2,0,0,0.386,0.3784,0.477,0.524,0.539
20009,2017,10,23,2,15,0,0.386,0.3784,0.477,0.524,0.539
20010,2017,10,23,2,30,0,0.386,0.3784,0.476,0.524,0.539
20011,2017,10,23,2,45,0,0.386,0.3783,0.476,0.524,0.539
20012,2017,10,23,3,0,0,0.386,0.3783,0.477,0.524,0.539
20013,2017,10,23,3,15,0,0.386,0.3784,0.477,0.524,0.539
20014,2017,10,23,3,30,0,0.386,0.3784,0.477,0.524,0.539
20015,2017,10,23,3,45,0,0.386,0.3783,0.477,0.524,0.539
20016,2017,10,23,4,0,0,0.386,0.3781,0.477,0.524,0.539
20017,2017,10,23,4,15,0,0.386,0.3784,0.477,0.524,0.539
20018,2017,10,23,4,30,0,0.386,0.3783,0.476,0.524,0.539
20019,2017,10,23,4,45,0,0.386,0.3783,0.476,0.524,0.539
20020,2017,10,23,5,0,0,0.386,0.3783,0.477,0.524,0.539
20021,2017,10,23,5,15,0,0.386,0.3781,0.476,0.524,0.539
20022,2017,10,23,5,30,0,0.386,0.3783,0.476,0.524,0.539
20023,2017,10,23,5,45,0,0.386,0.3781,0.476,0.524,0.539
20024,2017,10,23,6,0,0,0.386,0.3781,0.476,0.524,0.539
20025,2017,10,23,6,15,0,0.386,0.3781,0.477,0.524,0.539
20026,2017,10,23,6,30,0,0.386,0.3781,0.477,0.524,0.539
20027,2017,10,23,6,45,0,0.386,0.3781,0.476,0.524,0.539
20028,2017,10,23,7,0,0,0.386,0.3781,0.476,0.524,0.539
20029,2017,10,23,7,15,0,0.386,0.3781,0.476,0.524,0.539
20030,2017,10,23,7,30,0,0.386,0.3781,0.476,0.524,0.539
20031,2017,10,23,7,45,0,0.386,0.378,0.476,0.524,0.539
20032,2017,10,23,8,0,0,0.386,0.3781,0.476,0.524,0.539
20033,2017,10,23,8,15,0,0.386,0.3781,0.476,0.524,0.539
20034,2017,10,23,8,30,0,0.386,0.3783,0.476,0.524,0.539
20035,2017,10,23,8,45,0,0.386,0.3781,0.476,0.524,0.539
20036,2017,10,23,9,0,0,0.386,0.3781,0.476,0.524,0.539
20037,2017,10,23,9,15,0,0.386,0.378,0.476,0.524,0.539
20038,2017,10,23,9,30,0,0.386,0.3781,0.476,0.524,0.539
20039,2017,10,23,9,45,0,0.386,0.3781,0.476,0.524,0.539
20040,2017,10,23,10,0,0,0.386,0.378,0.476,0.524,0.539
20041,2017,10,23,10,15,0,0.387,0.378,0.476,0.524,0.539
20042,2017,10,23,10,30,0,0.387,0.3781,0.476,0.524,0.539
20043,2017,10,23,10,45,0,0.387,0.3778,0.476,0.524,0.539
20044,2017,10,23,11,0,0,0.387,0.3777,0.476,0.524,0.539
20045,2017,10,23,11,15,0,0.387,0.3777,0.476,0.524,0.539
20046,2017,10,23,11,30,0,0.413,0.3778,0.476,0.524,0.539
20047,2017,10,23,11,45,0,0.42,0.3777,0.476,0.524,0.539
20048,2017,10,23,12,0,0,0.421,0.378,0.476,0.524,0.539
20049,2017,10,23,12,15,0,0.425,0.378,0.476,0.524,0.539
20050,2017,10,23,12,30,0,0.427,0.3783,0.476,0.524,0.539
20051,2017,10,23,12,45,0,0.43,0.3786,0.476,0.524,0.539
20052,2017,10,23,13,0,0,0.432,0.3794,0.476,0.524,0.539
20053,2017,10,23,13,15,0,0.434,0.3797,0.477,0.524,0.539
20054,2017,10,23,13,30,0,0.434,0.3803,0.478,0.524,0.539
20055,2017,10,23,13,45,0,0.435,0.3808,0.479,0.524,0.539
20056,2017,10,23,14,0,0,0.436,0.3817,0.479,0.524,0.539
20057,2017,10,23,14,15,0,0.436,0.3817,0.479,0.524,0.539
20058,2017,10,23,14,30,0,0.435,0.382,0.479,0.524,0.539
20059,2017,10,23,14,45,0,0.435,0.3823,0.479,0.524,0.539
20060,2017,10,23,15,0,0,0.434,0.3825,0.479,0.524,0.539
20061,2017,10,23,15,15,0,0.433,0.3826,0.479,0.524,0.539
20062,2017,10,23,15,30,0,0.432,0.383,0.478,0.524,0.539
20063,2017,10,23,15,45,0,0.432,0.383,0.478,0.524,0.539
20064,2017,10,23,16,0,0,0.431,0.3833,0.478,0.524,0.539
20065,2017,10,23,16,15,0,0.429,0.3834,0.478,0.524,0.539
20066,2017,10,23,16,30,0,0.429,0.3836,0.478,0.524,0.539
20067,2017,10,23,16,45,0,0.428,0.3837,0.478,0.524,0.539
20068,2017,10,23,17,0,0,0.428,0.3839,0.478,0.524,0.539
20069,2017,10,23,17,15,0,0.427,0.384,0.478,0.524,0.539
20070,2017,10,23,17,30,0,0.427,0.384,0.478,0.524,0.539
20071,2017,10,23,17,45,0,0.426,0.384,0.478,0.524,0.539
20072,2017,10,23,18,0,0,0.426,0.3842,0.478,0.524,0.539
20073,2017,10,23,18,15,0,0.426,0.3843,0.478,0.524,0.539
20074,2017,10,23,18,30,0,0.426,0.3845,0.478,0.524,0.539
20075,2017,10,23,18,45,0,0.425,0.3843,0.478,0.524,0.539
20076,2017,10,23,19,0,0,0.426,0.3845,0.478,0.524,0.539
20077,2017,10,23,19,15,0,0.425,0.3845,0.478,0.524,0.539
20078,2017,10,23,19,30,0,0.425,0.3848,0.478,0.524,0.539
20079,2017,10,23,19,45,0,0.425,0.3847,0.478,0.524,0.539
20080,2017,10,23,20,0,0,0.425,0.3848,0.478,0.524,0.539
20081,2017,10,23,20,15,0,0.425,0.385,0.478,0.524,0.539
20082,2017,10,23,20,30,0,0.425,0.3848,0.477,0.524,0.539
20083,2017,10,23,20,45,0,0.425,0.3848,0.477,0.524,0.539
20084,2017,10,23,21,0,0,0.425,0.385,0.477,0.524,0.539
20085,2017,10,23,21,15,0,0.425,0.3851,0.477,0.524,0.539
20086,2017,10,23,21,30,0,0.425,0.3851,0.477,0.524,0.539
20087,2017,10,23,21,45,0,0.425,0.385,0.477,0.524,0.539
20088,2017,10,23,22,0,0,0.425,0.385,0.477,0.524,0.539
20089,2017,10,23,22,15,0,0.425,0.385,0.477,0.524,0.539
20090,2017,10,23,22,30,0,0.425,0.3851,0.477,0.524,0.539
20091,2017,10,23,22,45,0,0.425,0.3851,0.477,0.524,0.539
20092,2017,10,23,23,0,0,0.425,0.3851,0.477,0.524,0.539
20093,2017,10,23,23,15,0,0.425,0.3851,0.477,0.524,0.539
20094,2017,10,23,23,30,0,0.425,0.3851,0.477,0.524,0.539
20095,2017,10,23,23,45,0,0.425,0.3851,0.477,0.524,0.539
20096,2017,10,24,0,0,0,0.425,0.3851,0.477,0.524,0.539
20097,2017,10,24,0,15,0,0.425,0.3853,0.477,0.524,0.539
20098,2017,10,24,0,30,0,0.425,0.3853,0.477,0.524,0.539
20099,2017,10,24,0,45,0,0.425,0.3853,0.477,0.524,0.539
20100,2017,10,24,1,0,0,0.425,0.3853,0.477,0.524,0.539
20101,2017,10,24,1,15,0,0.425,0.3851,0.477,0.524,0.539
20102,2017,10,24,1,30,0,0.425,0.3851,0.477,0.524,0.539
20103,2017,10,24,1,45,0,0.425,0.3851,0.477,0.524,0.539
20104,2017,10,24,2,0,0,0.425,0.3851,0.477,0.524,0.539
20105,2017,10,24,2,15,0,0.425,0.3851,0.477,0.524,0.539
20106,2017,10,24,2,30,0,0.425,0.3851,0.477,0.524,0.539
20107,2017,10,24,2,45,0,0.425,0.3851,0.477,0.524,0.539
20108,2017,10,24,3,0,0,0.425,0.3853,0.477,0.524,0.539
20109,2017,10,24,3,15,0,0.425,0.3853,0.477,0.524,0.539
20110,2017,10,24,3,30,0,0.425,0.3853,0.477,0.524,0.539
20111,2017,10,24,3,45,0,0.425,0.3851,0.477,0.524,0.539
20112,2017,10,24,4,0,0,0.426,0.3851,0.477,0.524,0.539
20113,2017,10,24,4,15,0,0.426,0.3853,0.477,0.524,0.539
20114,2017,10,24,4,30,0,0.425,0.3853,0.477,0.524,0.539
20115,2017,10,24,4,45,0,0.426,0.3853,0.477,0.524,0.539
20116,2017,10,24,5,0,0,0.426,0.3851,0.477,0.524,0.539
20117,2017,10,24,5,15,0,0.426,0.3851,0.477,0.524,0.539
20118,2017,10,24,5,30,0,0.426,0.3851,0.477,0.524,0.539
20119,2017,10,24,5,45,0,0.426,0.385,0.477,0.524,0.539
20120,2017,10,24,6,0,0,0.426,0.3853,0.477,0.524,0.539
20121,2017,10,24,6,15,0,0.426,0.3853,0.477,0.524,0.539
20122,2017,10,24,6,30,0,0.426,0.3853,0.477,0.524,0.539
20123,2017,10,24,6,45,0,0.426,0.3851,0.477,0.524,0.539
20124,2017,10,24,7,0,0,0.426,0.3851,0.477,0.524,0.539
20125,2017,10,24,7,15,0,0.426,0.385,0.477,0.524,0.539
20126,2017,10,24,7,30,0,0.426,0.3851,0.477,0.524,0.539
20127,2017,10,24,7,45,0,0.426,0.3851,0.477,0.524,0.539
20128,2017,10,24,8,0,0,0.426,0.3851,0.477,0.524,0.539
20129,2017,10,24,8,15,0,0.426,0.3851,0.477,0.524,0.539
20130,2017,10,24,8,30,0,0.426,0.3851,0.477,0.524,0.539
20131,2017,10,24,8,45,0,0.426,0.385,0.477,0.524,0.539
20132,2017,10,24,9,0,0,0.426,0.3851,0.477,0.524,0.539
20133,2017,10,24,9,15,0,0.426,0.385,0.477,0.524,0.539
20134,2017,10,24,9,30,0,0.426,0.3851,0.477,0.524,0.539
20135,2017,10,24,9,45,0,0.426,0.3851,0.477,0.524,0.539
20136,2017,10,24,10,0,0,0.426,0.3851,0.477,0.524,0.539
20137,2017,10,24,10,15,0,0.426,0.385,0.477,0.524,0.539
20138,2017,10,24,10,30,0,0.426,0.385,0.477,0.524,0.539
20139,2017,10,24,10,45,0,0.426,0.3848,0.477,0.524,0.539
20140,2017,10,24,11,0,0,0.426,0.3851,0.477,0.524,0.539
20141,2017,10,24,11,15,0,0.426,0.385,0.477,0.524,0.539
20142,2017,10,24,11,30,0,0.426,0.385,0.477,0.524,0.539
20143,2017,10,24,11,45,0,0.426,0.3851,0.477,0.524,0.539
20144,2017,10,24,12,0,0,0.426,0.385,0.477,0.524,0.539
20145,2017,10,24,12,15,0,0.426,0.3851,0.477,0.524,0.539
20146,2017,10,24,12,30,0,0.426,0.385,0.477,0.524,0.539
20147,2017,10,24,12,45,0,0.426,0.385,0.477,0.524,0.539
20148,2017,10,24,13,0,0,0.426,0.3851,0.477,0.524,0.538
20149,2017,10,24,13,15,0,0.425,0.385,0.477,0.524,0.539
20150,2017,10,24,13,30,0,0.426,0.385,0.477,0.524,0.539
20151,2017,10,24,13,45,0,0.425,0.385,0.477,0.524,0.539
20152,2017,10,24,14,0,0,0.426,0.3851,0.477,0.524,0.538
20153,2017,10,24,14,15,0,0.425,0.385,0.477,0.524,0.538
20154,2017,10,24,14,30,0,0.425,0.3848,0.477,0.524,0.539
20155,2017,10,24,14,45,0,0.425,0.385,0.477,0.524,0.538
20156,2017,10,24,15,0,0,0.425,0.3851,0.477,0.523,0.539
20157,2017,10,24,15,15,0,0.425,0.385,0.477,0.523,0.539
20158,2017,10,24,15,30,0,0.425,0.385,0.477,0.524,0.539
20159,2017,10,24,15,45,0,0.425,0.385,0.477,0.524,0.538
20160,2017,10,24,16,0,0,0.425,0.3848,0.477,0.524,0.539
20161,2017,10,24,16,15,0,0.425,0.385,0.477,0.524,0.539
20162,2017,10,24,16,30,0,0.425,0.385,0.477,0.524,0.538
20163,2017,10,24,16,45,0,0.425,0.3851,0.477,0.524,0.539
20164,2017,10,24,17,0,0,0.425,0.385,0.477,0.523,0.539
20165,2017,10,24,17,15,0,0.425,0.3851,0.477,0.524,0.539
20166,2017,10,24,17,30,0,0.425,0.385,0.477,0.524,0.538
20167,2017,10,24,17,45,0,0.425,0.385,0.477,0.524,0.538
20168,2017,10,24,18,0,0,0.425,0.3851,0.477,0.524,0.538
20169,2017,10,24,18,15,0,0.425,0.3851,0.477,0.524,0.538
20170,2017,10,24,18,30,0,0.425,0.3851,0.477,0.524,0.538
20171,2017,10,24,18,45,0,0.424,0.3851,0.477,0.523,0.538
20172,2017,10,24,19,0,0,0.425,0.385,0.477,0.523,0.538
20173,2017,10,24,19,15,0,0.425,0.3851,0.477,0.524,0.538
20174,2017,10,24,19,30,0,0.425,0.3851,0.477,0.524,0.538
20175,2017,10,24,19,45,0,0.425,0.3851,0.477,0.523,0.538
20176,2017,10,24,20,0,0,0.425,0.3851,0.477,0.524,0.538
20177,2017,10,24,20,15,0,0.425,0.3851,0.477,0.524,0.538
20178,2017,10,24,20,30,0,0.425,0.3853,0.477,0.524,0.538
20179,2017,10,24,20,45,0,0.425,0.3851,0.477,0.523,0.538
20180,2017,10,24,21,0,0,0.425,0.3853,0.477,0.524,0.538
20181,2017,10,24,21,15,0,0.425,0.3853,0.477,0.523,0.538
20182,2017,10,24,21,30,0,0.425,0.3851,0.477,0.523,0.538
20183,2017,10,24,21,45,0,0.425,0.385,0.477,0.523,0.538
20184,2017,10,24,22,0,0,0.425,0.3853,0.477,0.523,0.538
20185,2017,10,24,22,15,0,0.424,0.3853,0.477,0.524,0.538
20186,2017,10,24,22,30,0,0.425,0.3853,0.477,0.523,0.538
20187,2017,10,24,22,45,0,0.425,0.3851,0.477,0.524,0.538
20188,2017,10,24,23,0,0,0.425,0.3851,0.477,0.524,0.538
20189,2017,10,24,23,15,0,0.425,0.3851,0.477,0.523,0.538
20190,2017,10,24,23,30,0,0.425,0.385,0.477,0.524,0.538
20191,2017,10,24,23,45,0,0.425,0.3851,0.477,0.524,0.538
20192,2017,10,25,0,0,0,0.425,0.3853,0.477,0.523,0.538
20193,2017,10,25,0,15,0,0.425,0.3851,0.477,0.524,0.538
20194,2017,10,25,0,30,0,0.425,0.3851,0.477,0.524,0.538
20195,2017,10,25,0,45,0,0.425,0.3851,0.477,0.524,0.538
20196,2017,10,25,1,0,0,0.425,0.3851,0.477,0.524,0.538
20197,2017,10,25,1,15,0,0.425,0.385,0.477,0.524,0.538
20198,2017,10,25,1,30,0,0.425,0.385,0.477,0.524,0.538
20199,2017,10,25,1,45,0,0.425,0.3851,0.477,0.523,0.538
20200,2017,10,25,2,0,0,0.425,0.3851,0.477,0.524,0.538
20201,2017,10,25,2,15,0,0.425,0.3851,0.477,0.523,0.538
20202,2017,10,25,2,30,0,0.425,0.3851,0.477,0.523,0.538
20203,2017,10,25,2,45,0,0.426,0.385,0.477,0.524,0.538
20204,2017,10,25,3,0,0,0.425,0.3851,0.477,0.523,0.538
20205,2017,10,25,3,15,0,0.425,0.385,0.477,0.524,0.538
20206,2017,10,25,3,30,0,0.425,0.3851,0.477,0.524,0.538
20207,2017,10,25,3,45,0,0.425,0.385,0.477,0.524,0.538
20208,2017,10,25,4,0,0,0.425,0.385,0.477,0.524,0.538
20209,2017,10,25,4,15,0,0.425,0.385,0.477,0.524,0.538
20210,2017,10,25,4,30,0,0.425,0.385,0.477,0.523,0.538
20211,2017,10,25,4,45,0,0.425,0.385,0.477,0.524,0.538
20212,2017,10,25,5,0,0,0.425,0.385,0.477,0.523,0.538
20213,2017,10,25,5,15,0,0.425,0.3851,0.477,0.523,0.538
20214,2017,10,25,5,30,0,0.425,0.3848,0.477,0.524,0.538
20215,2017,10,25,5,45,0,0.425,0.385,0.477,0.524,0.538
20216,2017,10,25,6,0,0,0.425,0.3848,0.477,0.523,0.538
20217,2017,10,25,6,15,0,0.425,0.3848,0.477,0.524,0.538
20218,2017,10,25,6,30,0,0.425,0.3848,0.477,0.524,0.538
20219,2017,10,25,6,45,0,0.425,0.3848,0.477,0.523,0.538
20220,2017,10,25,7,0,0,0.425,0.3847,0.477,0.524,0.538
20221,2017,10,25,7,15,0,0.425,0.3848,0.477,0.524,0.538
20222,2017,10,25,7,30,0,0.425,0.385,0.477,0.523,0.538
20223,2017,10,25,7,45,0,0.425,0.3848,0.477,0.524,0.538
20224,2017,10,25,8,0,0,0.425,0.3845,0.477,0.524,0.538
20225,2017,10,25,8,15,0,0.425,0.3848,0.477,0.524,0.538
20226,2017,10,25,8,30,0,0.425,0.385,0.477,0.523,0.538
20227,2017,10,25,8,45,0,0.425,0.3847,0.477,0.523,0.538
20228,2017,10,25,9,0,0,0.425,0.3847,0.477,0.524,0.538
20229,2017,10,25,9,15,0,0.425,0.3847,0.477,0.524,0.538
20230,2017,10,25,9,30,0,0.425,0.3847,0.477,0.524,0.538
20231,2017,10,25,9,45,0,0.425,0.3847,0.477,0.524,0.538
20232,2017,10,25,10,0,0,0.425,0.3847,0.477,0.524,0.538
20233,2017,10,25,10,15,0,0.425,0.3845,0.477,0.523,0.538
20234,2017,10,25,10,30,0,0.424,0.3845,0.477,0.523,0.538
20235,2017,10,25,10,45,0,0.424,0.3843,0.477,0.524,0.538
20236,2017,10,25,11,0,0,0.425,0.3847,0.477,0.523,0.538
20237,2017,10,25,11,15,0,0.424,0.3845,0.477,0.524,0.538
20238,2017,10,25,11,30,0,0.424,0.3845,0.477,0.524,0.538
20239,2017,10,25,11,45,0,0.424,0.3845,0.477,0.523,0.538
20240,2017,10,25,12,0,0,0.424,0.3847,0.477,0.523,0.538
20241,2017,10,25,12,15,0,0.424,0.3842,0.477,0.524,0.538
20242,2017,10,25,12,30,0,0.424,0.3842,0.477,0.524,0.538
20243,2017,10,25,12,45,0,0.424,0.3845,0.477,0.524,0.538
20244,2017,10,25,13,0,0,0.424,0.3843,0.477,0.523,0.538
20245,2017,10,25,13,15,0,0.423,0.3842,0.477,0.524,0.538
20246,2017,10,25,13,30,0,0.423,0.3845,0.477,0.524,0.538
20247,2017,10,25,13,45,0,0.424,0.3842,0.477,0.523,0.538
20248,2017,10,25,14,0,0,0.423,0.3843,0.477,0.524,0.538
20249,2017,10,25,14,15,0,0.423,0.3845,0.477,0.523,0.538
20250,2017,10,25,14,30,0,0.423,0.3843,0.477,0.523,0.538
20251,2017,10,25,14,45,0,0.423,0.3842,0.477,0.523,0.538
20252,2017,10,25,15,0,0,0.422,0.3843,0.477,0.523,0.538
20253,2017,10,25,15,15,0,0.422,0.3843,0.477,0.523,0.538
20254,2017,10,25,15,30,0,0.422,0.3845,0.477,0.524,0.538
20255,2017,10,25,15,45,0,0.422,0.3845,0.477,0.523,0.538
20256,2017,10,25,16,0,0,0.422,0.3843,0.477,0.524,0.538
20257,2017,10,25,16,15,0,0.422,0.3845,0.477,0.524,0.538
20258,2017,10,25,16,30,0,0.422,0.3843,0.477,0.524,0.538
20259,2017,10,25,16,45,0,0.422,0.3845,0.477,0.523,0.538
20260,2017,10,25,17,0,0,0.421,0.3843,0.477,0.524,0.538
20261,2017,10,25,17,15,0,0.421,0.3843,0.477,0.523,0.538
20262,2017,10,25,17,30,0,0.421,0.3845,0.477,0.523,0.538
20263,2017,10,25,17,45,0,0.421,0.3843,0.477,0.523,0.538
20264,2017,10,25,18,0,0,0.421,0.3843,0.477,0.523,0.538
20265,2017,10,25,18,15,0,0.42,0.3845,0.477,0.523,0.538
20266,2017,10,25,18,30,0,0.42,0.3843,0.477,0.523,0.538
20267,2017,10,25,18,45,0,0.42,0.3843,0.477,0.523,0.538
20268,2017,10,25,19,0,0,0.419,0.3843,0.477,0.524,0.538
20269,2017,10,25,19,15,0,0.42,0.3845,0.477,0.523,0.538
20270,2017,10,25,19,30,0,0.419,0.3843,0.477,0.523,0.538
20271,2017,10,25,19,45,0,0.421,0.3845,0.477,0.523,0.538
20272,2017,10,25,20,0,0,0.421,0.3842,0.477,0.523,0.538
