0,Year,Month,Day,Hour,Minute,Second,Station,Date(Local_Day),MSLPress(hPa),PET(mm),Rain(mm),RH(%),SoilM(mm),TempEarth10cm(C),Radn(MJ/m2),Tmax(C),Tmin(C),VapPress(hPa),WindSpeed(mps)
,2011,12,22,9,0,0,28199,20111222,1027.5,4.2,0,80,-19.6,18.7,21.5,22,13.7,15.7,2.3
,2011,12,23,9,0,0,28199,20111223,1024.4,5,0,73,-23.4,18.8,25.8,21.7,13.4,13.8,2.2
,2011,12,24,9,0,0,28199,20111224,1023.2,4.8,1.5,62,-26.3,18.4,23.6,23.6,10.5,12.4,1.9
,2011,12,25,9,0,0,28199,20111225,1022.8,4.3,0,73,-30,19.4,23.3,23.1,12.1,15,2
,2011,12,26,9,0,0,28199,20111226,1020.6,4.1,0,75,-33.8,19.5,21.4,23.4,14.6,15.8,1.9
,2011,12,27,9,0,0,28199,20111227,1018.3,4.5,0,71,-37.4,19.2,23,22.9,13.6,14.6,2.4
,2011,12,28,9,0,0,28199,20111228,1016.5,4.7,0,70,-41.1,19,23.9,22.5,13.7,15,3.2
,2011,12,29,9,0,0,28199,20111229,1013.4,2.6,9.3,79,-35.6,19.1,9.6,21.1,16.2,16.9,3.9
,2011,12,30,9,0,0,28199,20111230,1009.9,2,17.2,94,-22.6,19.1,8.1,22.2,17.4,20.7,3.4
,2011,12,31,9,0,0,28199,20111231,1006.3,2.2,19.1,91,-6.9,19.8,10.9,23.7,18.4,22.3,2.7
,2012,1,1,9,0,0,28199,20120101,1002,3.1,8.7,93,-5.4,20.4,14,22.8,19.1,22.7,2.6
,2012,1,2,9,0,0,28199,20120102,1006.3,3.8,0,88,-11.7,19.6,17,21.9,16.1,18.2,4.9
,2012,1,3,9,0,0,28199,20120103,1018.8,3.3,2.5,82,-12.8,19.5,14.6,21.7,15.2,16.7,2.1
,2012,1,4,9,0,0,28199,20120104,1021.1,3.8,2.6,84,-14.6,19.6,19.4,23,15.3,18.5,2
,2012,1,5,9,0,0,28199,20120105,1017.9,4.3,0,83,-18.7,19.5,22.3,23.4,13.5,16.9,2.2
,2012,1,6,9,0,0,28199,20120106,1014.3,3.9,0,76,-22.7,19.2,20,24.3,11.8,15.8,1.2
,2012,1,7,9,0,0,28199,20120107,1008.9,1.3,57.7,90,27.1,19.5,5.5,18.4,14.9,18.1,2.1
,2012,1,8,9,0,0,28199,20120108,996.5,2,6.1,94,-3.8,17.8,9.9,20.1,14.6,17.2,3.8
,2012,1,9,9,0,0,28199,20120109,1004.8,5.2,1.7,80,-6.9,19,26.2,23.9,15.6,19.1,3.7
,2012,1,10,9,0,0,28199,20120110,1006.5,2.7,1.4,92,-9.3,19.6,13.9,21.2,16.7,19.5,3.5
,2012,1,11,9,0,0,28199,20120111,1007.1,4.5,0,81,-12.8,18.9,22.5,24.5,13.2,17.2,1.7
,2012,1,12,9,0,0,28199,20120112,1005.7,4.2,10.5,79,-7.2,20.3,18.8,23.8,17.1,18.5,2.8
,2012,1,13,9,0,0,28199,20120113,1002.7,5.5,2.2,75,-9.7,19.9,23.5,21.7,16.4,16.5,6.1
,2012,1,14,9,0,0,28199,20120114,1011.6,4.6,0,66,-13.8,18.8,24.7,21.4,13.7,14.1,3.9
,2012,1,15,9,0,0,28199,20120115,1016.3,4.1,0,82,-17.7,18.6,21.9,22.8,12.3,17,3.3
,2012,1,16,9,0,0,28199,20120116,1022.3,5.4,0,68,-21.9,18.2,30.4,21.8,11.7,13.9,3.3
,2012,1,17,9,0,0,28199,20120117,1029.5,4.4,0,70,-26,17.9,25.4,23.2,9.7,14,2.2
,2012,1,18,9,0,0,28199,20120118,1028.3,4,0,78,-30.1,18.8,23.4,24.1,13.3,15.9,1.7
,2012,1,19,9,0,0,28199,20120119,1021.4,3.8,0,91,-34.2,18.5,21.3,22.9,11.1,17.3,2.1
,2012,1,20,9,0,0,28199,20120120,1015.3,4.5,0,80,-38.1,18.9,24.8,23.8,13.4,17.7,3.2
,2012,1,21,9,0,0,28199,20120121,1016.3,5.1,0,73,-42.2,19.6,26.1,23.1,15.1,15.5,3
,2012,1,22,9,0,0,28199,20120122,1013.2,2.8,1.3,80,-45.1,19.4,13.2,20.1,14.6,15.8,3
,2012,1,23,9,0,0,28199,20120123,1015.9,5.4,0,60,-49.2,17.1,30.5,20.6,8.5,9.8,3.3
,2012,1,24,9,0,0,28199,20120124,1021.2,5.2,0,65,-53.2,16.7,30.4,22.9,5.7,10.7,2.9
,2012,1,25,9,0,0,28199,20120125,1019.2,5.2,0,81,-57.3,17.6,30.3,23.5,7.9,15.1,2.5
,2012,1,26,9,0,0,28199,20120126,1017.5,4.4,0,75,-60.9,19,21.9,22.4,11.3,15.4,2.3
,2012,1,27,9,0,0,28199,20120127,1007.2,2.6,4.9,87,-59.7,18.8,12.4,18.9,13.6,16.9,3.9
,2012,1,28,9,0,0,28199,20120128,1014.3,4.2,0,73,-63.6,16,25.1,20.4,5.8,11.4,3.2
,2012,1,29,9,0,0,28199,20120129,1013.5,4.4,0,73,-67.5,17.8,22.3,21.8,12.4,14.6,5
,2012,1,30,9,0,0,28199,20120130,1020.1,4.5,0,82,-71.4,17.7,23.9,24.7,10.3,16.3,2.5
,2012,1,31,9,0,0,28199,20120131,1021,4.2,0,79,-75.4,18.5,24.9,24.6,11.2,17.2,1.7
,2012,2,1,9,0,0,28199,20120201,1012.8,3.7,4.6,86,-73.9,18.7,20,23.3,12.6,18.6,3.3
,2012,2,2,9,0,0,28199,20120202,1012.2,2.1,2.4,95,-74.9,19.6,8,22.6,16.3,19.5,1.2
,2012,2,3,9,0,0,28199,20120203,1016.6,2.3,0,88,-78.2,19.2,10.1,20.4,14.6,16.2,1.9
,2012,2,4,9,0,0,28199,20120204,1018,3.5,0,71,-81.2,18.8,15.6,21.7,14.6,14.2,1.7
,2012,2,5,9,0,0,28199,20120205,1016.3,3.9,0,66,-84.3,18.7,18.9,22.3,14.8,13.2,1.9
,2012,2,6,9,0,0,28199,20120206,1014.3,2.7,0,73,-87.2,18.4,12.7,20.8,13.2,14,1.6
,2012,2,7,9,0,0,28199,20120207,1014,4.4,0,70,-89.9,17.4,22.4,24.4,9.3,13.4,1.6
,2012,2,8,9,0,0,28199,20120208,1014.9,4.4,0,74,-92.5,18,22.9,26.4,10.7,14.6,1.4
,2012,2,9,9,0,0,28199,20120209,1014.1,4.9,0,81,-94.8,19.5,26.3,25.2,15.3,18.2,2.7
,2012,2,10,9,0,0,28199,20120210,1012.2,4.3,0,87,-96.2,18.9,23.6,24.7,11.3,17.5,2.2
,2012,2,11,9,0,0,28199,20120211,1011.4,4.6,0,91,-98.8,19.7,22.8,25.8,14.8,19.1,2.1
,2012,2,12,9,0,0,28199,20120212,1017.6,3.1,2.7,75,-98,19.8,14.6,22.6,13.9,15.5,2.5
,2012,2,13,9,0,0,28199,20120213,1018.3,3.8,0,95,-100.2,19.7,19.3,24,16.2,19.5,2
,2012,2,14,9,0,0,28199,20120214,1018.1,3.3,0,80,-100.5,19.6,16.7,23.4,13.8,17.4,1.6
,2012,2,15,9,0,0,28199,20120215,1016.3,2.1,5.8,96,-97,19.4,10.8,23.2,15.4,19.5,1.1
,2012,2,16,9,0,0,28199,20120216,1019.2,4,2,93,-94.5,18.7,21.4,25.4,12.6,17.9,1.4
,2012,2,17,9,0,0,28199,20120217,1020.6,3.5,0,90,-96.6,19.3,21.2,24.6,13.7,18.4,1.7
,2012,2,18,9,0,0,28199,20120218,1020.7,4.1,0,94,-99,19.1,23.1,24.6,12.9,18.8,1.9
,2012,2,19,9,0,0,28199,20120219,1020.2,4.3,0,91,-101.6,18.6,24.8,25.4,10.7,17.9,1.7
,2012,2,20,9,0,0,28199,20120220,1021.6,4.1,0,81,-102,19.4,20.7,25.5,13.7,18.1,1.9
,2012,2,21,9,0,0,28199,20120221,1019.9,3.4,10.8,90,-91.2,19.4,16.2,25.2,13.9,18.8,1.6
,2012,2,22,9,0,0,28199,20120222,1018.9,1.7,3.6,89,-89.8,19.8,7.4,22.2,16.6,20.2,2.6
,2012,2,23,9,0,0,28199,20120223,1015,1.9,13.2,94,-79.7,20.4,8.7,22.5,18.6,23.5,3.8
,2012,2,24,9,0,0,28199,20120224,1015.3,4.5,1.1,74,-81.7,19.6,21.9,22.3,15.7,16.2,4
,2012,2,25,9,0,0,28199,20120225,1015.5,4.3,0,70,-84.4,18.4,21,21.1,13.2,13.2,4.2
,2012,2,26,9,0,0,28199,20120226,1020.4,4,0,86,-87.1,17.2,24.5,22.3,7.6,13.8,2.2
,2012,2,27,9,0,0,28199,20120227,1018.2,3.8,0,79,-89.5,17.5,23.3,22.8,9,14.1,1.7
,2012,2,28,9,0,0,28199,20120228,1015,2.4,12.7,80,-79.3,17.4,12.8,21,8.6,12.3,1.5
,2012,2,29,9,0,0,28199,20120229,1009.7,2.4,5.9,92,-76.5,17.3,12.1,20.9,11.5,15.1,1.6
,2012,3,1,9,0,0,28199,20120301,1003,4.4,0,71,-78.8,18.1,22.1,19.4,13.3,13.8,5.9
,2012,3,2,9,0,0,28199,20120302,1008.2,2.8,12.8,68,-69,17,10,19.1,12.7,12.5,3
,2012,3,3,9,0,0,28199,20120303,993.4,3.6,2.4,80,-69.9,16.9,16.6,17.7,12.9,13,7
,2012,3,4,9,0,0,28199,20120304,1014.2,3.9,0,68,-72.6,15.1,22.6,20.6,7,10.5,3
,2012,3,5,9,0,0,28199,20120305,1023.7,3.8,0,71,-75,15.2,24.5,22.2,6.1,10.6,1.5
,2012,3,6,9,0,0,28199,20120306,1023.6,2.3,0,87,-77.7,16.3,13.3,20.8,9,13.5,1.4
,2012,3,7,9,0,0,28199,20120307,1020.1,3.6,0,82,-79.8,15.9,18.8,24.6,8.2,13.5,1.8
,2012,3,8,9,0,0,28199,20120308,1023.5,3.2,0,63,-82.3,18,13.1,21.1,13,13.3,4.2
,2012,3,9,9,0,0,28199,20120309,1024.2,4.4,0,63,-84.7,16.3,22.8,23.2,10.9,11.2,2.5
,2012,3,10,9,0,0,28199,20120310,1016.9,2.5,0,77,-86.9,17,13.5,21.7,10.3,13,1.4
,2012,3,11,9,0,0,28199,20120311,1008.8,1.4,15.5,92,-74.9,18.3,7.8,22.5,13.7,18.7,2
,2012,3,12,9,0,0,28199,20120312,1005.4,2.7,0,95,-77.4,18.5,14.7,20.1,15.6,18,4
,2012,3,13,9,0,0,28199,20120313,1017.9,4,0,79,-80,17.7,21.5,23.1,12.5,14.9,2.7
,2012,3,14,9,0,0,28199,20120314,1030.9,3.4,0,72,-82.6,17.1,19.9,22.3,9,11.7,1.4
,2012,3,15,9,0,0,28199,20120315,1026.4,2.5,0,81,-85,17.7,11.7,20.2,12.4,14.4,2.3
,2012,3,16,9,0,0,28199,20120316,1026.1,3.2,0,93,-86.5,15.8,21.5,22.3,5.4,12.7,1.3
,2012,3,17,9,0,0,28199,20120317,1029.5,2.9,0,79,-88.6,16.9,17.8,21,10,14.2,2.3
,2012,3,18,9,0,0,28199,20120318,1024,2.7,8.7,84,-82.9,16.9,13.8,23,11.3,16,2.2
,2012,3,19,9,0,0,28199,20120319,1014,1.8,31.7,94,-55.9,17.7,8.6,19.2,14.6,17,3.2
,2012,3,20,9,0,0,28199,20120320,1003.7,3.5,0,68,-58.3,16.6,12.7,23.8,13.8,15,5.8
,2012,3,21,9,0,0,28199,20120321,1010.8,1.8,26.6,86,-36,18.3,7.1,21.8,18,19.5,3.9
,2012,3,22,9,0,0,28199,20120322,1010.7,3.1,1.4,88,-38.1,17.8,15,23.8,14.4,17.8,3.7
,2012,3,23,9,0,0,28199,20120323,1012.3,2.7,0,89,-40.6,18.7,13.6,21.8,16,19,3
,2012,3,24,9,0,0,28199,20120324,1010.1,2,6.1,94,-37.3,18.1,11.8,23.4,12.3,17.7,2.1
,2012,3,25,9,0,0,28199,20120325,1005,3.3,0,90,-39.2,18.6,17.3,20.7,14.8,16.5,3.8
,2012,3,26,9,0,0,28199,20120326,1016.7,2.8,0,78,-42.1,16.3,11.9,19.7,9.6,12.2,3.1
,2012,3,27,9,0,0,28199,20120327,1025.3,2.3,0,91,-45,15.3,15.3,20.5,5.7,12.5,1.3
,2012,3,28,9,0,0,28199,20120328,1024.3,2.7,0,96,-47.9,15.4,18.3,22.6,7.5,14.6,1.3
,2012,3,29,9,0,0,28199,20120329,1027,3.1,0,78,-50.8,15.6,17.5,22.2,8.8,12.3,1.7
,2012,3,30,9,0,0,28199,20120330,1026.8,2.7,0,82,-53.7,15.1,17.4,21.5,6.2,11.4,1.5
,2012,3,31,9,0,0,28199,20120331,1024.7,2.8,0,80,-56.6,16.1,17.3,21.9,9.3,14.5,2.3
,2012,4,1,9,0,0,28199,20120401,1022.7,2.4,0,84,-58.6,15.6,12.2,21.6,9.7,14.1,2.5
,2012,4,2,9,0,0,28199,20120402,1017.8,2.5,0,75,-60.7,16.4,8.2,21,13.4,13.7,2.8
,2012,4,3,9,0,0,28199,20120403,1008.8,3.9,0,66,-62.6,16.4,14.7,24.5,13.9,14.5,4.4
,2012,4,4,9,0,0,28199,20120404,1005.5,4.3,0,57,-64.5,17.2,14.9,25.1,16.9,14,4.8
,2012,4,5,9,0,0,28199,20120405,1013.5,4.1,0,66,-66.3,17.5,17.2,24.5,17.3,15.8,4
,2012,4,6,9,0,0,28199,20120406,1019,3,0,75,-67.5,15.7,16.1,22.7,8.5,11.6,2.5
,2012,4,7,9,0,0,28199,20120407,1018.9,2.4,0,74,-69.5,15.5,13.2,21.4,8,11.6,2
,2012,4,8,9,0,0,28199,20120408,1015.2,2.6,0,79,-71.4,15.7,15.3,22.3,10,11.9,2.4
,2012,4,9,9,0,0,28199,20120409,1017.5,2.4,0,93,-73.3,15,16.5,22.4,6.3,13.2,1.6
,2012,4,10,9,0,0,28199,20120410,1018.8,1.8,0,96,-75.2,15.2,11.1,21.1,6.9,13.9,1.5
,2012,4,11,9,0,0,28199,20120411,1014.4,1.5,48.4,93,-30.8,16.3,8.9,21.3,11.4,16.1,2.1
,2012,4,12,9,0,0,28199,20120412,1004.2,2,0,94,-32.5,16.7,10.1,20.3,13.8,17.5,3.7
,2012,4,13,9,0,0,28199,20120413,1013.5,1.9,0,84,-34.2,15.4,11.5,19.1,9.5,13.2,3.5
,2012,4,14,9,0,0,28199,20120414,1018.5,2.5,0,84,-36.3,16,15.7,22.7,12.6,14.8,1.5
,2012,4,15,9,0,0,28199,20120415,1028.2,1.9,0,92,-38.1,15.8,13.2,21.6,9,14,1.3
,2012,4,16,9,0,0,28199,20120416,1028.1,1.5,0,97,-40,15.4,10.6,20.6,9.3,14.7,1.3
,2012,4,17,9,0,0,28199,20120417,1028,1.9,0,95,-41.9,14.9,14.5,20.8,6.2,12.3,1
,2012,4,18,9,0,0,28199,20120418,1028.8,2.3,0,83,-43.8,15.1,15.2,19.3,9.5,12.4,1.9
,2012,4,19,9,0,0,28199,20120419,1033.6,2,0,82,-45.8,13,15.9,19.7,3.6,9.3,1.5
,2012,4,20,9,0,0,28199,20120420,1036.4,1.6,0,83,-47.7,13.2,11.8,19.1,5.6,10.9,1.1
,2012,4,21,9,0,0,28199,20120421,1036.1,1.7,0,94,-49.6,12.4,14.9,19.7,3.4,10.6,1
,2012,4,22,9,0,0,28199,20120422,1034.2,1.7,0,94,-51.6,12,14.8,20,3.5,10.4,1.1
,2012,4,23,9,0,0,28199,20120423,1033.2,1.8,0,95,-53.4,12.2,14.7,20,4.7,11,1.2
,2012,4,24,9,0,0,28199,20120424,1031.6,1.6,0,94,-55.4,12.3,11.3,19.7,8.5,11.3,1
,2012,4,25,9,0,0,28199,20120425,1028.6,1.8,0,79,-57.3,13.7,12.1,20.2,9,11.7,1.4
,2012,4,26,9,0,0,28199,20120426,1021.9,1.5,2.7,94,-56.3,12.9,12.1,20.7,6.4,12.9,1.9
,2012,4,27,9,0,0,28199,20120427,1008.7,1.7,4.6,91,-53.2,15.6,11,21.4,12.2,17.7,3.2
,2012,4,28,9,0,0,28199,20120428,1012.4,1.6,0,85,-54.8,15.1,8.6,18,12.2,14.4,3.5
,2012,4,29,9,0,0,28199,20120429,1019.3,1.1,3.7,92,-53,14.7,6.3,17.3,10.6,14.1,1.6
,2012,4,30,9,0,0,28199,20120430,1014,1.6,0,78,-54.2,14.7,9.3,16.9,11.7,12.8,3.4
,2012,5,1,9,0,0,28199,20120501,1017.8,1.7,0,89,-55.1,12.8,12,17.9,5.1,10.7,1.8
,2012,5,2,9,0,0,28199,20120502,1026.8,1.6,0,71,-55.9,11.1,13.5,14.6,2.7,7.4,2.5
,2012,5,3,9,0,0,28199,20120503,1031.3,1.3,0,89,-56.8,9.4,13.4,15.1,0.3,7.4,1
,2012,5,4,9,0,0,28199,20120504,1034.1,1.4,0,92,-57.6,9.5,13.3,18.2,1.6,8.9,1
,2012,5,5,9,0,0,28199,20120505,1033.7,1.4,0,96,-58.5,9.6,13.1,18.2,1.7,9.2,1.3
,2012,5,6,9,0,0,28199,20120506,1034,1.4,0,87,-59.3,9.8,12.8,17.7,2.2,8.7,1.3
,2012,5,7,9,0,0,28199,20120507,1027.2,1.2,0,86,-60.2,11.1,8.5,17.3,5.5,10.4,1.7
,2012,5,8,9,0,0,28199,20120508,1018.3,1.1,42.7,85,-20.1,12.8,6.2,19,9.9,14,2.8
,2012,5,9,9,0,0,28199,20120509,1010,0.7,4.5,97,-16,14.6,4.7,18.8,13.7,16.8,1.6
,2012,5,10,9,0,0,28199,20120510,1006.3,1.1,0,98,-16,14.4,7.6,19.1,11.1,15.2,1.4
,2012,5,11,9,0,0,28199,20120511,1009.2,1.7,0,84,-16.7,13.7,11.6,17.3,10.1,12.1,3.5
,2012,5,12,9,0,0,28199,20120512,1012.8,1.4,0,85,-17.4,12.6,10.5,17.6,7.9,11.2,2.7
,2012,5,13,9,0,0,28199,20120513,1013.3,0.8,3.8,96,-14.4,12.2,6.1,19,7.6,13.6,2.5
,2012,5,14,9,0,0,28199,20120514,1009.1,0.8,14.6,88,-1.2,13.9,3.7,17,12.3,15.4,3.4
,2012,5,15,9,0,0,28199,20120515,993.7,1.1,13.2,94,3.9,13.2,6.4,15.5,10.1,12.3,3.6
,2012,5,16,9,0,0,28199,20120516,994.4,1.1,4.3,95,-2.2,12.3,6.9,14.5,8.8,11.9,3
,2012,5,17,9,0,0,28199,20120517,1007.5,1.1,2.5,88,-3.5,10,7.2,15.3,2.4,8.5,3.2
,2012,5,18,9,0,0,28199,20120518,1011.1,1.4,0,79,-5.1,11.6,9.1,16.7,7.8,12.1,4.3
,2012,5,19,9,0,0,28199,20120519,1011.3,1.1,0,90,-5.9,11.5,8,15.2,7.9,10.8,2.3
,2012,5,20,9,0,0,28199,20120520,1014.3,0.9,0,98,-6.7,9.2,9.8,15.2,1.2,8.1,1.1
,2012,5,21,9,0,0,28199,20120521,1017.4,0.8,0,97,-7.5,9.7,9,16.2,3.4,9.4,0.7
,2012,5,22,9,0,0,28199,20120522,1024.7,1,0,88,-8.4,8.9,11.1,15.2,2.4,7.3,1.3
,2012,5,23,9,0,0,28199,20120523,1029.2,0.8,0,98,-9.3,7.9,10,15.7,-0.6,7.5,0.6
,2012,5,24,9,0,0,28199,20120524,1030.2,0.7,0,99,-10,9.1,7.1,15.7,1.9,8.8,0.9
,2012,5,25,9,0,0,28199,20120525,1026.6,0.6,0,87,-10.7,10.5,7.8,17.7,4.5,12.5,2.8
,2012,5,26,9,0,0,28199,20120526,1028.3,0.5,0,99,-11.8,10.7,5,14.7,6.1,11.4,0.6
,2012,5,27,9,0,0,28199,20120527,1020,0.6,14.3,91,1.4,11.7,4.8,16.9,8.5,13.1,2
,2012,5,28,9,0,0,28199,20120528,1012.2,0.6,1.8,98,-4.7,13.7,5.5,16.8,12.7,15.4,2.3
,2012,5,29,9,0,0,28199,20120529,1016.2,1.2,0,83,-6,11.9,10.5,14.1,7.3,9.7,2.5
,2012,5,30,9,0,0,28199,20120530,1020.4,0.5,0,93,-6.6,8.4,6.9,11.9,-1.6,6.4,0.6
,2012,5,31,9,0,0,28199,20120531,1016.3,0.6,0,94,-7.4,10.3,8.3,16.5,2.8,11.1,1.9
,2012,6,1,9,0,0,28199,20120601,1026.5,0.8,0,92,-7.9,8.7,10.2,15,1.3,7.8,1.1
,2012,6,2,9,0,0,28199,20120602,1028.2,0.5,0,98,-8.2,8,8.2,13.9,-0.2,7,0.5
,2012,6,3,9,0,0,28199,20120603,1024.9,0.4,1.3,98,-7.3,10.3,7.3,16.2,2.3,11.5,1.8
,2012,6,4,9,0,0,28199,20120604,1025.1,0.5,0,99,-7.8,11.1,3.6,15.2,8.8,12.2,0.7
,2012,6,5,9,0,0,28199,20120605,1014.1,0.4,8.7,95,-0.7,11,2.2,15.8,7.2,11.8,2.2
,2012,6,6,9,0,0,28199,20120606,999.3,0.6,14.3,94,7.8,12.5,3.5,18.2,9.9,15.6,3
,2012,6,7,9,0,0,28199,20120607,997.4,0.9,0,92,-4.2,12.3,9,14.3,9.9,12.1,3.2
,2012,6,8,9,0,0,28199,20120608,1010.8,0.6,3.4,98,-0.9,9.9,8,14.8,2.2,8.8,1.7
,2012,6,9,9,0,0,28199,20120609,1010.6,0.6,1.7,93,-2.5,10.4,7.2,15.7,5.2,11.7,3.2
,2012,6,10,9,0,0,28199,20120610,1015.9,0.8,0,91,-4.5,10.6,5.8,14.9,7.7,10.9,2.5
,2012,6,11,9,0,0,28199,20120611,1014.5,0.9,0,88,-4.7,10.6,7,15.5,8,11.6,3.4
,2012,6,12,9,0,0,28199,20120612,1014.2,0.9,0,86,-5.2,10.7,8,14,7.8,10,2.2
,2012,6,13,9,0,0,28199,20120613,1020.2,0.6,0,93,-5.7,7.3,9.7,11.9,-2.4,5.7,1
,2012,6,14,9,0,0,28199,20120614,1014.3,0.6,0,97,-6,6.8,9.6,14.2,-1.2,6.6,0.8
,2012,6,15,9,0,0,28199,20120615,1010.9,0.3,0,92,-6.2,7.9,4.1,10,1.2,8.7,1.2
,2012,6,16,9,0,0,28199,20120616,1016.4,0.8,0,91,-6.7,6.8,9.7,11.8,-0.8,6.3,2.3
,2012,6,17,9,0,0,28199,20120617,1025,0.6,0,93,-7.3,5.6,9.1,11.5,-2.8,5.6,1
,2012,6,18,9,0,0,28199,20120618,1017.6,0.4,24.2,89,15.9,6.5,2,13.5,-0.4,7.9,2.2
,2012,6,19,9,0,0,28199,20120619,1005.4,0.5,7.2,94,2.8,9.1,6.8,16.3,4.7,12.5,2.9
,2012,6,20,9,0,0,28199,20120620,1007.8,0.7,2.5,91,-1.3,10,5.9,15.8,8.6,11.9,2.8
,2012,6,21,9,0,0,28199,20120621,1007.9,0.6,0,96,-2.8,10.1,7.3,16.2,7.3,11.4,1.3
,2012,6,22,9,0,0,28199,20120622,1018.7,0.6,0,96,-4.1,9.2,7,15.7,3.1,10,1.5
,2012,6,23,9,0,0,28199,20120623,1022.1,0.6,7.8,96,3,9.1,5.8,15.3,4.6,9.9,2
,2012,6,24,9,0,0,28199,20120624,1011.6,0.4,5.2,97,1.7,11.5,5.9,14.8,8,13.5,3.4
,2012,6,25,9,0,0,28199,20120625,1013.1,0.6,5.3,92,2.2,9.3,6.9,14.7,4.8,11.2,3.5
,2012,6,26,9,0,0,28199,20120626,1012,0.7,8,96,4.3,9.2,5.1,14,5.9,11.4,4
,2012,6,27,9,0,0,28199,20120627,1016,1.2,3.6,77,1.6,8.4,7.8,13,4.9,8.1,4.8
,2012,6,28,9,0,0,28199,20120628,1015.8,1.3,0,79,-1.1,9.1,7.6,14.3,7.4,10,5.9
,2012,6,29,9,0,0,28199,20120629,1017.4,0.8,0,87,-1.9,9.4,9.2,13.2,8,10,2.7
,2012,6,30,9,0,0,28199,20120630,1024.9,0.6,0,93,-2.4,6.1,8.7,10.6,-2.9,5.5,1.2
,2012,7,1,9,0,0,28199,20120701,1024.4,0.8,0,85,-2.6,6.8,8.8,12.4,0.4,7.1,2
,2012,7,2,9,0,0,28199,20120702,1021.9,1,1.5,84,-2,6.4,8.4,12,0.9,7.2,2.5
,2012,7,3,9,0,0,28199,20120703,1009.5,0.2,16,85,12,8.3,2.1,11.3,4.7,10.3,4
,2012,7,4,9,0,0,28199,20120704,1007.1,0.4,4.5,93,2.6,8.4,3.8,13,5.1,10.3,1.2
,2012,7,5,9,0,0,28199,20120705,1009.7,0.3,0,99,-1.5,8.4,3.6,8.4,4.3,9.4,1.1
,2012,7,6,9,0,0,28199,20120706,1010.7,0.8,0,99,-2.1,7.7,8.8,15,1.6,7.8,1.4
,2012,7,7,9,0,0,28199,20120707,1017.2,0.7,0,96,-2.7,7,10,13,0.7,7.3,1.1
,2012,7,8,9,0,0,28199,20120708,1024.7,0.6,0,94,-3.3,5.5,10,11.7,-2.2,6.1,0.9
,2012,7,9,9,0,0,28199,20120709,1029.3,0.7,0,96,-3.8,5.3,10.1,13.5,-0.7,6.8,1.1
,2012,7,10,9,0,0,28199,20120710,1032.3,0.7,0,97,-4.4,5.1,9.9,14.1,-0.9,6.5,0.9
,2012,7,11,9,0,0,28199,20120711,1035.8,0.4,0,97,-5,5.1,5.1,10.2,-1.9,6.4,0.6
,2012,7,12,9,0,0,28199,20120712,1036.2,0.4,0,95,-5.7,7.5,5.3,12.8,1.6,9.5,0.7
,2012,7,13,9,0,0,28199,20120713,1032.1,0.8,0,92,-6.4,8.2,8,14.8,6,9.2,1.1
,2012,7,14,9,0,0,28199,20120714,1028.1,0.6,1.1,94,-5.8,7.9,4.8,13.7,4.2,9.2,1
,2012,7,15,9,0,0,28199,20120715,1021.9,0,40.9,94,34.1,9.9,1.3,14.3,6.6,13.8,3.9
,2012,7,16,9,0,0,28199,20120716,1009.9,0.5,13.5,97,11.2,12.1,2.2,15.6,12,15.5,5.2
,2012,7,17,9,0,0,28199,20120717,1014.4,1.1,0,90,-0.7,10.9,9.7,15.3,9.2,11.3,2.9
,2012,7,18,9,0,0,28199,20120718,1028.5,0.8,0,98,-1.8,7.5,10.6,14.5,-0.6,7,0.7
,2012,7,19,9,0,0,28199,20120719,1029.7,0.8,0,99,-2.4,6.9,10.6,14.5,-0.3,6.9,0.8
,2012,7,20,9,0,0,28199,20120720,1031.5,0.6,0,96,-2.8,6.7,8.8,15.2,0.7,8.4,2.2
,2012,7,21,9,0,0,28199,20120721,1027.5,0.7,0,87,-3.2,9.6,6.4,15.4,5.9,11.5,2.4
,2012,7,22,9,0,0,28199,20120722,1020.1,0.6,35.7,88,31.7,10.6,2,14.7,10.2,12.5,3
,2012,7,23,9,0,0,28199,20120723,1012.2,0.6,38.8,95,35.8,12.3,1.8,15.8,11.8,15.3,3.9
,2012,7,24,9,0,0,28199,20120724,1008.2,0.7,11.2,91,13.1,12.3,4.9,18.1,10.8,14.6,2.4
,2012,7,25,9,0,0,28199,20120725,1006.7,0.9,1.7,98,1,12.6,5,16.3,10.9,14.1,2.2
,2012,7,26,9,0,0,28199,20120726,1018.4,1.5,0,77,-0.8,11.2,11.3,14.9,8.1,9,3
,2012,7,27,9,0,0,28199,20120727,1023.5,1.1,0,90,-1.4,8.4,11.9,13.5,1.7,7.2,1.3
,2012,7,28,9,0,0,28199,20120728,1025.1,1,0,91,-1.7,7.9,10.7,13.7,1.3,8.4,2.3
,2012,7,29,9,0,0,28199,20120729,1015,1,9.6,87,6.8,9.4,5.8,13.9,6.2,10.7,4.7
,2012,7,30,9,0,0,28199,20120730,995.1,1,10.1,95,8.1,11.1,7.1,16,9.9,13.3,4.7
,2012,7,31,9,0,0,28199,20120731,1003.6,0.8,0,95,0.4,9.2,8.4,14.2,2.9,9.1,1.4
,2012,8,1,9,0,0,28199,20120801,1008.5,1,0,92,-0.7,9.3,7,15.2,4.7,9.8,2.2
