Id,Diameter[mm],Cumul_Psd
299,0.02,0.06
299,0.063,0.13
299,0.125,0.24
299,0.25,0.44
299,0.5,0.61
299,1,0.68
299,2,1
300,0.002,0.03
300,0.006,0.03
300,0.01,0.05
300,0.02,0.07
300,0.063,0.13
300,0.125,0.26
300,0.25,0.46
300,0.5,0.56
300,1,0.66
300,2,1
301,0.002,0.21
301,0.006,0.29
301,0.01,0.36
301,0.02,0.47
301,0.063,0.81
301,0.125,0.89
301,0.25,0.94
301,0.5,0.98
301,1,0.99
301,2,1
302,0.002,0.24
302,0.006,0.33
302,0.01,0.39
302,0.02,0.51
302,0.063,0.82
302,0.125,0.89
302,0.25,0.94
302,0.5,0.98
302,1,0.99
302,2,1
303,0.002,0.23
303,0.006,0.31
303,0.01,0.35
303,0.02,0.44
303,0.063,0.69
303,0.125,0.76
303,0.25,0.83
303,0.5,0.88
303,1,0.92
303,2,1
304,0.002,0.1
304,0.006,0.12
304,0.01,0.14
304,0.02,0.19
304,0.063,0.29
304,0.125,0.37
304,0.25,0.51
304,0.5,0.69
304,1,0.8
304,2,1
305,0.002,0.07
305,0.006,0.08
305,0.01,0.1
305,0.02,0.11
305,0.063,0.16
305,0.125,0.25
305,0.25,0.46
305,0.5,0.72
305,1,0.84
305,2,1
306,0.002,0.03
306,0.006,0.04
306,0.01,0.05
306,0.02,0.07
306,0.063,0.12
306,0.125,0.23
306,0.25,0.47
306,0.5,0.73
306,1,0.86
306,2,1
307,0.002,0.24
307,0.006,0.32
307,0.01,0.37
307,0.02,0.49
307,0.063,0.79
307,0.125,0.87
307,0.25,0.94
307,0.5,0.98
307,1,0.99
307,2,1
308,0.002,0.23
308,0.006,0.31
308,0.01,0.36
308,0.02,0.49
308,0.063,0.78
308,0.125,0.86
308,0.25,0.93
308,0.5,0.97
308,1,0.99
308,2,1
309,0.002,0.18
309,0.006,0.25
309,0.01,0.33
309,0.02,0.39
309,0.063,0.67
309,0.125,0.75
309,0.25,0.83
309,0.5,0.9
309,1,0.93
309,2,1
310,0.002,0.1
310,0.006,0.13
310,0.01,0.16
310,0.02,0.21
310,0.063,0.35
310,0.125,0.45
310,0.25,0.63
310,0.5,0.77
310,1,0.85
310,2,1
311,0.002,0.05
311,0.006,0.06
311,0.01,0.06
311,0.02,0.08
311,0.063,0.12
311,0.125,0.19
311,0.25,0.37
311,0.5,0.7
311,1,0.85
311,2,1
312,0.002,0.04
312,0.006,0.04
312,0.01,0.05
312,0.02,0.06
312,0.063,0.11
312,0.125,0.19
312,0.25,0.45
312,0.5,0.85
312,1,0.93
312,2,1
