Id,Diameter[mm],Cumul_Psd
30152331000101011,2,1
30152331000101012,0.002,0.55
30152331000101012,0.06,0.8
30152331000101012,2,1
30152331000111011,0.002,0.25
30152331000111011,0.06,0.8
30152331000111011,2,1
30152331000111012,0.002,0.375
30152331000111012,0.06,0.8
30152331000111012,2,1
30152331000111013,0.002,0.4
30152331000111013,0.06,0.925
30152331000111013,2,1
30152331000122011,0.002,0.225
30152331000122011,0.06,0.8
30152331000122011,2,1
30152331000122012,0.002,0.225
30152331000122012,0.06,0.75
30152331000122012,2,1
30152331000122013,0.002,0.45
30152331000122013,0.06,0.835
30152331000122013,2,1
30152331000122014,0.002,0.6
30152331000122014,0.06,0.835
30152331000122014,2,1
30152331000161011,0.002,0.26346153846153847
30152331000161011,0.06,0.94
30152331000161011,2,1
30152331000161012,0.002,0.3196428571428572
30152331000161012,0.06,0.94
30152331000161012,2,1
30152331000161013,0.002,0.475
30152331000161013,0.06,0.875
30152331000161013,2,1
30152331000161014,0.002,0.425
30152331000161014,0.06,0.875
30152331000161014,2,1
30152331000161015,0.002,0.1
30152331000161015,0.06,0.25
30152331000161015,2,1
30152331000171011,0.002,0.4
30152331000171011,0.06,0.94375
30152331000171011,2,1
30152331000171012,0.002,0.475
30152331000171012,0.06,0.94375
30152331000171012,2,1
30152331000171013,0.002,0.475
30152331000171013,0.06,0.8875
30152331000171013,2,1
30152331000171014,0.002,0.25
30152331000171014,0.06,0.725
30152331000171014,2,1
30152331000171015,0.002,0.085
30152331000171015,0.06,0.25
30152331000171015,2,1
30152331000181011,0.002,0.4
30152331000181011,0.06,0.94
30152331000181011,2,1
30152331000181012,0.002,0.475
30152331000181012,0.06,0.94
30152331000181012,2,1
30152331000181013,0.002,0.475
30152331000181013,0.06,0.9
30152331000181013,2,1
30152331000181014,0.002,0.25
30152331000181014,0.06,0.775
30152331000181014,2,1
30152331000191011,0.002,0.425
30152331000191011,0.06,0.9450000000000001
30152331000191011,2,1
30152331000191012,0.002,0.35
30152331000191012,0.06,0.945
30152331000191012,2,1
30152331000191013,0.002,0.3
30152331000191013,0.06,0.9000000000000001
30152331000191013,2,1
30152331000261011,0.002,0.625
30152331000261011,0.06,0.775
30152331000261011,2,1
30152331000261012,0.002,0.65
30152331000261012,0.06,0.85
30152331000261012,2,1
30152331000291011,0.002,0.225
30152331000291011,0.06,0.65
30152331000291011,2,1
30152331000291012,0.002,0.65
30152331000291012,0.06,0.775
30152331000291012,2,1
30152331000301011,0.002,0.25
30152331000301011,0.06,0.55
30152331000301011,2,1
30152331000301012,0.002,0.65
30152331000301012,0.06,0.775
30152331000301012,2,1
30152331000301013,0.002,0.65
30152331000301013,0.06,0.775
30152331000301013,2,1
30152331000332011,0.002,0.375
30152331000332011,0.06,0.95
30152331000332011,2,1
30152331000332012,0.002,0.475
30152331000332012,0.06,0.95
30152331000332012,2,1
30152331000332013,0.002,0.6
30152331000332013,0.06,0.9
30152331000332013,2,1
30152331000332021,0.002,0.375
30152331000332021,0.06,0.95
30152331000332021,2,1
30152331000332022,0.002,0.475
30152331000332022,0.06,0.95
30152331000332022,2,1
30152331000332023,0.002,0.375
30152331000332023,0.06,0.825
30152331000332023,2,1
30152331000461011,0.002,0.375
30152331000461011,0.06,0.95
30152331000461011,2,1
30152331000461012,0.002,0.4
30152331000461012,0.06,0.95
30152331000461012,2,1
30152331000461013,0.002,0.425
30152331000461013,0.06,0.95
30152331000461013,2,1
30152331000461014,0.002,0.265
30152331000461014,0.06,0.9
30152331000461014,2,1
30152331000481011,0.002,0.55
30152331000481011,0.06,0.925
30152331000481011,2,1
30152331000481012,0.002,0.55
30152331000481012,0.06,0.925
30152331000481012,2,1
30152331000481013,0.002,0.035
30152331000481013,0.06,0.15000000000000002
30152331000481013,2,1
30152331000481014,0.002,0.65
30152331000481014,0.06,0.925
30152331000481014,2,1
30152331000491011,0.002,0.26346153846153847
30152331000491011,0.06,0.9437499999999999
30152331000491011,2,1
30152331000491012,0.002,0.39642857142857146
30152331000491012,0.06,0.94375
30152331000491012,2,1
30152331000491013,0.002,0.475
30152331000491013,0.06,0.8875
30152331000491013,2,1
30152331000491014,0.002,0.425
30152331000491014,0.06,0.875
30152331000491014,2,1
30152331000491015,0.002,0.225
30152331000491015,0.06,0.825
30152331000491015,2,1
30152331000501011,0.002,0.275
30152331000501011,0.06,0.8
30152331000501011,2,1
30152331000501012,0.002,0.4
30152331000501012,0.06,0.8
30152331000501012,2,1
30152331000501013,0.002,0.4
30152331000501013,0.06,0.7
30152331000501013,2,1
30152331000501014,0.002,0.325
30152331000501014,0.06,0.8499999999999999
30152331000501014,2,1
30152331000522011,0.002,0.275
30152331000522011,0.06,0.725
30152331000522011,2,1
30152331000522012,0.002,0.475
30152331000522012,0.06,0.8
30152331000522012,2,1
30152331000522013,0.002,0.675
30152331000522013,0.06,0.885
30152331000522013,2,1
30152331000532011,0.002,0.3
30152331000532011,0.06,0.8500000000000001
30152331000532011,2,1
30152331000532012,0.002,0.5
30152331000532012,0.06,0.85
30152331000532012,2,1
30152331000532013,0.002,0.5
30152331000532013,0.06,0.85
30152331000532013,2,1
30152331000551011,0.002,0.225
30152331000551011,0.06,0.8
30152331000551011,2,1
30152331000551012,0.002,0.55
30152331000551012,0.06,0.8
30152331000551012,2,1
30152331000551013,0.002,0.35
30152331000551013,0.06,0.675
30152331000551013,2,1
30152331000551014,0.002,0.175
30152331000551014,0.06,0.275
30152331000551014,2,1
30152331000561011,0.002,0.3
30152331000561011,0.06,0.95
30152331000561011,2,1
30152331000561012,0.002,0.4
30152331000561012,0.06,0.925
30152331000561012,2,1
30152331000561013,0.002,0.4
30152331000561013,0.06,0.925
30152331000561013,2,1
30152331000561131,0.002,0.275
30152331000561131,0.06,0.875
30152331000561131,2,1
30152331000561132,0.002,0.4
30152331000561132,0.06,0.99
30152331000561132,2,1
30152331000561133,0.002,0.4
30152331000561133,0.06,0.99
30152331000561133,2,1
30152331000561141,0.002,0.315
30152331000561141,0.06,0.95
30152331000561141,2,1
30152331000561142,0.002,0.4
30152331000561142,0.06,0.99
30152331000561142,2,1
30152331000561143,0.002,0.4
30152331000561143,0.06,0.99
30152331000561143,2,1
30152331000561151,0.002,0.275
30152331000561151,0.06,0.875
30152331000561151,2,1
30152331000561152,0.002,0.575
30152331000561152,0.06,0.99
30152331000561152,2,1
30152331000561153,0.002,0.575
30152331000561153,0.06,0.99
30152331000561153,2,1
30152331000561161,0.002,0.315
30152331000561161,0.06,0.95
30152331000561161,2,1
30152331000561162,0.002,0.575
30152331000561162,0.06,0.99
30152331000561162,2,1
30152331000561163,0.002,0.4
30152331000561163,0.06,0.965
30152331000561163,2,1
30152331000561171,0.002,0.315
30152331000561171,0.06,0.95
30152331000561171,2,1
30152331000561172,0.002,0.4
30152331000561172,0.06,0.965
30152331000561172,2,1
30152331000561173,0.002,0.575
30152331000561173,0.06,0.99
30152331000561173,2,1
30152331000561021,0.002,0.275
30152331000561021,0.06,0.95
30152331000561021,2,1
30152331000561022,0.002,0.4
30152331000561022,0.06,0.925
30152331000561022,2,1
30152331000561023,0.002,0.525
30152331000561023,0.06,0.925
30152331000561023,2,1
30152331000561041,0.002,0.315
30152331000561041,0.06,0.95
30152331000561041,2,1
30152331000561042,0.002,0.4
30152331000561042,0.06,0.99
30152331000561042,2,1
30152331000561043,0.002,0.4
30152331000561043,0.06,0.99
30152331000561043,2,1
30152331000571011,0.002,0.39
30152331000571011,0.06,0.95
30152331000571011,2,1
30152331000571012,0.002,0.4
30152331000571012,0.06,0.95
30152331000571012,2,1
30152331000571013,0.002,0.425
30152331000571013,0.06,0.925
30152331000571013,2,1
30152331000571021,0.002,0.39
30152331000571021,0.06,0.95
30152331000571021,2,1
30152331000571022,0.002,0.4
30152331000571022,0.06,0.95
30152331000571022,2,1
30152331000571023,0.002,0.5
30152331000571023,0.06,0.925
30152331000571023,2,1
30152331000571031,0.002,0.375
30152331000571031,0.06,0.965
30152331000571031,2,1
30152331000571032,0.002,0.4
30152331000571032,0.06,0.965
30152331000571032,2,1
30152331000571033,0.002,0.4
30152331000571033,0.06,0.965
30152331000571033,2,1
30152331000571051,0.002,0.375
30152331000571051,0.06,0.965
30152331000571051,2,1
30152331000571052,0.002,0.575
30152331000571052,0.06,0.99
30152331000571052,2,1
30152331000571053,0.002,0.575
30152331000571053,0.06,0.99
30152331000571053,2,1
30152331000571061,0.002,0.375
30152331000571061,0.06,0.965
30152331000571061,2,1
30152331000571062,0.002,0.575
30152331000571062,0.06,0.99
30152331000571062,2,1
30152331000571063,0.002,0.4
30152331000571063,0.06,0.915
30152331000571063,2,1
30152331000572081,0.002,0.375
30152331000572081,0.06,0.9
30152331000572081,2,1
30152331000572082,0.002,0.5
30152331000572082,0.06,0.9
30152331000572082,2,1
30152331000572083,0.002,0.575
30152331000572083,0.06,0.94
30152331000572083,2,1
30152331000601011,0.002,0.275
30152331000601011,0.06,0.95
30152331000601011,2,1
30152331000601012,0.002,0.475
30152331000601012,0.06,0.95
30152331000601012,2,1
30152331000601013,0.002,0.25
30152331000601013,0.06,0.8
30152331000601013,2,1
30152331000611011,0.002,0.275
30152331000611011,0.06,0.95
30152331000611011,2,1
30152331000611012,0.002,0.4
30152331000611012,0.06,0.95
30152331000611012,2,1
30152331000611013,0.002,0.45
30152331000611013,0.06,0.95
30152331000611013,2,1
30152331000611014,0.002,0.25
30152331000611014,0.06,0.825
30152331000611014,2,1
30152331000611101,0.002,0.275
30152331000611101,0.06,0.95
30152331000611101,2,1
30152331000611102,0.002,0.4
30152331000611102,0.06,0.965
30152331000611102,2,1
30152331000611103,0.002,0.4
30152331000611103,0.06,0.965
30152331000611103,2,1
30152331000611104,0.002,0.2
30152331000611104,0.06,0.5
30152331000611104,2,1
30152331000611111,0.002,0.315
30152331000611111,0.06,0.95
30152331000611111,2,1
30152331000611112,0.002,0.4
30152331000611112,0.06,0.965
30152331000611112,2,1
30152331000611113,0.002,0.4
30152331000611113,0.06,0.965
30152331000611113,2,1
30152331000611114,0.002,0.2
30152331000611114,0.06,0.5
30152331000611114,2,1
30152331000611121,0.002,0.275
30152331000611121,0.06,0.95
30152331000611121,2,1
30152331000611122,0.002,0.4
30152331000611122,0.06,0.965
30152331000611122,2,1
30152331000611123,0.002,0.4
30152331000611123,0.06,0.965
30152331000611123,2,1
30152331000611124,0.002,0.2
30152331000611124,0.06,0.5
30152331000611124,2,1
30152331000611131,0.002,0.315
30152331000611131,0.06,0.95
30152331000611131,2,1
30152331000611132,0.002,0.4
30152331000611132,0.06,0.965
30152331000611132,2,1
30152331000611133,0.002,0.4
30152331000611133,0.06,0.965
30152331000611133,2,1
30152331000611134,0.002,0.2
30152331000611134,0.06,0.5
30152331000611134,2,1
30152331000611141,0.002,0.275
30152331000611141,0.06,0.95
30152331000611141,2,1
30152331000611142,0.002,0.4
30152331000611142,0.06,0.965
30152331000611142,2,1
30152331000611143,0.002,0.4
30152331000611143,0.06,0.965
30152331000611143,2,1
30152331000611144,0.002,0.275
30152331000611144,0.06,0.95
30152331000611144,2,1
30152331000611151,0.002,0.275
30152331000611151,0.06,0.95
30152331000611151,2,1
30152331000611152,0.002,0.4
30152331000611152,0.06,0.965
30152331000611152,2,1
30152331000611153,0.002,0.4
30152331000611153,0.06,0.965
30152331000611153,2,1
30152331000611154,0.002,0.275
30152331000611154,0.06,0.95
30152331000611154,2,1
30152331000611021,0.002,0.315
30152331000611021,0.06,0.95
30152331000611021,2,1
30152331000611022,0.002,0.4
30152331000611022,0.06,0.965
30152331000611022,2,1
30152331000611023,0.002,0.4
30152331000611023,0.06,0.965
30152331000611023,2,1
30152331000611024,0.002,0.34
30152331000611024,0.06,0.7
30152331000611024,2,1
30152331000611031,0.002,0.275
30152331000611031,0.06,0.95
30152331000611031,2,1
30152331000611032,0.002,0.4
30152331000611032,0.06,0.965
30152331000611032,2,1
30152331000611033,0.002,0.4
30152331000611033,0.06,0.965
30152331000611033,2,1
30152331000611034,0.002,0.34
30152331000611034,0.06,0.7
30152331000611034,2,1
30152331000611041,0.002,0.275
30152331000611041,0.06,0.95
30152331000611041,2,1
30152331000611042,0.002,0.4
30152331000611042,0.06,0.965
30152331000611042,2,1
30152331000611043,0.002,0.4
30152331000611043,0.06,0.965
30152331000611043,2,1
30152331000611044,0.002,0.34
30152331000611044,0.06,0.7
30152331000611044,2,1
30152331000611051,0.002,0.315
30152331000611051,0.06,0.95
30152331000611051,2,1
30152331000611052,0.002,0.4
30152331000611052,0.06,0.965
30152331000611052,2,1
30152331000611053,0.002,0.4
30152331000611053,0.06,0.965
30152331000611053,2,1
30152331000611054,0.002,0.34
30152331000611054,0.06,0.7
30152331000611054,2,1
30152331000611061,0.002,0.315
30152331000611061,0.06,0.95
30152331000611061,2,1
30152331000611062,0.002,0.4
30152331000611062,0.06,0.965
30152331000611062,2,1
30152331000611063,0.002,0.4
30152331000611063,0.06,0.965
30152331000611063,2,1
30152331000611064,0.002,0.34
30152331000611064,0.06,0.7
30152331000611064,2,1
30152331000611071,0.002,0.315
30152331000611071,0.06,0.95
30152331000611071,2,1
30152331000611072,0.002,0.4
30152331000611072,0.06,0.965
30152331000611072,2,1
30152331000611073,0.002,0.4
30152331000611073,0.06,0.965
30152331000611073,2,1
30152331000611074,0.002,0.34
30152331000611074,0.06,0.7
30152331000611074,2,1
30152331000611081,0.002,0.315
30152331000611081,0.06,0.95
30152331000611081,2,1
30152331000611082,0.002,0.4
30152331000611082,0.06,0.965
30152331000611082,2,1
30152331000611083,0.002,0.4
30152331000611083,0.06,0.965
30152331000611083,2,1
30152331000611084,0.002,0.34
30152331000611084,0.06,0.7
30152331000611084,2,1
30152331000611091,0.002,0.315
30152331000611091,0.06,0.95
30152331000611091,2,1
30152331000611092,0.002,0.575
30152331000611092,0.06,0.99
30152331000611092,2,1
30152331000611093,0.002,0.575
30152331000611093,0.06,0.99
30152331000611093,2,1
30152331000611094,0.002,0.34
30152331000611094,0.06,0.7
30152331000611094,2,1
30152331000621011,0.002,0.375
30152331000621011,0.06,0.925
30152331000621011,2,1
30152331000621012,0.002,0.4
30152331000621012,0.06,0.925
30152331000621012,2,1
30152331000621013,0.002,0.25
30152331000621013,0.06,0.75
30152331000621013,2,1
30152331000643011,0.002,0.275
30152331000643011,0.06,0.725
30152331000643011,2,1
30152331000643012,0.002,0.75
30152331000643012,0.06,0.8
30152331000643012,2,1
30152331000643013,0.002,0.3
30152331000643013,0.06,0.35
30152331000643013,2,1
30152331000651011,0.002,0.475
30152331000651011,0.06,0.845
30152331000651011,2,1
30152331000651012,0.002,0.475
30152331000651012,0.06,0.845
30152331000651012,2,1
30152331000651013,0.002,0.475
30152331000651013,0.06,0.845
30152331000651013,2,1
30152331000661011,0.002,0.45
30152331000661011,0.06,0.97
30152331000661011,2,1
30152331000661012,0.002,0.45
30152331000661012,0.06,0.97
30152331000661012,2,1
30152331000681011,0.002,0.5
30152331000681011,0.06,0.97
30152331000681011,2,1
30152331000681012,0.002,0.5
30152331000681012,0.06,0.97
30152331000681012,2,1
30152331000681013,0.002,0.5
30152331000681013,0.06,0.97
30152331000681013,2,1
30152331000691011,0.002,0.375
30152331000691011,0.06,0.965
30152331000691011,2,1
30152331000691012,0.002,0.4
30152331000691012,0.06,0.965
30152331000691012,2,1
30152331000691013,0.002,0.4
30152331000691013,0.06,0.965
30152331000691013,2,1
30152331000691014,0.002,0.34
30152331000691014,0.06,0.7
30152331000691014,2,1
30152331000691021,0.002,0.375
30152331000691021,0.06,0.965
30152331000691021,2,1
30152331000691022,0.002,0.4
30152331000691022,0.06,0.965
30152331000691022,2,1
30152331000691023,0.002,0.4
30152331000691023,0.06,0.7
30152331000691023,2,1
30152331000691024,0.002,0.2
30152331000691024,0.06,0.5
30152331000691024,2,1
30152331000691031,0.002,0.375
30152331000691031,0.06,0.965
30152331000691031,2,1
30152331000691032,0.002,0.575
30152331000691032,0.06,0.99
30152331000691032,2,1
30152331000691033,0.002,0.575
30152331000691033,0.06,0.99
30152331000691033,2,1
30152331000691034,0.002,0.2
30152331000691034,0.06,0.5
30152331000691034,2,1
30152331000691061,0.002,0.375
30152331000691061,0.06,0.965
30152331000691061,2,1
30152331000691062,0.002,0.4
30152331000691062,0.06,0.99
30152331000691062,2,1
30152331000691063,0.002,0.4
30152331000691063,0.06,0.99
30152331000691063,2,1
30152331000691064,0.002,0.2
30152331000691064,0.06,0.5
30152331000691064,2,1
30152331000691071,0.002,0.375
30152331000691071,0.06,0.965
30152331000691071,2,1
30152331000691072,0.002,0.4
30152331000691072,0.06,0.965
30152331000691072,2,1
30152331000691073,0.002,0.575
30152331000691073,0.06,0.99
30152331000691073,2,1
30152331000691074,0.002,0.34
30152331000691074,0.06,0.7
30152331000691074,2,1
30152331000701011,0.002,0.275
30152331000701011,0.06,0.875
30152331000701011,2,1
30152331000701012,0.002,0.3
30152331000701012,0.06,0.95
30152331000701012,2,1
30152331000701013,0.002,0.4
30152331000701013,0.06,0.975
30152331000701013,2,1
30152331000701014,0.002,0.4
30152331000701014,0.06,0.975
30152331000701014,2,1
30152331000701031,0.002,0.315
30152331000701031,0.06,0.95
30152331000701031,2,1
30152331000701032,0.002,0.3
30152331000701032,0.06,0.95
30152331000701032,2,1
30152331000701033,0.002,0.4
30152331000701033,0.06,0.975
30152331000701033,2,1
30152331000701034,0.002,0.4
30152331000701034,0.06,0.975
30152331000701034,2,1
30152331000711011,0.002,0.3
30152331000711011,0.06,0.95
30152331000711011,2,1
30152331000711012,0.002,0.3
30152331000711012,0.06,0.95
30152331000711012,2,1
30152331000711013,0.002,0.4
30152331000711013,0.06,0.965
30152331000711013,2,1
30152331000711014,0.002,0.4
30152331000711014,0.06,0.965
30152331000711014,2,1
30152331000711015,0.002,0.34
30152331000711015,0.06,0.7
30152331000711015,2,1
30152331000721011,0.002,0.315
30152331000721011,0.06,0.95
30152331000721011,2,1
30152331000721012,0.002,0.4
30152331000721012,0.06,0.965
30152331000721012,2,1
30152331000721013,0.002,0.34
30152331000721013,0.06,0.7
30152331000721013,2,1
30152331000721014,0.002,0.075
30152331000721014,0.06,0.30000000000000004
30152331000721014,2,1
30152331000721041,0.002,0.275
30152331000721041,0.06,0.85
30152331000721041,2,1
30152331000721042,0.002,0.4
30152331000721042,0.06,0.965
30152331000721042,2,1
30152331000721043,0.002,0.34
30152331000721043,0.06,0.7
30152331000721043,2,1
30152331000721044,0.002,0.075
30152331000721044,0.06,0.30000000000000004
30152331000721044,2,1
30152331000721051,0.002,0.275
30152331000721051,0.06,0.85
30152331000721051,2,1
30152331000721052,0.002,0.4
30152331000721052,0.06,0.965
30152331000721052,2,1
30152331000721053,0.002,0.275
30152331000721053,0.06,0.85
30152331000721053,2,1
30152331000721054,0.002,0.075
30152331000721054,0.06,0.30000000000000004
30152331000721054,2,1
30152331000721061,0.002,0.275
30152331000721061,0.06,0.85
30152331000721061,2,1
30152331000721062,0.002,0.4
30152331000721062,0.06,0.965
30152331000721062,2,1
30152331000721063,0.002,0.2
30152331000721063,0.06,0.5
30152331000721063,2,1
30152331000721064,0.002,0.075
30152331000721064,0.06,0.30000000000000004
30152331000721064,2,1
30152331000731011,0.002,0.315
30152331000731011,0.06,0.95
30152331000731011,2,1
30152331000731012,0.002,0.4
30152331000731012,0.06,0.965
30152331000731012,2,1
30152331000731013,0.002,0.315
30152331000731013,0.06,0.95
30152331000731013,2,1
30152331000731014,0.002,0.34
30152331000731014,0.06,0.7
30152331000731014,2,1
30152331000731021,0.002,0.315
30152331000731021,0.06,0.95
30152331000731021,2,1
30152331000731022,0.002,0.4
30152331000731022,0.06,0.965
30152331000731022,2,1
30152331000731023,0.002,0.2
30152331000731023,0.06,0.5
30152331000731023,2,1
30152331000731024,0.002,0.25
30152331000731024,0.06,0.6
30152331000731024,2,1
30152331000741011,0.002,0.315
30152331000741011,0.06,0.95
30152331000741011,2,1
30152331000741012,0.002,0.4
30152331000741012,0.06,0.965
30152331000741012,2,1
30152331000741013,0.002,0.075
30152331000741013,0.06,0.30000000000000004
30152331000741013,2,1
30152331000741021,0.002,0.315
30152331000741021,0.06,0.95
30152331000741021,2,1
30152331000741022,0.002,0.4
30152331000741022,0.06,0.965
30152331000741022,2,1
30152331000741023,0.002,0.075
30152331000741023,0.06,0.30000000000000004
30152331000741023,2,1
30152331000751011,0.002,0.375
30152331000751011,0.06,0.965
30152331000751011,2,1
30152331000751012,0.002,0.575
30152331000751012,0.06,0.99
30152331000751012,2,1
30152331000751013,0.002,0.575
30152331000751013,0.06,0.99
30152331000751013,2,1
30152331000751014,0.002,0.2
30152331000751014,0.06,0.5
30152331000751014,2,1
30152331000751015,0.002,0.075
30152331000751015,0.06,0.30000000000000004
30152331000751015,2,1
30152331000751021,0.002,0.375
30152331000751021,0.06,0.965
30152331000751021,2,1
30152331000751022,0.002,0.575
30152331000751022,0.06,0.99
30152331000751022,2,1
30152331000751023,0.002,0.575
30152331000751023,0.06,0.99
30152331000751023,2,1
30152331000751024,0.002,0.34
30152331000751024,0.06,0.7
30152331000751024,2,1
30152331000751025,0.002,0.075
30152331000751025,0.06,0.30000000000000004
30152331000751025,2,1
30152331000751031,0.002,0.375
30152331000751031,0.06,0.965
30152331000751031,2,1
30152331000751032,0.002,0.4
30152331000751032,0.06,0.965
30152331000751032,2,1
30152331000751033,0.002,0.4
30152331000751033,0.06,0.965
30152331000751033,2,1
30152331000751034,0.002,0.34
30152331000751034,0.06,0.7
30152331000751034,2,1
30152331000751035,0.002,0.075
30152331000751035,0.06,0.30000000000000004
30152331000751035,2,1
30152331000761011,0.002,0.375
30152331000761011,0.06,0.915
30152331000761011,2,1
30152331000761012,0.002,0.425
30152331000761012,0.06,0.925
30152331000761012,2,1
30152331000761013,0.002,0.6
30152331000761013,0.06,0.925
30152331000761013,2,1
30152331000761014,0.002,0.65
30152331000761014,0.06,0.925
30152331000761014,2,1
30152331000761021,0.002,0.65
30152331000761021,0.06,0.9
30152331000761021,2,1
30152331000761022,0.002,0.75
30152331000761022,0.06,0.945
30152331000761022,2,1
30152331000761023,0.002,0.775
30152331000761023,0.06,0.945
30152331000761023,2,1
30152331000761024,0.002,0.775
30152331000761024,0.06,0.945
30152331000761024,2,1
30152331000762021,0.002,0.65
30152331000762021,0.06,0.9
30152331000762021,2,1
30152331000762022,0.002,0.75
30152331000762022,0.06,0.945
30152331000762022,2,1
30152331000762023,0.002,0.775
30152331000762023,0.06,0.945
30152331000762023,2,1
30152331000762024,0.002,0.775
30152331000762024,0.06,0.945
30152331000762024,2,1
30152331000771011,0.002,0.325
30152331000771011,0.06,0.8499999999999999
30152331000771011,2,1
30152331000771012,0.002,0.375
30152331000771012,0.06,0.9
30152331000771012,2,1
30152331000771013,0.002,0.425
30152331000771013,0.06,0.9
30152331000771013,2,1
30152331000771014,0.002,0.45
30152331000771014,0.06,0.85
30152331000771014,2,1
30152331000771021,0.002,0.325
30152331000771021,0.06,0.925
30152331000771021,2,1
30152331000771022,0.002,0.425
30152331000771022,0.06,0.935
30152331000771022,2,1
30152331000771023,0.002,0.525
30152331000771023,0.06,0.945
30152331000771023,2,1
30152331000771024,0.002,0.6
30152331000771024,0.06,0.945
30152331000771024,2,1
30152331000781011,0.002,0.37
30152331000781011,0.06,0.98
30152331000781011,2,1
30152331000781012,0.002,0.42
30152331000781012,0.06,0.99
30152331000781012,2,1
30152331000781013,0.002,0.2
30152331000781013,0.06,0.8
30152331000781013,2,1
30152331000791011,0.002,0.38
30152331000791011,0.06,0.98
30152331000791011,2,1
30152331000791012,0.002,0.435
30152331000791012,0.06,0.98
30152331000791012,2,1
30152331000801011,0.002,0.36
30152331000801011,0.06,0.97
30152331000801011,2,1
30152331000801012,0.002,0.47
30152331000801012,0.06,0.99
30152331000801012,2,1
30152331000801013,0.002,0.18
30152331000801013,0.06,0.76
30152331000801013,2,1
30152331000801014,0.002,0.7
30152331000801014,0.06,0.99
30152331000801014,2,1
30152331000811011,0.002,0.35
30152331000811011,0.06,0.99
30152331000811011,2,1
30152331000811012,0.002,0.485
30152331000811012,0.06,0.995
30152331000811012,2,1
30152331000811013,0.002,0.2
30152331000811013,0.06,0.8
30152331000811013,2,1
30152331000811014,0.002,0.1
30152331000811014,0.06,0.75
30152331000811014,2,1
30152331000821011,0.002,0.38
30152331000821011,0.06,0.99
30152331000821011,2,1
30152331000821012,0.002,0.44
30152331000821012,0.06,0.9949999999999999
30152331000821012,2,1
30152331000821013,0.002,0.0
30152331000821013,0.06,1.0
30152331000821013,2,1
30152331000831011,0.002,0.37
30152331000831011,0.06,0.99
30152331000831011,2,1
30152331000831012,0.002,0.39
30152331000831012,0.06,0.995
30152331000831012,2,1
30152331000831013,0.002,0.025
30152331000831013,0.06,1.0
30152331000831013,2,1
30152331000891011,0.002,0.46
30152331000891011,0.06,0.8200000000000001
30152331000891011,2,1
30152331000891012,0.002,0.64
30152331000891012,0.06,0.94
30152331000891012,2,1
30152331000891013,0.002,0.63
30152331000891013,0.06,1.0
30152331000891013,2,1
30152331000891014,0.002,0.68
30152331000891014,0.06,1.0
30152331000891014,2,1
30152331000891015,0.002,0.6
30152331000891015,0.06,0.95
30152331000891015,2,1
30152331000901011,0.002,0.255
30152331000901011,0.06,0.5449999999999999
30152331000901011,2,1
30152331000901012,0.002,0.455
30152331000901012,0.06,0.845
30152331000901012,2,1
30152331000901013,0.002,0.455
30152331000901013,0.06,0.845
30152331000901013,2,1
30152331000911011,0.002,0.375
30152331000911011,0.06,0.9
30152331000911011,2,1
30152331000911012,0.002,0.425
30152331000911012,0.06,0.9
30152331000911012,2,1
30152331000911013,0.002,0.5
30152331000911013,0.06,0.9
30152331000911013,2,1
30152331000911014,0.002,0.6
30152331000911014,0.06,0.9
30152331000911014,2,1
30152331000911031,0.002,0.375
30152331000911031,0.06,0.875
30152331000911031,2,1
30152331000911032,0.002,0.425
30152331000911032,0.06,0.875
30152331000911032,2,1
30152331000911033,0.002,0.5
30152331000911033,0.06,0.875
30152331000911033,2,1
30152331000911034,0.002,0.6
30152331000911034,0.06,0.875
30152331000911034,2,1
30152331000921011,0.002,0.445
30152331000921011,0.06,0.92
30152331000921011,2,1
30152331000921012,0.002,0.32
30152331000921012,0.06,0.77
30152331000921012,2,1
30152331000921013,0.002,0.36
30152331000921013,0.06,0.77
30152331000921013,2,1
30152331000921014,0.002,0.43
30152331000921014,0.06,0.97
30152331000921014,2,1
30152331000921015,0.002,0.47
30152331000921015,0.06,0.84
30152331000921015,2,1
30152331000932011,0.002,0.35
30152331000932011,0.06,0.83
30152331000932011,2,1
30152331000932012,0.002,0.42
30152331000932012,0.06,0.89
30152331000932012,2,1
30152331000932013,0.002,0.35
30152331000932013,0.06,0.87
30152331000932013,2,1
30152331000932014,0.002,0.41
30152331000932014,0.06,0.9099999999999999
30152331000932014,2,1
30152331000941011,0.002,0.49
30152331000941011,0.06,0.96
30152331000941011,2,1
30152331000941012,0.002,0.36
30152331000941012,0.06,0.85
30152331000941012,2,1
30152331000941013,0.002,0.34
30152331000941013,0.06,0.8
30152331000941013,2,1
30152331000941014,0.002,0.29
30152331000941014,0.06,0.78
30152331000941014,2,1
30152331000941015,0.002,0.31
30152331000941015,0.06,0.81
30152331000941015,2,1
30152331000951011,0.002,0.53
30152331000951011,0.06,0.96
30152331000951011,2,1
30152331000951012,0.002,0.55
30152331000951012,0.06,0.92
30152331000951012,2,1
30152331000951013,0.002,0.3
30152331000951013,0.06,0.73
30152331000951013,2,1
30152331000951014,0.002,0.26
30152331000951014,0.06,0.74
30152331000951014,2,1
30152331000961011,0.002,0.45
30152331000961011,0.06,0.9299999999999999
30152331000961011,2,1
30152331000961012,0.002,0.41
30152331000961012,0.06,0.9299999999999999
30152331000961012,2,1
30152331000961013,0.002,0.43
