id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
3429,2015,10,22,18,0,17,0,0.01758715,15.44918213
3430,2015,10,22,19,0,17,0,0.067871726,15.87218628
3431,2015,10,22,20,0,17,0,0.115046678,16.35997925
3432,2015,10,22,21,0,17,0,0.15584848,16.87932739
3433,2015,10,22,22,0,17,0,0.184433942,16.68071899
3434,2015,10,22,23,0,17,0,0.267969503,17.39556274
3435,2015,10,23,0,0,17,0,0.351004506,18.00322876
3436,2015,10,23,1,0,17,0,0.392060349,18.46230469
3437,2015,10,23,2,0,17,0,0.378588447,18.74154053
3438,2015,10,23,3,0,17,0,0.312825956,18.82189331
3439,2015,10,23,4,0,17,0,0.21766506,18.69786987
3440,2015,10,23,5,0,17,0,0.108968939,18.37792358
3441,2015,10,23,6,0,17,0,0,17.88387451
3442,2015,10,23,7,0,17,0,0,17.24938354
3443,2015,10,23,8,0,17,0,0,16.51769409
3444,2015,10,23,9,0,17,0,0,15.73867188
3445,2015,10,23,10,0,17,0,0,14.96538696
3446,2015,10,23,11,0,17,0,0,14.25057373
3447,2015,10,23,12,0,17,0,0,13.64290771
3448,2015,10,23,13,0,17,0,0,13.18383179
3449,2015,10,23,14,0,17,0,0,12.90459595
3450,2015,10,23,15,0,17,0,0,12.82463989
3451,2015,10,23,16,0,17,0,0,12.99001465
3452,2015,10,23,17,0,17,0,0,13.41658936
3453,2015,10,23,18,0,17,0,0.055035664,14.07531128
3454,2015,10,23,19,0,17,0,0.208387544,14.92131958
3455,2015,10,23,20,0,17,0,0.355646276,15.896875
3456,2015,10,23,21,0,17,0,0.486390927,16.93560181
3457,2015,10,23,22,0,17,0,0.585103349,16.252771
3458,2015,10,23,23,0,17,0,0.748817984,17.77773438
3459,2015,10,24,0,0,17,0,0.827595068,19.07406006
3460,2015,10,24,1,0,17,0,0.820314162,20.05346069
3461,2015,10,24,2,0,17,0,0.741085911,20.6491333
3462,2015,10,24,3,0,17,0,0.602345332,20.82052002
3463,2015,10,24,4,0,17,0,0.419837394,20.55596313
3464,2015,10,24,5,0,17,0,0.211375198,19.87340698
3465,2015,10,24,6,0,17,0,0,18.8194519
3466,2015,10,24,7,0,17,0,0,17.46587524
3467,2015,10,24,8,0,17,0,0,15.90496216
3468,2015,10,24,9,0,17,0,0,14.24303589
3469,2015,10,24,10,0,17,0.269101409,0,12.59337769
3470,2015,10,24,11,0,17,0,0,11.06841431
3471,2015,10,24,12,0,17,0,0,9.772088623
3472,2015,10,24,13,0,17,0,0,8.792687988
3473,2015,10,24,14,0,17,0,0,8.197015381
3474,2015,10,24,15,0,17,0,0,8.025048828
3475,2015,10,24,16,0,17,1.718723215,0,8.229669189
3476,2015,10,24,17,0,17,0.644355023,0,8.757562256
3477,2015,10,24,18,0,17,1.105224248,0.05942025,9.572747803
3478,2015,10,24,19,0,17,0.415404735,0.222086761,10.61965332
3479,2015,10,24,20,0,17,0.830809469,0.381475344,11.82692871
3480,2015,10,24,21,0,17,0,0.52613829,13.1123291
3481,2015,10,24,22,0,17,0,0.640971644,14.20971069
3482,2015,10,24,23,0,17,0,0.720282318,15.44872437
3483,2015,10,25,0,0,17,0,0.753760745,16.50200806
3484,2015,10,25,1,0,17,0,0.731495267,17.29775391
3485,2015,10,25,2,0,17,0,0.666950771,17.7817627
3486,2015,10,25,3,0,17,0,0.544337381,17.9210144
3487,2015,10,25,4,0,17,0,0.379875331,17.70604858
3488,2015,10,25,5,0,17,0,0.192132124,17.15148315
3489,2015,10,25,6,0,17,0,0,16.29512939
3490,2015,10,25,7,0,17,0,0,15.19536743
3491,2015,10,25,8,0,17,0,0,13.92711792
3492,2015,10,25,9,0,17,0,0,12.57680664
3493,2015,10,25,10,0,17,0,0,11.23644409
3494,2015,10,25,11,0,17,0,0,9.99743042
3495,2015,10,25,12,0,17,0,0,8.944146729
3496,2015,10,25,13,0,17,0,0,8.148400879
3497,2015,10,25,14,0,17,0,0,7.66439209
3498,2015,10,25,15,0,17,0,0,7.525415039
3499,2015,10,25,16,0,17,0,0,7.769342041
3500,2015,10,25,17,0,17,0,0,8.398522949
3501,2015,10,25,18,0,17,0,0.065584842,9.370172119
3502,2015,10,25,19,0,17,0,0.238441295,10.61797485
3503,2015,10,25,20,0,18,0,0.409866188,12.05697021
3504,2015,10,25,21,0,18,0,0.567374344,13.58904419
3505,2015,10,25,22,0,18,0,0.711465604,16.03814087
3506,2015,10,25,23,0,18,0,0.795282656,17.13421021
3507,2015,10,26,0,0,18,0,0.828945078,18.0659729
3508,2015,10,26,1,0,18,0,0.802516937,18.76992188
3509,2015,10,26,2,0,18,0,0.718879688,19.19805298
3510,2015,10,26,3,0,18,0,0.581614324,19.32125244
3511,2015,10,26,4,0,18,0,0.401661091,19.13106689
3512,2015,10,26,5,0,18,0,0.198316135,18.64049683
3513,2015,10,26,6,0,18,0,0.002419234,17.88295898
3514,2015,10,26,7,0,18,0,0,16.91008911
3515,2015,10,26,8,0,18,0,0,15.78817139
3516,2015,10,26,9,0,18,0,0,14.59365234
3517,2015,10,26,10,0,18,0,0,13.4079834
3518,2015,10,26,11,0,18,0,0,12.31191406
3519,2015,10,26,12,0,18,0,0,11.38015137
3520,2015,10,26,13,0,18,0,0,10.67620239
3521,2015,10,26,14,0,18,0,0,10.24807129
3522,2015,10,26,15,0,18,0,0,10.12484131
3523,2015,10,26,16,0,18,0,0,10.31087646
3524,2015,10,26,17,0,18,0,0,10.79076538
3525,2015,10,26,18,0,18,0,0.0647528,11.53185425
3526,2015,10,26,19,0,18,0,0.225028183,12.48357544
3527,2015,10,26,20,0,18,0,0.380571815,13.58110962
3528,2015,10,26,21,0,18,0,0.520287082,14.7496582
3529,2015,10,26,22,0,18,0,0.623534957,15.26687012
3530,2015,10,26,23,0,18,0,0.700052769,16.55355225
3531,2015,10,27,0,0,18,0,0.7504315,17.64733276
3532,2015,10,27,1,0,18,0,0.763372052,18.47368774
3533,2015,10,27,2,0,18,0,0.698851596,18.97631226
3534,2015,10,27,3,0,18,0,0.571384502,19.12090454
3535,2015,10,27,4,0,18,0,0.401203288,18.89766846
3536,2015,10,27,5,0,18,0,0.206828568,18.32180176
3537,2015,10,27,6,0,18,0,0.005655746,17.43251953
3538,2015,10,27,7,0,18,0,0,16.29042969
3539,2015,10,27,8,0,18,0,0,14.97338257
3540,2015,10,27,9,0,18,0,0,13.57116089
3541,2015,10,27,10,0,18,0,0,12.17925415
3542,2015,10,27,11,0,18,0,0,10.89257202
3543,2015,10,27,12,0,18,0,0,9.798791504
3544,2015,10,27,13,0,18,0,0,8.972436523
3545,2015,10,27,14,0,18,0,0,8.469812012
3546,2015,10,27,15,0,18,0,0,8.325280762
3547,2015,10,27,16,0,18,0,0,8.556787109
3548,2015,10,27,17,0,18,0,0,9.154016113
3549,2015,10,27,18,0,18,0,0.071895156,10.07622681
3550,2015,10,27,19,0,18,0,0.245147239,11.26061401
3551,2015,10,27,20,0,18,0,0.416052091,12.62642822
3552,2015,10,27,21,0,18,0,0.572218385,14.08062134
3553,2015,10,27,22,0,18,0,0.720924174,16.88085327
3554,2015,10,27,23,0,18,0,0.801076065,17.76247559
3555,2015,10,28,0,0,18,0,0.831321755,18.51192627
3556,2015,10,28,1,0,18,0,0.802815484,19.07814941
3557,2015,10,28,2,0,18,0,0.71874453,19.42254028
3558,2015,10,28,3,0,18,0,0.581621542,19.52160034
3559,2015,10,28,4,0,18,0,0.402043137,19.36864624
3560,2015,10,28,5,0,18,0,0.200254333,18.97405396
3561,2015,10,28,6,0,18,0,0.008482568,18.36473999
3562,2015,10,28,7,0,18,0,0,17.58220825
3563,2015,10,28,8,0,18,0,0,16.67977295
3564,2015,10,28,9,0,18,0,0,15.71898804
3565,2015,10,28,10,0,18,0,0,14.7652832
3566,2015,10,28,11,0,18,0,0,13.88366089
3567,2015,10,28,12,0,18,0,0,13.13421021
3568,2015,10,28,13,0,18,0,0,12.56798706
3569,2015,10,28,14,0,18,0,0,12.22359619
3570,2015,10,28,15,0,18,0,0,12.12435303
3571,2015,10,28,16,0,18,0,0,12.25869141
3572,2015,10,28,17,0,18,0,0,12.60531006
3573,2015,10,28,18,0,18,0,0.051210547,13.14052734
3574,2015,10,28,19,0,18,0,0.166165046,13.82787476
3575,2015,10,28,20,0,18,0,0.275838858,14.62053833
3576,2015,10,28,21,0,18,0,0.372536015,15.46447144
3577,2015,10,28,22,0,18,0.125851802,0.444102014,15.83803711
3578,2015,10,28,23,0,18,0.193935513,0.494156557,16.76729736
3579,2015,10,29,0,0,18,0.096967757,0.539961853,17.55724487
3580,2015,10,29,1,0,18,0,0.582647335,18.15407715
3581,2015,10,29,2,0,18,0,0.552003854,18.51708374
3582,2015,10,29,3,0,18,0.350439601,0.456439448,18.62151489
3583,2015,10,29,4,0,18,0,0.322417356,18.46029053
3584,2015,10,29,5,0,18,0.099998972,0.169297593,18.04436646
3585,2015,10,29,6,0,18,0.049999486,0.009907095,17.40209351
3586,2015,10,29,7,0,18,0.146320555,0,16.5772644
3587,2015,10,29,8,0,18,0.249378994,0,15.62609253
3588,2015,10,29,9,0,18,0.124689497,0,14.61333618
3589,2015,10,29,10,0,18,0,0,13.60808716
3590,2015,10,29,11,0,18,0,0,12.6788269
3591,2015,10,29,12,0,18,0,0,11.88884888
3592,2015,10,29,13,0,18,0,0,11.29204712
3593,2015,10,29,14,0,18,0,0,10.92904053
3594,2015,10,29,15,0,18,0,0,10.82463989
3595,2015,10,29,16,0,18,0,0,10.99001465
3596,2015,10,29,17,0,18,0,0,11.41658936
3597,2015,10,29,18,0,18,0,0.064858235,12.07531128
3598,2015,10,29,19,0,18,0,0.206685785,12.92131958
3599,2015,10,29,20,0,18,0,0.343415479,13.896875
3600,2015,10,29,21,0,18,0,0.465358957,14.93560181
3601,2015,10,29,22,0,18,0,0.634676486,15.60958252
3602,2015,10,29,23,0,18,0,0.708222447,16.68181763
3603,2015,10,30,0,0,18,0,0.737633905,17.59328613
3604,2015,10,30,1,0,18,0,0.714605732,18.2819458
3605,2015,10,30,2,0,18,0,0.64145989,18.70076904
3606,2015,10,30,3,0,18,0,0.523511146,18.82128296
3607,2015,10,30,4,0,18,0,0.370561553,18.6352478
3608,2015,10,30,5,0,18,0,0.195807355,18.15535889
3609,2015,10,30,6,0,18,0,0.014289123,17.41427002
3610,2015,10,30,7,0,18,0,0,16.46254883
3611,2015,10,30,8,0,18,0,0,15.36501465
3612,2015,10,30,9,0,18,0,0,14.19646606
3613,2015,10,30,10,0,18,0,0,13.03655396
3614,2015,10,30,11,0,18,0,0,11.96431885
3615,2015,10,30,12,0,18,0,0,11.05281982
3616,2015,10,30,13,0,18,0,0,10.36419067
3617,2015,10,30,14,0,18,0,0,9.945367432
3618,2015,10,30,15,0,18,0,0,9.824822998
3619,2015,10,30,16,0,18,0,0,10.00878296
3620,2015,10,30,17,0,18,0,0,10.48336182
3621,2015,10,30,18,0,18,0,0.073875308,11.21621094
3622,2015,10,30,19,0,18,0,0.230908336,12.15734253
3623,2015,10,30,20,0,18,0,0.383359846,13.2427002
3624,2015,10,30,21,0,18,0,0.520358968,14.39824829
3625,2015,10,30,22,0,18,0,0.614965102,13.65288696
3626,2015,10,30,23,0,18,0,0.759351242,15.34462891
3627,2015,10,31,0,0,18,0,0.823650334,16.78276978
3628,2015,10,31,1,0,18,0,0.811845937,17.86928711
3629,2015,10,31,2,0,18,0,0.734561356,18.53011475
3630,2015,10,31,3,0,18,0,0.601261272,18.72023926
3631,2015,10,31,4,0,18,0,0.425609236,18.42672119
3632,2015,10,31,5,0,18,0,0.224953736,17.66954956
3633,2015,10,31,6,0,18,0,0.01871932,16.50029907
3634,2015,10,31,7,0,18,0,0,14.99868164
3635,2015,10,31,8,0,18,0,0,13.26702271
3636,2015,10,31,9,0,18,0,0,11.42333374
3637,2015,10,31,10,0,18,0,0,9.593255615
3638,2015,10,31,11,0,18,0,0,7.901513672
3639,2015,10,31,12,0,18,0,0,6.463372803
3640,2015,10,31,13,0,18,0,0,5.376855469
3641,2015,10,31,14,0,18,0,0,4.716027832
3642,2015,10,31,15,0,18,0,0,4.52578125
3643,2015,10,31,16,0,18,0,0,4.808984375
3644,2015,10,31,17,0,18,0,0,5.53951416
3645,2015,10,31,18,0,18,0,0.077129436,6.667565918
3646,2015,10,31,19,0,18,0,0.240903551,8.116296387
3647,2015,10,31,20,0,18,0,0.406733394,9.786981201
3648,2015,10,31,21,0,18,0,0.562380068,11.56575928
3649,2015,10,31,22,0,18,0,0.695608032,13.47423706
3650,2015,10,31,23,0,18,0,0.786261575,15.05877075
3651,2015,11,1,0,0,18,0,0.827366253,16.40575562
3652,2015,11,1,1,0,18,0,0.807804987,17.42339478
3653,2015,11,1,2,0,18,0,0.72895945,18.04235229
3654,2015,11,1,3,0,18,0,0.596137135,18.22042236
3655,2015,11,1,4,0,18,0,0.422723562,17.94552002
3656,2015,11,1,5,0,18,0,0.225008218,17.23632202
3657,2015,11,1,6,0,18,0,0.021527929,16.14116821
3658,2015,11,1,7,0,18,0,0,14.73473511
3659,2015,11,1,8,0,18,0,0,13.1128479
3660,2015,11,1,9,0,18,0,0,11.38601074
3661,2015,11,1,10,0,18,0,0,9.671899414
3662,2015,11,1,11,0,18,0,0,8.087365723
3663,2015,11,1,12,0,18,0,0,6.740380859
3664,2015,11,1,13,0,18,0,0,5.722741699
3665,2015,11,1,14,0,18,0,0,5.10378418
3666,2015,11,1,15,0,18,0,0,4.925897217
3667,2015,11,1,16,0,18,0,0,5.219415283
3668,2015,11,1,17,0,18,0,0,5.976586914
3669,2015,11,1,18,0,18,0,0.080868762,7.145837402
3670,2015,11,1,19,0,18,0,0.247358897,8.647454834
3671,2015,11,1,20,0,18,0,0.416190916,10.37911377
3672,2015,11,1,21,0,18,0,0.574846053,12.22280273
3673,2015,11,1,22,0,18,0,0.726022758,15.12404785
3674,2015,11,1,23,0,18,0,0.814188214,16.45836792
3675,2015,11,2,0,0,18,0,0.85165666,17.59267578
3676,2015,11,2,1,0,18,0,0.828329939,18.44963989
3677,2015,11,2,2,0,18,0,0.746188452,18.97088013
3678,2015,11,2,3,0,18,0,0.610852963,19.12084351
3679,2015,11,2,4,0,18,0,0.433687906,18.88933716
3680,2015,11,2,5,0,18,0,0.23088172,18.29210815
3681,2015,11,2,6,0,18,0,0.025593421,17.36989746
3682,2015,11,2,7,0,18,0,0,16.18551025
3683,2015,11,2,8,0,18,0,0,14.81969604
3684,2015,11,2,9,0,18,0,0,13.36553345
3685,2015,11,2,10,0,18,0,0,11.92208252
3686,2015,11,2,11,0,18,0,0,10.58776245
3687,2015,11,2,12,0,18,0,0,9.45345459
3688,2015,11,2,13,0,18,0,0,8.596490479
3689,2015,11,2,14,0,18,0,0,8.075250244
3690,2015,11,2,15,0,18,0,0,7.925164795
3691,2015,11,2,16,0,18,0,0,8.144281006
3692,2015,11,2,17,0,18,0,0,8.70949707
3693,2015,11,2,18,0,18,0,0.085384381,9.582330322
3694,2015,11,2,19,0,18,0,0.252141675,10.70324097
3695,2015,11,2,20,0,18,0,0.41634345,11.99590454
3696,2015,11,2,21,0,18,0,0.566135102,13.37215576
3697,2015,11,2,22,0,18,0.072848328,0.712995068,16.30932007
3698,2015,11,2,23,0,18,0.145696657,0.788431207,17.04799805
3699,2015,11,3,0,0,18,0.404080085,0.815714011,17.67589722
3700,2015,11,3,1,0,18,0.671388116,0.787378871,18.15029297
3701,2015,11,3,2,0,18,0.117134572,0.70636929,18.43883667
3702,2015,11,3,3,0,19,0,0.57375076,18.52184448
3703,2015,11,3,4,0,19,0,0.399644399,18.39370117
3704,2015,11,3,5,0,19,0,0.205134158,18.06310425
3705,2015,11,3,6,0,19,0,0.022992215,17.55257568
3706,2015,11,3,7,0,19,0.099019795,0,16.89693604
3707,2015,11,3,8,0,19,0,0,16.14086304
3708,2015,11,3,9,0,19,0,0,15.33587036
3709,2015,11,3,10,0,19,0,0,14.53682861
3710,2015,11,3,11,0,19,0.231763013,0,13.79815063
3711,2015,11,3,12,0,19,0.408972031,0,13.17025146
3712,2015,11,3,13,0,19,0,0,12.69585571
3713,2015,11,3,14,0,19,0,0,12.40731201
3714,2015,11,3,15,0,19,0,0,12.32427368
3715,2015,11,3,16,0,19,0.049743001,0,12.45037231
3716,2015,11,3,17,0,19,0.099486002,0,12.77562866
3717,2015,11,3,18,0,19,0,0.056592187,13.27791748
3718,2015,11,3,19,0,19,0,0.160458061,13.92296753
3719,2015,11,3,20,0,19,0,0.259337365,14.66686401
3720,2015,11,3,21,0,19,0,0.352501374,15.4588562
3721,2015,11,3,22,0,19,0,0.541538233,14.13842163
3722,2015,11,3,23,0,19,0,0.708476524,15.5680481
3723,2015,11,4,0,0,19,0,0.795383879,16.78338013
3724,2015,11,4,1,0,19,0,0.797439308,17.7015625
3725,2015,11,4,2,0,19,0,0.727439823,18.26003418
3726,2015,11,4,3,0,19,0,0.598640239,18.42070923
3727,2015,11,4,4,0,19,0,0.427870284,18.17266235
3728,2015,11,4,5,0,19,0,0.23269403,17.53276978
3729,2015,11,4,6,0,19,0,0.031168904,16.54467163
3730,2015,11,4,7,0,19,0,0,15.27572021
3731,2015,11,4,8,0,19,0,0,13.81234131
3732,2015,11,4,9,0,19,0,0,12.25429688
3733,2015,11,4,10,0,19,0,0,10.70772705
3734,2015,11,4,11,0,19,0,0,9.278100586
3735,2015,11,4,12,0,19,0,0,8.062768555
3736,2015,11,4,13,0,19,0,0,7.144586182
3737,2015,11,4,14,0,19,0,0,6.586114502
3738,2015,11,4,15,0,19,0,0,6.425073242
3739,2015,11,4,16,0,19,1.387517201,0,6.633843994
3740,2015,11,4,17,0,19,0.81223977,0,7.172418213
3741,2015,11,4,18,0,19,1.575593371,0.0845256,8.004052734
3742,2015,11,4,19,0,19,0.325284869,0.240545298,9.072106934
3743,2015,11,4,20,0,19,2.230746206,0.394350936,10.30376587
3744,2015,11,4,21,0,19,3.444177331,0.53488015,11.61513672
3745,2015,11,4,22,0,19,0,0.642524508,12.45263062
3746,2015,11,4,23,0,19,0,0.722398108,13.81081543
3747,2015,11,5,0,0,19,0,0.757449074,14.96535645
3748,2015,11,5,1,0,19,0,0.756494061,15.83764038
3749,2015,11,5,2,0,19,0,0.693160284,16.36818848
3750,2015,11,5,3,0,19,0,0.571305281,16.5208374
3751,2015,11,5,4,0,19,0,0.408766471,16.28518066
3752,2015,11,5,5,0,19,0,0.223066381,15.67730103
3753,2015,11,5,6,0,19,0,0.031489424,14.73861084
3754,2015,11,5,7,0,19,0,0,13.53307495
3755,2015,11,5,8,0,19,0,0,12.1428772
3756,2015,11,5,9,0,19,0,0,10.66271362
3757,2015,11,5,10,0,19,0,0,9.193505859
3758,2015,11,5,11,0,19,0,0,7.835321045
3759,2015,11,5,12,0,19,0,0,6.680749512
3760,2015,11,5,13,0,19,0,0,5.808496094
3761,2015,11,5,14,0,19,0,0,5.277947998
3762,2015,11,5,15,0,19,0,0,5.125604248
3763,2015,11,5,16,0,19,0,0,5.392266846
3764,2015,11,5,17,0,19,0,0,6.080133057
3765,2015,11,5,18,0,19,0,0.089971865,7.142327881
3766,2015,11,5,19,0,19,0,0.253988575,8.506463623
3767,2015,11,5,20,0,19,0,0.419026794,10.07961426
3768,2015,11,5,21,0,19,0,0.572974328,11.7545105
3769,2015,11,5,22,0,19,0,0.711809145,14.02404175
3770,2015,11,5,23,0,19,0,0.79811539,15.35839233
3771,2015,11,6,0,0,19,0,0.835152227,16.4927002
3772,2015,11,6,1,0,19,0,0.813341001,17.34966431
3773,2015,11,6,2,0,19,0,0.734257279,17.87090454
3774,2015,11,6,3,0,19,0,0.602521584,18.02086792
3775,2015,11,6,4,0,19,0,0.429058884,17.78936157
3776,2015,11,6,5,0,19,0,0.232860111,17.19213257
3777,2015,11,6,6,0,19,0,0.036248093,16.26992188
3778,2015,11,6,7,0,19,0,0,15.08553467
3779,2015,11,6,8,0,19,0,0,13.71972046
3780,2015,11,6,9,0,19,0,0,12.26552734
3781,2015,11,6,10,0,19,0,0,10.82210693
3782,2015,11,6,11,0,19,0,0,9.487756348
3783,2015,11,6,12,0,19,0,0,8.353448486
3784,2015,11,6,13,0,19,0,0,7.496484375
3785,2015,11,6,14,0,19,0,0,6.975244141
3786,2015,11,6,15,0,19,0,0,6.825921631
3787,2015,11,6,16,0,19,0,0,7.123590088
3788,2015,11,6,17,0,19,0,0,7.891412354
3789,2015,11,6,18,0,19,0,0.098248907,9.077142334
3790,2015,11,6,19,0,19,0,0.273113459,10.59990845
3791,2015,11,6,20,0,19,0,0.449513725,12.35595093
3792,2015,11,6,21,0,19,0,0.614326389,14.22561035
3793,2015,11,6,22,0,19,0,0.747475831,15.7958313
3794,2015,11,6,23,0,19,0,0.844530237,17.60671387
3795,2015,11,7,0,0,19,0,0.88898238,19.14611206
3796,2015,11,7,1,0,19,0,0.869697076,20.30913696
3797,2015,11,7,2,0,19,0,0.788439531,21.01653442
3798,2015,11,7,3,0,19,0,0.650163332,21.22005615
3799,2015,11,7,4,0,19,0,0.467979728,20.90584717
3800,2015,11,7,5,0,19,0,0.259480847,20.09536133
3801,2015,11,7,6,0,19,0,0.044663262,18.84377441
3802,2015,11,7,7,0,19,0,0,17.23641357
3803,2015,11,7,8,0,19,0,0,15.3828064
3804,2015,11,7,9,0,19,0,0,13.40926514
3805,2015,11,7,10,0,19,0,0,11.45031128
3806,2015,11,7,11,0,19,0,0,9.639428711
3807,2015,11,7,12,0,19,0,0,8.100030518
3808,2015,11,7,13,0,19,0,0,6.937005615
3809,2015,11,7,14,0,19,0,0,6.229608154
3810,2015,11,7,15,0,19,0,0,6.026361084
3811,2015,11,7,16,0,19,0,0,6.369500732
3812,2015,11,7,17,0,19,0,0,7.254663086
3813,2015,11,7,18,0,19,0,0.09947957,8.621514893
3814,2015,11,7,19,0,19,0,0.27414682,10.3769165
3815,2015,11,7,20,0,19,0,0.452868553,12.40123901
3816,2015,11,7,21,0,19,0,0.622092455,14.55654297
3817,2015,11,7,22,0,19,0,0.779344467,17.55288086
3818,2015,11,7,23,0,19,0,0.876109872,19.2446228
3819,2015,11,8,0,0,19,0,0.918807171,20.68276367
3820,2015,11,8,1,0,19,0,0.896879064,21.76928101
3821,2015,11,8,2,0,19,0,0.811793958,22.43010864
3822,2015,11,8,3,0,19,0,0.669929548,22.62023315
3823,2015,11,8,4,0,19,0,0.483762647,22.32671509
3824,2015,11,8,5,0,19,0,0.270471937,21.56954346
3825,2015,11,8,6,0,19,0,0.050720413,20.40029297
3826,2015,11,8,7,0,19,0,0,18.89867554
3827,2015,11,8,8,0,19,0,0,17.1670166
3828,2015,11,8,9,0,19,0,0,15.32332764
3829,2015,11,8,10,0,19,0,0,13.49324951
3830,2015,11,8,11,0,19,0,0,11.80150757
3831,2015,11,8,12,0,19,0,0,10.3633667
3832,2015,11,8,13,0,19,0,0,9.276849365
3833,2015,11,8,14,0,19,0,0,8.616021729
3834,2015,11,8,15,0,19,0,0,8.425836182
3835,2015,11,8,16,0,19,0,0,8.715234375
3836,2015,11,8,17,0,19,0,0,9.461755371
3837,2015,11,8,18,0,19,0,0.1075322,10.61452637
3838,2015,11,8,19,0,19,0,0.288546697,12.09499512
3839,2015,11,8,20,0,19,0,0.469839666,13.80227051
3840,2015,11,8,21,0,19,0,0.637967489,15.61998901
3841,2015,11,8,22,0,19,0,0.76025055,18.63826904
3842,2015,11,8,23,0,19,0,0.846340554,19.90114746
3843,2015,11,9,0,0,19,0,0.881035055,20.97469482
3844,2015,11,9,1,0,19,0,0.855761813,21.78572998
3845,2015,11,9,2,0,19,0,0.772586733,22.27904663
3846,2015,11,9,3,0,19,0,0.637586694,22.42098389
3847,2015,11,9,4,0,19,0,0.462013297,22.20186768
3848,2015,11,9,5,0,19,0,0.261051056,21.63665161
3849,2015,11,9,6,0,19,0,0.052063173,20.76381836
3850,2015,11,9,7,0,19,0,0,19.64290771
3851,2015,11,9,8,0,19,0,0,18.35024414
3852,2015,11,9,9,0,19,0,0,16.9739624
3853,2015,11,9,10,0,19,0,0,15.60784302
3854,2015,11,9,11,0,19,0,0,14.34499512
3855,2015,11,9,12,0,19,0,0,13.27144775
3856,2015,11,9,13,0,19,0,0,12.4604126
3857,2015,11,9,14,0,19,0,0,11.96709595
3858,2015,11,9,15,0,19,0,0,11.82549438
3859,2015,11,9,16,0,19,0,0,12.07766113
3860,2015,11,9,17,0,19,0,0,12.72820435
3861,2015,11,9,18,0,19,0,0.118268326,13.73275146
3862,2015,11,9,19,0,19,0,0.308768213,15.02288208
3863,2015,11,9,20,0,19,0,0.496087188,16.51064453
3864,2015,11,9,21,0,19,0,0.666563516,18.09465942
3865,2015,11,9,22,0,19,0,0.816454703,20.38109741
3866,2015,11,9,23,0,19,0,0.906438159,21.59630737
3867,2015,11,10,0,0,19,0,0.941752282,22.62932739
3868,2015,11,10,1,0,19,0,0.913815282,23.40978394
3869,2015,11,10,2,0,19,0,0.824991963,23.88448486
3870,2015,11,10,3,0,19,0,0.679436722,24.02105103
3871,2015,11,10,4,0,19,0,0.488195161,23.81020508
3872,2015,11,10,5,0,19,0,0.269801822,23.2663208
3873,2015,11,10,6,0,19,0,0.057763093,22.42644653
3874,2015,11,10,7,0,19,0,0,21.34783325
3875,2015,11,10,8,0,19,0,0,20.10393677
3876,2015,11,10,9,0,19,0,0,18.77959595
3877,2015,11,10,10,0,19,0,0,17.46505127
3878,2015,11,10,11,0,19,0,0,16.24984131
3879,2015,11,10,12,0,19,0,0,15.21679077
3880,2015,11,10,13,0,19,0,0,14.43636475
3881,2015,11,10,14,0,19,0,0,13.96166382
3882,2015,11,10,15,0,19,0,0,13.82488403
3883,2015,11,10,16,0,19,0,0,14.01506958
3884,2015,11,10,17,0,19,0,0,14.50563965
3885,2015,11,10,18,0,19,0,0.112831382,15.26317749
3886,2015,11,10,19,0,19,0,0.287075032,16.23604736
3887,2015,11,10,20,0,19,0,0.455259782,17.35796509
3888,2015,11,10,21,0,19,0,0.605398847,18.55248413
3889,2015,11,10,22,0,19,0,0.713140878,18.88121948
3890,2015,11,10,23,0,19,0,0.79502695,20.26323853
3891,2015,11,11,0,0,19,0,0.870622753,21.43804321
3892,2015,11,11,1,0,19,0,0.876001664,22.32561646
3893,2015,11,11,2,0,19,0,0.802697439,22.86547241
3894,2015,11,11,3,0,19,0,0.665848609,23.02077637
3895,2015,11,11,4,0,19,0,0.484281074,22.78099976
3896,2015,11,11,5,0,19,0,0.2763636,22.16246948
3897,2015,11,11,6,0,19,0,0.060326158,21.2072998
3898,2015,11,11,7,0,19,0,0,19.98061523
3899,2015,11,11,8,0,19,0,0,18.56603394
3900,2015,11,11,9,0,19,0,0,17.05993042
3901,2015,11,11,10,0,19,0,0,15.56490479
3902,2015,11,11,11,0,19,0,0,14.18291626
3903,2015,11,11,12,0,20,0,0,13.00811157
3904,2015,11,11,13,0,20,0,0,12.12053833
3905,2015,11,11,14,0,20,0,0,11.58068237
3906,2015,11,11,15,0,20,0,0,11.4248291
3907,2015,11,11,16,0,20,0,0,11.60671387
3908,2015,11,11,17,0,20,1.533421106,0,12.07595215
3909,2015,11,11,18,0,20,0.766710553,0.104354782,12.80056152
3910,2015,11,11,19,0,20,0,0.263747846,13.73113403
3911,2015,11,11,20,0,20,0,0.418013602,14.80428467
3912,2015,11,11,21,0,20,0,0.56793628,15.94683228
3913,2015,11,11,22,0,20,0,0.705370854,13.93886719
3914,2015,11,11,23,0,20,0,0.822748058,16.03569946
3915,2015,11,12,0,0,20,0,0.874910329,17.81817017
3916,2015,11,12,1,0,20,0,0.861005159,19.16484985
3917,2015,11,12,2,0,20,0,0.783520867,19.98391113
3918,2015,11,12,3,0,20,0,0.649006339,20.21956787
