Id,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
13112817000101012,0.37482000000000004,0.3254507425993286,0.3184858057572118,0.30877298078698384,0.299887336121518,0.29605316812701843,0.27482264989182487,0.19957736162724843
13112817000101013,0.412875,0.37840112208234983,0.37176429634171404,0.36247795351902673,0.3539186317917691,0.35020196545555643,0.3293219607782474,0.24953653178344873
13112817000111011,0.502375,0.4188853516241276,0.40533527408999803,0.38643258758121474,0.36912778122365986,0.3616565161957933,0.32023391676518975,0.17247246059690582
13112817000111012,0.38160000000000005,0.2950943087735227,0.28184758594480414,0.2643522012669476,0.2495163271332815,0.24346697116465502,0.21368829927675245,0.15106124341544383
13112817000111013,0.35440000000000005,0.29419222781295035,0.28369401466416344,0.26965887464379956,0.2575732669805091,0.25259063104168267,0.22751866031243173,0.16985550164099036
13112817000121011,0.5529,0.4678260052955169,0.4540690960274008,0.43487631071179217,0.41730309315755937,0.409714939050471,0.36763167999238533,0.21728508053514833
13112817000121012,0.41280000000000006,0.36374864379087973,0.3549938922156162,0.34284392627609944,0.3318231250458436,0.3270999206877391,0.30133881365949367,0.2165972749928426
13112817000131011,0.56178,0.47595370740386933,0.4620779391773004,0.44271212695880036,0.42496722977244294,0.41730023343839134,0.3747204177730793,0.22151573741757558
13112817000131012,0.477825,0.42943682188473165,0.41977510742862206,0.40634594465863894,0.3941335778411887,0.3888891256698389,0.360158066153613,0.2635912254192832
13112817000131013,0.42419999999999997,0.39438393956235096,0.38643295981863945,0.3753694367033918,0.3652891086962443,0.3609536492447986,0.3371224455077181,0.2556912893067224
13112817000131014,0.4053,0.36583826086244925,0.3585937629666076,0.3485061671670796,0.3393034216968005,0.33534139689675174,0.31351385990375036,0.23809368425005834
13112824000011011,0.471,0.32739928471810503,0.30313881151615363,0.27211959388785273,0.2468333385190484,0.2368078070002928,0.19006888041473122,0.1104656999416251
13112824000011012,0.381,0.2887081654711801,0.26798001991129955,0.24164947019044491,0.22035135049471763,0.2119531187564368,0.17320668976845627,0.10973179648774159
13112824000061011,0.47300000000000003,0.3330624771899834,0.310512551465384,0.2813953056183805,0.2573775456868313,0.247775147295633,0.20228612413784083,0.11996819196270181
13112824000061012,0.39197000000000004,0.28803169054251837,0.26642650667675893,0.23900097637877007,0.21683548082120044,0.2081003096997436,0.1678438647755579,0.10216459702368656
13112824000061013,0.389,0.28650749034558487,0.26161238210883164,0.23184254564265877,0.20939827422313595,0.20097271386938695,0.16549187880518934,0.12339363247972332
13112825220061011,0.496825,0.41408098948541083,0.40244678762528274,0.38622995426614015,0.3714072081221615,0.3650157348602679,0.32968171364316023,0.2054602698425246
13112825220061012,0.3824000000000001,0.3302001820542852,0.3207373428343992,0.3076009098707412,0.2956796611473786,0.29056864655807885,0.26266963717601055,0.17053329076261772
13112825220061013,0.10137499999999999,0.07043173276476973,0.06682931844738918,0.06210152895044269,0.058123741034408025,0.05651086107736748,0.048658345032657625,0.03285378104431653
13112825220061014,0.16902499999999998,0.1357899573855804,0.127019524519381,0.1154482487074737,0.10564872736585636,0.10165668210384443,0.08204151258857154,0.041092506122213525
13112828000011011,0.53,0.44068237447068254,0.42189964686572845,0.39595506463690266,0.3725959093708237,0.36264232527647405,0.3090261245428634,0.1427937882937646
13112828000011012,0.485,0.3839216432561122,0.3640791857284477,0.33752005374105704,0.3146152265459793,0.3051616467020034,0.25748722314814343,0.1468311037621401
13112828000011013,0.43899999999999995,0.3483104085831183,0.3286795700889376,0.3028933883738297,0.28117421637616175,0.27236086355776545,0.22938649088017515,0.14236974893812074
13112828000011014,0.2368,0.17881077740075696,0.16523794724540353,0.14809358413187915,0.1343182505034913,0.12891184315691603,0.104189714795694,0.0649979411467971
13112918000011011,0.592,0.45723059323752696,0.4344968426328506,0.40441163752605847,0.3788361567825736,0.3683890755587561,0.31678040129370366,0.20669202553964228
13112918000011012,0.597,0.5375423964809767,0.5278954050441595,0.5144237125857867,0.5018752712637484,0.49636490743192063,0.4644863280446197,0.31929588309764395
13112918000011013,0.595,0.5814752808299005,0.5766878265762744,0.5689255613623285,0.5607988599983812,0.556996700702347,0.532668686759751,0.3882604767419893
13112925000041011,0.54506,0.41749958112857977,0.40091545770424314,0.3763954007682906,0.3531952326179807,0.34305611118729695,0.2864749461072612,0.10033067066540213
