Id,H[mm],Theta
30152326000461011,2000,0.319
30152326000461011,4000,0.303
30152326000461011,10000,0.277
30152326000461011,150000,0.176
30152326000461012,0,0.414
30152326000461012,500,0.314
30152326000461012,1000,0.288
30152326000461012,2000,0.256
30152326000461012,4000,0.23
30152326000461012,10000,0.193
30152326000461012,150000,0.123
30152326000461013,0,0.358
30152326000461013,500,0.307
30152326000461013,1000,0.287
30152326000461013,2000,0.261
30152326000461013,4000,0.238
30152326000461013,10000,0.207
30152326000461013,150000,0.124
30152326000461014,0,0.462
30152326000461014,500,0.343
30152326000461014,1000,0.267
30152326000461014,2000,0.214
30152326000461014,4000,0.183
30152326000461014,10000,0.15
30152326000461014,150000,0.071
30152326000471011,0,0.472
30152326000471011,500,0.378
30152326000471011,1000,0.354
30152326000471011,2000,0.324
30152326000471011,4000,0.298
30152326000471011,10000,0.255
30152326000471011,150000,0.13
30152326000471012,0,0.404
30152326000471012,500,0.316
30152326000471012,1000,0.293
30152326000471012,2000,0.264
30152326000471012,4000,0.237
30152326000471012,10000,0.2
30152326000471012,150000,0.127
30152326000471013,0,0.351
30152326000471013,500,0.313
30152326000471013,1000,0.298
30152326000471013,2000,0.279
30152326000471013,4000,0.261
30152326000471013,10000,0.235
30152326000471013,150000,0.153
30152326000471014,0,0.41
30152326000471014,500,0.256
30152326000471014,1000,0.183
30152326000471014,2000,0.155
30152326000471014,4000,0.138
30152326000471014,10000,0.121
30152326000471014,150000,0.065
30152326000491011,0,0.44
30152326000491011,500,0.357
30152326000491011,1000,0.337
30152326000491011,2000,0.31
30152326000491011,4000,0.288
30152326000491011,10000,0.251
30152326000491011,150000,0.145
30152326000491012,0,0.4
30152326000491012,500,0.318
30152326000491012,1000,0.292
30152326000491012,2000,0.261
30152326000491012,4000,0.231
30152326000491012,10000,0.187
30152326000491012,150000,0.111
30152326000491013,0,0.348
30152326000491013,500,0.31
30152326000491013,1000,0.291
30152326000491013,2000,0.265
30152326000491013,4000,0.24
30152326000491013,10000,0.203
30152326000491013,150000,0.112
30152326000491014,0,0.367
30152326000491014,500,0.288
30152326000491014,1000,0.255
30152326000491014,2000,0.215
30152326000491014,4000,0.189
30152326000491014,10000,0.158
30152326000491014,150000,0.1
30152326000091011,0,0.464
30152326000091011,500,0.378
30152326000091011,1000,0.357
30152326000091011,2000,0.334
30152326000091011,4000,0.313
30152326000091011,10000,0.275
30152326000091011,150000,0.149
30152326000091012,0,0.393
30152326000091012,500,0.331
30152326000091012,1000,0.314
30152326000091012,2000,0.295
30152326000091012,4000,0.277
30152326000091012,10000,0.245
30152326000091012,150000,0.161
30152326000091013,0,0.372
30152326000091013,500,0.328
30152326000091013,1000,0.311
30152326000091013,2000,0.292
30152326000091013,4000,0.273
30152326000091013,10000,0.24
30152326000091013,150000,0.145
30152326000091014,0,0.372
30152326000091014,500,0.306
30152326000091014,1000,0.274
30152326000091014,2000,0.233
30152326000091014,4000,0.201
30152326000091014,10000,0.159
30152326000091014,150000,0.087
30152326000091015,0,0.436
30152326000091015,500,0.244
30152326000091015,1000,0.14
30152326000091015,2000,0.106
30152326000091015,4000,0.089
30152326000091015,10000,0.073
30152326000091015,150000,0.032
30152331000561011,0,0.498
30152331000561011,500,0.443
30152331000561011,1000,0.428
30152331000561011,2000,0.41
30152331000561011,4000,0.393
30152331000561011,10000,0.366
30152331000561011,150000,0.223
30152331000561012,0,0.477
30152331000561012,500,0.435
30152331000561012,1000,0.42
30152331000561012,2000,0.407
30152331000561012,4000,0.392
30152331000561012,10000,0.369
30152331000561012,150000,0.262
30152331000561013,0,0.455
30152331000561013,500,0.448
30152331000561013,1000,0.438
30152331000561013,2000,0.428
30152331000561013,4000,0.415
30152331000561013,10000,0.396
30152331000561013,150000,0.279
30152331000651011,0,0.516
30152331000651011,500,0.46
30152331000651011,1000,0.44
30152331000651011,2000,0.423
30152331000651011,4000,0.409
30152331000651011,10000,0.387
30152331000651011,150000,0.28
30152331000651012,0,0.485
30152331000651012,500,0.446
30152331000651012,1000,0.429
30152331000651012,2000,0.416
30152331000651012,4000,0.403
30152331000651012,10000,0.384
30152331000651012,150000,0.294
30152331000651013,0,0.467
30152331000651013,500,0.461
30152331000651013,1000,0.448
30152331000651013,2000,0.438
30152331000651013,4000,0.428
30152331000651013,10000,0.411
30152331000651013,150000,0.311
30152417000261011,0,0.503
30152417000261011,500,0.396
30152417000261011,1000,0.367
30152417000261011,2000,0.344
30152417000261011,4000,0.325
30152417000261011,10000,0.299
30152417000261011,150000,0.188
30152417000261012,0,0.428
30152417000261012,500,0.334
30152417000261012,1000,0.308
30152417000261012,2000,0.291
30152417000261012,4000,0.275
30152417000261012,10000,0.257
30152417000261012,150000,0.195
30152417000041011,0,0.54
30152417000041011,500,0.457
30152417000041011,1000,0.434
30152417000041011,2000,0.41
30152417000041011,4000,0.385
30152417000041011,10000,0.355
30152417000041011,150000,0.187
30152417000041012,0,0.465
30152417000041012,500,0.369
30152417000041012,1000,0.345
30152417000041012,2000,0.321
30152417000041012,4000,0.298
30152417000041012,10000,0.267
30152417000041012,150000,0.174
30152417000041013,0,0.44
30152417000041013,500,0.342
30152417000041013,1000,0.316
30152417000041013,2000,0.29
30152417000041013,4000,0.265
30152417000041013,10000,0.232
30152417000041013,150000,0.15
30152417000051011,0,0.537
30152417000051011,500,0.451
30152417000051011,1000,0.428
30152417000051011,2000,0.405
30152417000051011,4000,0.38
30152417000051011,10000,0.35
30152417000051011,150000,0.188
30152417000051012,0,0.447
30152417000051012,500,0.361
30152417000051012,1000,0.338
30152417000051012,2000,0.317
30152417000051012,4000,0.295
30152417000051012,10000,0.266
30152417000051012,150000,0.179
30152417000051013,0,0.409
30152417000051013,500,0.332
30152417000051013,1000,0.308
30152417000051013,2000,0.285
30152417000051013,4000,0.262
30152417000051013,10000,0.234
30152417000051013,150000,0.156
30153219000031011,0,0.497
30153219000031011,500,0.387
30153219000031011,1000,0.352
30153219000031011,2000,0.317
30153219000031011,4000,0.288
30153219000031011,10000,0.25
30153219000031011,150000,0.127
30153219000031012,0,0.433
30153219000031012,500,0.329
30153219000031012,1000,0.299
30153219000031012,2000,0.271
30153219000031012,4000,0.245
30153219000031012,10000,0.211
30153219000031012,150000,0.134
30153219000031013,0,0.406
30153219000031013,500,0.304
30153219000031013,1000,0.271
30153219000031013,2000,0.245
30153219000031013,4000,0.222
30153219000031013,10000,0.195
30153219000031013,150000,0.13
30153219000041011,0,0.503
30153219000041011,500,0.428
30153219000041011,1000,0.388
30153219000041011,2000,0.356
30153219000041011,4000,0.33
30153219000041011,10000,0.304
30153219000041011,150000,0.152
30153219000041012,0,0.465
30153219000041012,500,0.342
30153219000041012,1000,0.309
30153219000041012,2000,0.283
30153219000041012,4000,0.262
30153219000041012,10000,0.235
30153219000041012,150000,0.159
30153219000041013,0,0.434
30153219000041013,500,0.237
30153219000041013,1000,0.177
30153219000041013,2000,0.147
30153219000041013,4000,0.127
30153219000041013,10000,0.107
30153219000041013,150000,0.065
30182528240041011,0,0.536
30182528240041011,500,0.477
30182528240041011,1000,0.457
30182528240041011,2000,0.439
30182528240041011,4000,0.422
30182528240041011,10000,0.4
30182528240041011,150000,0.276
30182528240041012,0,0.509
30182528240041012,500,0.454
30182528240041012,1000,0.437
30182528240041012,2000,0.422
30182528240041012,4000,0.406
30182528240041012,10000,0.386
30182528240041012,150000,0.279
30182528240041013,0,0.471
30182528240041013,500,0.445
30182528240041013,1000,0.433
30182528240041013,2000,0.421
30182528240041013,4000,0.404
30182528240041013,10000,0.381
30182528240041013,150000,0.272
30182528240041014,0,0.418
30182528240041014,500,0.383
30182528240041014,1000,0.367
30182528240041014,2000,0.348
30182528240041014,4000,0.325
30182528240041014,10000,0.299
30182528240041014,150000,0.205
30182528240071011,0,0.559
30182528240071011,500,0.486
30182528240071011,1000,0.464
30182528240071011,2000,0.446
30182528240071011,4000,0.43
30182528240071011,10000,0.408
30182528240071011,150000,0.287
30182528240071012,0,0.494
30182528240071012,500,0.451
30182528240071012,1000,0.437
30182528240071012,2000,0.426
30182528240071012,4000,0.413
30182528240071012,10000,0.397
30182528240071012,150000,0.326
30182528240071013,0,0.477
30182528240071013,500,0.451
30182528240071013,1000,0.44
30182528240071013,2000,0.43
30182528240071013,4000,0.419
30182528240071013,10000,0.405
30182528240071013,150000,0.338
30192232000021011,0,0.445
30192232000021011,500,0.39
30192232000021011,1000,0.374
30192232000021011,2000,0.355
30192232000021011,4000,0.337
30192232000021011,10000,0.308
30192232000021011,150000,0.241
30192232000021012,0,0.399
30192232000021012,500,0.363
30192232000021012,1000,0.352
30192232000021012,2000,0.34
30192232000021012,4000,0.326
30192232000021012,10000,0.302
30192232000021012,150000,0.258
30192232000021013,0,0.375
30192232000021013,500,0.365
30192232000021013,1000,0.357
30192232000021013,2000,0.347
30192232000021013,4000,0.336
30192232000021013,10000,0.317
30192232000021013,150000,0.278
30192232000021014,0,0.363
30192232000021014,500,0.351
30192232000021014,1000,0.336
30192232000021014,2000,0.323
30192232000021014,4000,0.301
30192232000021014,10000,0.271
30192232000021014,150000,0.184
30192331000141021,0,0.468
30192331000141021,500,0.359
30192331000141021,1000,0.341
30192331000141021,2000,0.319
30192331000141021,4000,0.3
30192331000141021,10000,0.271
30192331000141021,150000,0.183
30192331000141022,0,0.394
30192331000141022,500,0.341
30192331000141022,1000,0.328
30192331000141022,2000,0.312
30192331000141022,4000,0.295
30192331000141022,10000,0.27
30192331000141022,150000,0.2
30192331000141023,0,0.358
30192331000141023,500,0.331
30192331000141023,1000,0.317
30192331000141023,2000,0.301
30192331000141023,4000,0.287
30192331000141023,10000,0.266
30192331000141023,150000,0.206
30192331000011011,0,0.461
30192331000011011,500,0.384
30192331000011011,1000,0.367
30192331000011011,2000,0.347
30192331000011011,4000,0.326
30192331000011011,10000,0.293
30192331000011011,150000,0.17
30192331000011012,0,0.409
30192331000011012,500,0.347
30192331000011012,1000,0.332
30192331000011012,2000,0.316
30192331000011012,4000,0.296
30192331000011012,10000,0.266
30192331000011012,150000,0.19
30192331000011013,0,0.37
30192331000011013,500,0.341
30192331000011013,1000,0.329
30192331000011013,2000,0.316
30192331000011013,4000,0.3
30192331000011013,10000,0.275
30192331000011013,150000,0.206
30192331000011014,0,0.353
30192331000011014,500,0.345
30192331000011014,1000,0.334
30192331000011014,2000,0.322
30192331000011014,4000,0.306
30192331000011014,10000,0.283
30192331000011014,150000,0.197
30192331000011021,0,0.463
30192331000011021,500,0.387
30192331000011021,1000,0.369
30192331000011021,2000,0.349
30192331000011021,4000,0.328
30192331000011021,10000,0.295
30192331000011021,150000,0.17
30192331000011022,0,0.405
30192331000011022,500,0.346
30192331000011022,1000,0.331
30192331000011022,2000,0.315
30192331000011022,4000,0.295
30192331000011022,10000,0.266
30192331000011022,150000,0.19
30192331000011023,0,0.363
30192331000011023,500,0.339
30192331000011023,1000,0.327
30192331000011023,2000,0.315
30192331000011023,4000,0.299
30192331000011023,10000,0.275
30192331000011023,150000,0.207
30192331000011024,0,0.351
30192331000011024,500,0.344
30192331000011024,1000,0.333
30192331000011024,2000,0.322
30192331000011024,4000,0.306
30192331000011024,10000,0.283
30192331000011024,150000,0.197
30192331000251011,0,0.476
30192331000251011,500,0.362
30192331000251011,1000,0.342
30192331000251011,2000,0.319
30192331000251011,4000,0.297
30192331000251011,10000,0.265
30192331000251011,150000,0.161
30192331000251012,0,0.41
30192331000251012,500,0.335
30192331000251012,1000,0.318
30192331000251012,2000,0.299
30192331000251012,4000,0.282
30192331000251012,10000,0.254
30192331000251012,150000,0.172
30192331000251013,0,0.384
30192331000251013,500,0.332
30192331000251013,1000,0.318
30192331000251013,2000,0.302
30192331000251013,4000,0.283
30192331000251013,10000,0.256
30192331000251013,150000,0.178
30192331000251014,0,0.337
30192331000251014,500,0.324
30192331000251014,1000,0.312
30192331000251014,2000,0.299
30192331000251014,4000,0.284
30192331000251014,10000,0.262
30192331000251014,150000,0.187
30192331000281011,0,0.484
30192331000281011,500,0.358
30192331000281011,1000,0.338
30192331000281011,2000,0.312
30192331000281011,4000,0.293
30192331000281011,10000,0.264
30192331000281011,150000,0.18
30192331000281012,0,0.392
30192331000281012,500,0.309
30192331000281012,1000,0.291
30192331000281012,2000,0.271
30192331000281012,4000,0.251
30192331000281012,10000,0.224
30192331000281012,150000,0.163
30192331000281013,0,0.361
30192331000281013,500,0.329
30192331000281013,1000,0.315
30192331000281013,2000,0.297
30192331000281013,4000,0.282
30192331000281013,10000,0.261
30192331000281013,150000,0.201
30192331000281014,0,0.344
30192331000281014,500,0.281
30192331000281014,1000,0.258
30192331000281014,2000,0.236
30192331000281014,4000,0.214
30192331000281014,10000,0.186
30192331000281014,150000,0.12
30192331000301011,0,0.533
30192331000301011,500,0.37
30192331000301011,1000,0.342
30192331000301011,2000,0.304
30192331000301011,4000,0.282
30192331000301011,10000,0.252
30192331000301011,150000,0.165
30192331000301012,0,0.476
30192331000301012,500,0.335
30192331000301012,1000,0.308
30192331000301012,2000,0.273
30192331000301012,4000,0.252
30192331000301012,10000,0.224
30192331000301012,150000,0.168
30192331000301013,0,0.404
30192331000301013,500,0.326
30192331000301013,1000,0.307
30192331000301013,2000,0.282
30192331000301013,4000,0.265
30192331000301013,10000,0.241
30192331000301013,150000,0.189
30192331000301014,0,0.36
30192331000301014,500,0.325
30192331000301014,1000,0.308
30192331000301014,2000,0.287
30192331000301014,4000,0.272
30192331000301014,10000,0.25
30192331000301014,150000,0.191
30192331000301021,0,0.534
30192331000301021,500,0.372
30192331000301021,1000,0.344
30192331000301021,2000,0.306
30192331000301021,4000,0.284
30192331000301021,10000,0.253
30192331000301021,150000,0.165
30192331000301022,0,0.473
30192331000301022,500,0.334
30192331000301022,1000,0.307
30192331000301022,2000,0.272
30192331000301022,4000,0.251
30192331000301022,10000,0.224
30192331000301022,150000,0.168
30192331000301023,0,0.397
30192331000301023,500,0.325
30192331000301023,1000,0.306
30192331000301023,2000,0.282
30192331000301023,4000,0.265
30192331000301023,10000,0.241
30192331000301023,150000,0.189
30192331000301024,0,0.361
30192331000301024,500,0.329
30192331000301024,1000,0.312
30192331000301024,2000,0.292
30192331000301024,4000,0.277
30192331000301024,10000,0.256
30192331000301024,150000,0.198
30192331000331011,0,0.458
30192331000331011,500,0.38
30192331000331011,1000,0.363
30192331000331011,2000,0.343
30192331000331011,4000,0.323
30192331000331011,10000,0.29
30192331000331011,150000,0.17
30192331000331012,0,0.414
30192331000331012,500,0.354
30192331000331012,1000,0.339
30192331000331012,2000,0.321
30192331000331012,4000,0.302
30192331000331012,10000,0.273
30192331000331012,150000,0.176
30192331000331013,0,0.371
30192331000331013,500,0.35
30192331000331013,1000,0.338
30192331000331013,2000,0.325
30192331000331013,4000,0.307
30192331000331013,10000,0.281
30192331000331013,150000,0.185
30192331000331014,0,0.351
30192331000331014,500,0.344
30192331000331014,1000,0.332
30192331000331014,2000,0.321
30192331000331014,4000,0.304
30192331000331014,10000,0.28
30192331000331014,150000,0.19
30192331000341011,0,0.479
30192331000341011,500,0.38
30192331000341011,1000,0.361
30192331000341011,2000,0.339
30192331000341011,4000,0.317
30192331000341011,10000,0.285
30192331000341011,150000,0.169
30192331000341012,0,0.421
30192331000341012,500,0.352
30192331000341012,1000,0.337
30192331000341012,2000,0.319
30192331000341012,4000,0.301
30192331000341012,10000,0.272
30192331000341012,150000,0.18
30192331000341013,0,0.399
30192331000341013,500,0.35
30192331000341013,1000,0.336
30192331000341013,2000,0.321
30192331000341013,4000,0.302
30192331000341013,10000,0.273
30192331000341013,150000,0.185
30192331000341014,0,0.358
30192331000341014,500,0.341
30192331000341014,1000,0.33
30192331000341014,2000,0.318
30192331000341014,4000,0.302
30192331000341014,10000,0.277
30192331000341014,150000,0.193
30192331000341015,0,0.396
30192331000341015,500,0.308
30192331000341015,1000,0.278
30192331000341015,2000,0.243
30192331000341015,4000,0.222
30192331000341015,10000,0.197
30192331000341015,150000,0.146
30192331000361011,0,0.466
30192331000361011,500,0.294
30192331000361011,1000,0.236
30192331000361011,2000,0.2
30192331000361011,4000,0.178
30192331000361011,10000,0.154
30192331000361011,150000,0.077
30192331000361012,0,0.401
30192331000361012,500,0.334
30192331000361012,1000,0.319
30192331000361012,2000,0.302
30192331000361012,4000,0.283
30192331000361012,10000,0.255
30192331000361012,150000,0.185
30192331000361013,0,0.356
30192331000361013,500,0.341
30192331000361013,1000,0.331
30192331000361013,2000,0.319
30192331000361013,4000,0.305
30192331000361013,10000,0.283
30192331000361013,150000,0.212
30192331000072011,0,0.482
30192331000072011,500,0.388
30192331000072011,1000,0.369
30192331000072011,2000,0.347
30192331000072011,4000,0.326
30192331000072011,10000,0.295
30192331000072011,150000,0.177
30192331000072012,0,0.442
30192331000072012,500,0.356
30192331000072012,1000,0.34
30192331000072012,2000,0.321
30192331000072012,4000,0.301
30192331000072012,10000,0.273
30192331000072012,150000,0.183
30192331000072013,0,0.394
30192331000072013,500,0.339
30192331000072013,1000,0.325
30192331000072013,2000,0.31
30192331000072013,4000,0.292
30192331000072013,10000,0.266
30192331000072013,150000,0.2
30192331000072014,0,0.35
30192331000072014,500,0.341
30192331000072014,1000,0.33
30192331000072014,2000,0.319
30192331000072014,4000,0.305
30192331000072014,10000,0.283
30192331000072014,150000,0.206
30192331000092011,0,0.481
30192331000092011,500,0.356
30192331000092011,1000,0.336
30192331000092011,2000,0.31
30192331000092011,4000,0.291
30192331000092011,10000,0.263
30192331000092011,150000,0.181
30192331000092012,0,0.389
30192331000092012,500,0.309
30192331000092012,1000,0.291
30192331000092012,2000,0.271
30192331000092012,4000,0.251
30192331000092012,10000,0.224
30192331000092012,150000,0.163
30192331000092013,0,0.35
30192331000092013,500,0.322
30192331000092013,1000,0.308
30192331000092013,2000,0.291
30192331000092013,4000,0.276
30192331000092013,10000,0.255
30192331000092013,150000,0.194
30192611000042011,0,0.478
30192611000042011,500,0.408
30192611000042011,1000,0.391
30192611000042011,2000,0.371
30192611000042011,4000,0.353
30192611000042011,10000,0.321
30192611000042011,150000,0.192
30192611000042012,0,0.431
30192611000042012,500,0.344
30192611000042012,1000,0.326
30192611000042012,2000,0.306
30192611000042012,4000,0.288
30192611000042012,10000,0.262
30192611000042012,150000,0.183
30192825000041011,0,0.464
30192825000041011,500,0.365
30192825000041011,1000,0.346
30192825000041011,2000,0.322
30192825000041011,4000,0.302
30192825000041011,10000,0.269
30192825000041011,150000,0.153
30192825000041012,0,0.386
30192825000041012,500,0.322
30192825000041012,1000,0.307
30192825000041012,2000,0.29
30192825000041012,4000,0.271
30192825000041012,10000,0.245
30192825000041012,150000,0.177
30192825000041013,0,0.105
30192825000041013,1000,0.1
30192825000041013,10000,0.1
30192825000041013,150000,0.1
30192825000041014,0,0.424
30192825000041014,500,0.413
30192825000041014,1000,0.403
30192825000041014,2000,0.388
30192825000041014,4000,0.38
30192825000041014,10000,0.367
30192825000041014,150000,0.34
30193311000031011,0,0.559
30193311000031011,500,0.506
30193311000031011,1000,0.481
30193311000031011,2000,0.457
30193311000031011,4000,0.434
30193311000031011,10000,0.403
30193311000031011,150000,0.181
30193311000031012,0,0.539
30193311000031012,500,0.479
30193311000031012,1000,0.45
30193311000031012,2000,0.424
30193311000031012,4000,0.398
30193311000031012,10000,0.367
30193311000031012,150000,0.196
30193311000031013,0,0.508
30193311000031013,500,0.496
30193311000031013,1000,0.48
30193311000031013,2000,0.462
30193311000031013,4000,0.441
30193311000031013,10000,0.413
30193311000031013,150000,0.22
30193311000031014,0,0.405
30193311000031014,500,0.368
30193311000031014,1000,0.341
30193311000031014,2000,0.314
30193311000031014,4000,0.295
30193311000031014,10000,0.273
30193311000031014,150000,0.16
30241131000011011,0,0.592
30241131000011011,500,0.495
30241131000011011,1000,0.45
30241131000011011,2000,0.412
30241131000011011,4000,0.38
30241131000011011,10000,0.35
30241131000011011,150000,0.21
30241131000011012,0,0.51
30241131000011012,500,0.451
30241131000011012,1000,0.426
30241131000011012,2000,0.401
30241131000011012,4000,0.378
30241131000011012,10000,0.352
30241131000011012,150000,0.247
30241131000011013,0,0.406
30241131000011013,500,0.394
30241131000011013,1000,0.374
30241131000011013,2000,0.353
30241131000011013,4000,0.329
30241131000011013,10000,0.303
30241131000011013,150000,0.211
30252111000011011,0,0.472
30252111000011011,500,0.386
30252111000011011,1000,0.365
30252111000011011,2000,0.339
30252111000011011,4000,0.314
30252111000011011,10000,0.281
30252111000011011,150000,0.195
30252111000011012,0,0.404
30252111000011012,500,0.346
30252111000011012,1000,0.331
30252111000011012,2000,0.315
30252111000011012,4000,0.296
30252111000011012,10000,0.266
30252111000011012,150000,0.206
30252111000011013,0,0.408
30252111000011013,500,0.372
30252111000011013,1000,0.361
30252111000011013,2000,0.348
30252111000011013,4000,0.337
30252111000011013,10000,0.317
30252111000011013,150000,0.285
30252111000011014,0,0.381
30252111000011014,500,0.372
30252111000011014,1000,0.363
30252111000011014,2000,0.353
30252111000011014,4000,0.344
30252111000011014,10000,0.328
30252111000011014,150000,0.297
30252111000011015,0,0.334
30252111000011015,500,0.318
30252111000011015,1000,0.304
30252111000011015,2000,0.29
30252111000011015,4000,0.272
30252111000011015,10000,0.246
30252111000011015,150000,0.183
30252111000011021,0,0.466
30252111000011021,500,0.379
30252111000011021,1000,0.358
30252111000011021,2000,0.332
30252111000011021,4000,0.306
30252111000011021,10000,0.271
30252111000011021,150000,0.187
30252111000011022,0,0.384
30252111000011022,500,0.337
30252111000011022,1000,0.322
30252111000011022,2000,0.306
30252111000011022,4000,0.286
30252111000011022,10000,0.256
30252111000011022,150000,0.196
30252111000011023,0,0.399
30252111000011023,500,0.372
30252111000011023,1000,0.361
30252111000011023,2000,0.349
30252111000011023,4000,0.337
30252111000011023,10000,0.318
30252111000011023,150000,0.287
30252111000011024,0,0.39
30252111000011024,500,0.379
30252111000011024,1000,0.371
30252111000011024,2000,0.361
30252111000011024,4000,0.352
30252111000011024,10000,0.336
30252111000011024,150000,0.307
30252111000011025,0,0.335
30252111000011025,500,0.318
30252111000011025,1000,0.304
30252111000011025,2000,0.29
30252111000011025,4000,0.272
30252111000011025,10000,0.246
30252111000011025,150000,0.183
30252111000031011,0,0.479
30252111000031011,500,0.39
30252111000031011,1000,0.366
30252111000031011,2000,0.339
30252111000031011,4000,0.31
30252111000031011,10000,0.272
30252111000031011,150000,0.172
30252111000031012,0,0.396
30252111000031012,500,0.341
30252111000031012,1000,0.326
30252111000031012,2000,0.31
30252111000031012,4000,0.289
30252111000031012,10000,0.259
30252111000031012,150000,0.197
30252111000031013,0,0.351
30252111000031013,500,0.326
30252111000031013,1000,0.313
30252111000031013,2000,0.3
30252111000031013,4000,0.284
30252111000031013,10000,0.259
30252111000031013,150000,0.21
30252111000031014,0,0.339
30252111000031014,500,0.322
30252111000031014,1000,0.308
30252111000031014,2000,0.294
30252111000031014,4000,0.276
30252111000031014,10000,0.249
30252111000031014,150000,0.185
30252125190021011,0,0.503
30252125190021011,500,0.385
30252125190021011,1000,0.349
30252125190021011,2000,0.323
30252125190021011,4000,0.302
30252125190021011,10000,0.278
30252125190021011,150000,0.168
30252125190021012,0,0.429
30252125190021012,500,0.334
30252125190021012,1000,0.31
30252125190021012,2000,0.293
30252125190021012,4000,0.278
30252125190021012,10000,0.257
30252125190021012,150000,0.196
30252125190021013,0,0.105
30252125190021013,1000,0.1
30252125190021013,10000,0.1
30252125190021013,150000,0.1
30252125190021014,0,0.381
30252125190021014,500,0.332
30252125190021014,1000,0.314
30252125190021014,2000,0.299
30252125190021014,4000,0.283
30252125190021014,10000,0.264
30252125190021014,150000,0.188
30252125190031011,0,0.501
30252125190031011,500,0.385
30252125190031011,1000,0.349
30252125190031011,2000,0.321
30252125190031011,4000,0.298
30252125190031011,10000,0.27
30252125190031011,150000,0.156
30252125190031012,0,0.43
30252125190031012,500,0.335
30252125190031012,1000,0.31
30252125190031012,2000,0.294
30252125190031012,4000,0.278
30252125190031012,10000,0.257
30252125190031012,150000,0.195
30252125190031013,0,0.105
30252125190031013,1000,0.1
30252125190031013,10000,0.1
30252125190031013,150000,0.1
30252125190031014,0,0.383
30252125190031014,500,0.332
30252125190031014,1000,0.314
30252125190031014,2000,0.299
30252125190031014,4000,0.283
30252125190031014,10000,0.264
30252125190031014,150000,0.188
30281119220021011,0,0.821
30281119220021011,1000,0.636
30281119220021011,10000,0.487
30281119220021011,150000,0.186
30281119220021012,0,0.566
30281119220021012,500,0.561
30281119220021012,1000,0.547
30281119220021012,2000,0.534
30281119220021012,4000,0.518
30281119220021012,10000,0.496
30281119220021012,150000,0.317
30281119220021013,0,0.573
30281119220021013,500,0.564
30281119220021013,1000,0.552
30281119220021013,2000,0.539
30281119220021013,4000,0.526
30281119220021013,10000,0.507
30281119220021013,150000,0.392
30281119220021014,0,0.575
30281119220021014,500,0.556
30281119220021014,1000,0.545
30281119220021014,2000,0.533
30281119220021014,4000,0.521
30281119220021014,10000,0.504
30281119220021014,150000,0.401
30281122000051011,0,0.821
30281122000051011,1000,0.636
30281122000051011,10000,0.487
30281122000051011,150000,0.186
30281122000051012,0,0.471
30281122000051012,500,0.379
30281122000051012,1000,0.343
30281122000051012,2000,0.327
30281122000051012,4000,0.304
30281122000051012,10000,0.28
30281122000051012,150000,0.192
30281122000051013,0,0.433
30281122000051013,500,0.418
30281122000051013,1000,0.393
30281122000051013,2000,0.383
30281122000051013,4000,0.362
30281122000051013,10000,0.342
30281122000051013,150000,0.265
30311126000101011,0,0.484
30311126000101011,500,0.358
30311126000101011,1000,0.338
30311126000101011,2000,0.312
30311126000101011,4000,0.293
30311126000101011,10000,0.264
30311126000101011,150000,0.18
30311126000101012,0,0.405
30311126000101012,500,0.323
30311126000101012,1000,0.303
30311126000101012,2000,0.281
30311126000101012,4000,0.263
30311126000101012,10000,0.239
30311126000101012,150000,0.186
30311126000101013,0,0.459
30311126000101013,500,0.284
30311126000101013,1000,0.195
30311126000101013,2000,0.147
30311126000101013,4000,0.121
30311126000101013,10000,0.096
30311126000101013,150000,0.042
30311126000101014,0,0.392
30311126000101014,500,0.31
30311126000101014,1000,0.244
30311126000101014,2000,0.198
30311126000101014,4000,0.17
30311126000101014,10000,0.143
30311126000101014,150000,0.081
30311126000062021,0,0.484
30311126000062021,500,0.358
30311126000062021,1000,0.338
30311126000062021,2000,0.312
30311126000062021,4000,0.293
30311126000062021,10000,0.264
30311126000062021,150000,0.18
30311126000062022,0,0.381
30311126000062022,500,0.319
30311126000062022,1000,0.3
30311126000062022,2000,0.279
30311126000062022,4000,0.262
30311126000062022,10000,0.24
30311126000062022,150000,0.189
30311321000021011,0,0.44
30311321000021011,500,0.278
30311321000021011,1000,0.219
30311321000021011,2000,0.187
30311321000021011,4000,0.166
30311321000021011,10000,0.145
30311321000021011,150000,0.08
30311321000021012,0,0.378
30311321000021012,500,0.266
30311321000021012,1000,0.199
30311321000021012,2000,0.161
30311321000021012,4000,0.139
30311321000021012,10000,0.118
30311321000021012,150000,0.072
30331819300081011,0,0.507
30331819300081011,500,0.41
30331819300081011,1000,0.383
30331819300081011,2000,0.355
30331819300081011,4000,0.329
30331819300081011,10000,0.295
30331819300081011,150000,0.161
30331819300081012,0,0.444
30331819300081012,500,0.339
30331819300081012,1000,0.312
30331819300081012,2000,0.29
30331819300081012,4000,0.27
30331819300081012,10000,0.245
30331819300081012,150000,0.173
30331819300081013,0,0.361
30331819300081013,500,0.33
30331819300081013,1000,0.314
30331819300081013,2000,0.295
30331819300081013,4000,0.274
30331819300081013,10000,0.244
30331819300081013,150000,0.15
30352415000031011,0,0.56
30352415000031011,500,0.483
30352415000031011,1000,0.458
30352415000031011,2000,0.433
30352415000031011,4000,0.408
30352415000031011,10000,0.379
30352415000031011,150000,0.22
30352415000031012,0,0.521
