Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,PermeabilityClass,ParamLevel,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa,KSat_mm_s
17151529000011011,1715152900001101,Gees_1a.1,5,1000.0,1000.0,1000.0,3,3,Sc,1000.0,0,995.0,995.0,0.875,0,Xx,Sc,0.8,0.2,0.005,0,0,14.532663316582914,0.0694
17152823000021011,1715282300002101,Germ_2a.1,4,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,325.0,325.0,0.2,0,tSAw,Sc,1.18,0.7,0.06,0,1,41.815384615384616,0.0417
17152823000021012,1715282300002101,Germ_2a.1,4,1000.0,1000.0,1000.0,3,2,Sc,1000.0,325.0,1000.0,675.0,0.525,0,VAl,Sc,1.38,0.7,0.06,0,0,28.251851851851846,0.0278
17152823000041011,1715282300004101,Germ_4a.1,5,1000.0,1000.0,1000.0,3,2,Hs,1000.0,0,100.0,100.0,0.05,0,tSLw,Hs,1.09,0.4,0.2,0,1,47.9,0.0167
17152823000041012,1715282300004101,Germ_4a.1,5,1000.0,1000.0,1000.0,3,2,Hs,1000.0,100.0,200.0,100.0,0.15,0,SAl,Hs,1.38,0.65,0.075,0,0,43.5,0.0417
17152823000041013,1715282300004101,Germ_4a.1,5,1000.0,1000.0,1000.0,3,2,Hs,1000.0,200.0,1000.0,800.0,0.55,0,VAl,Hs,1.38,0.65,0.075,0,0,27.512499999999996,0.0278
17191212000021011,1719121200002101,Gibb_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,150.0,150.0,0.175,0,tSLw,Sc,1.09,0.65,0.115,0,1,45.666666666666664,0.0167
17191212000021012,1719121200002101,Gibb_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,150.0,450.0,300.0,0.175,0,SLw,Sc,1.42,0.65,0.115,0,0,40.766666666666666,0.0111
17191212000021013,1719121200002101,Gibb_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,450.0,1000.0,550.0,0.55,0,VLl,Sc,1.42,0.725,0.09,0,0,24.563636363636363,0.0111
17191212000041011,1719121200004101,Gibb_4a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,100.0,100.0,0.03,0,tLw,Sc,1.09,0.4,0.24,0,1,51.6,0.0167
17191212000041012,1719121200004101,Gibb_4a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,100.0,325.0,225.0,0.03,0,Lw,Sc,1.42,0.4,0.24,0,0,47.51111111111111,0.0111
17191212000041013,1719121200004101,Gibb_4a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,325.0,1000.0,675.0,0.75,0,XA,Sc,1.42,0.65,0.055,0,0,16.637037037037036,0.0417
17191212000051011,1719121200005101,Gibb_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,100.0,100.0,0.03,0,tLw,Sc,1.09,0.65,0.13,0,1,52.1,0.0167
17191212000051012,1719121200005101,Gibb_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,100.0,325.0,225.0,0.03,0,Lw,Sc,1.42,0.65,0.13,0,0,48.266666666666666,0.0111
17191212000051013,1719121200005101,Gibb_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,325.0,1000.0,675.0,0.75,0,XA,Sc,1.42,0.65,0.055,0,0,16.637037037037036,0.0417
17191212000051021,1719121200005102,Gibb_5a.2,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,100.0,100.0,0.05,0,tLw,Sc,1.09,0.65,0.13,0,1,51.2,0.0167
17191212000051022,1719121200005102,Gibb_5a.2,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,100.0,325.0,225.0,0.045,0,Lw,Sc,1.42,0.65,0.13,0,0,47.68888888888889,0.0111
17191212000051023,1719121200005102,Gibb_5a.2,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,325.0,1000.0,675.0,0.75,0,XA,Sc,1.42,0.65,0.055,0,0,16.637037037037036,0.0417
17192323000021011,1719232300002101,Gimm_2a.1,3,1000.0,350.0,350.0,5,2,Hs,1000.0,0,150.0,150.0,0.03,0,tLw,Hs,1.41,0.275,0.15,0,1,46.53333333333333,0.0167
17192323000021012,1719232300002101,Gimm_2a.1,3,1000.0,350.0,350.0,5,2,Hs,1000.0,150.0,325.0,175.0,0.03,0,Lw,Hs,1.42,0.275,0.15,0,0,43.25714285714285,0.0111
17192323000021013,1719232300002101,Gimm_2a.1,3,1000.0,350.0,350.0,5,2,Hs,1000.0,325.0,1000.0,675.0,0.525,0,VLc,Hs,1.53,0.3,0.15,0,0,25.37777777777778,0.0006
17192323000031011,1719232300003101,Gimm_3a.1,3,1000.0,305.0,250.0,5,2,Hs,1000.0,0,125.0,125.0,0.175,0,tSLw,Hs,1.41,0.275,0.13,0,1,42.32,0.0167
17192323000031012,1719232300003101,Gimm_3a.1,3,1000.0,305.0,250.0,5,2,Hs,1000.0,125.0,250.0,125.0,0.25,0,SLw,Hs,1.42,0.275,0.13,0,0,36.72,0.0111
17192323000031013,1719232300003101,Gimm_3a.1,3,1000.0,305.0,250.0,5,2,Hs,1000.0,250.0,1000.0,750.0,0.525,0,VLc,Hs,1.53,0.35,0.175,0,0,24.493333333333332,0.0006
17221114000571011,1722111400057101,Glad_57a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,0,150.0,150.0,0.05,0,tSLw,Sc,1.09,0.275,0.2,0,1,51.53333333333333,0.0167
17221114000571012,1722111400057101,Glad_57a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,150.0,400.0,250.0,0.2,0,SLw,Sc,1.42,0.275,0.2,0,0,40.36000000000001,0.0111
17221114000571013,1722111400057101,Glad_57a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,400.0,600.0,200.0,0.525,0,VLl,Sc,1.42,0.275,0.2,0,0,25.049999999999997,0.0111
17221114000571014,1722111400057101,Glad_57a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,600.0,1000.0,400.0,0.75,0,XL,Sc,1.42,0.275,0.2,0,0,17.05,0.0111
17221129000101011,1722112900010101,Glas_10a.1,5,1000.0,1000.0,750.0,9,3,Hs,1000.0,0,200.0,200.0,0.025,0,tLw,Hs,1.22,0.175,0.215,0,1,48.4,0.0167
17221129000101012,1722112900010101,Glas_10a.1,5,1000.0,1000.0,750.0,9,3,Hs,1000.0,200.0,350.0,150.0,0.045,0,Lw,Hs,1.42,0.175,0.215,0,0,42.333333333333336,0.0111
17221129000101013,1722112900010101,Glas_10a.1,5,1000.0,1000.0,750.0,9,3,Hs,1000.0,350.0,550.0,200.0,0.6,0,VLc,Hs,1.53,0.325,0.175,0,0,22.85,0.0022
17221129000101014,1722112900010101,Glas_10a.1,5,1000.0,1000.0,750.0,9,3,Hs,1000.0,550.0,675.0,125.0,0.65,0,VAl,Hs,1.42,0.9,0.03,0,0,22.799999999999997,0.0278
17221129000101015,1722112900010101,Glas_10a.1,5,1000.0,1000.0,750.0,9,3,Hs,1000.0,675.0,1000.0,325.0,0.75,0,XA,Hs,1.42,0.925,0.015,0,0,16.83076923076923,0.0417
17221129000091011,1722112900009101,Glas_9a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,0,175.0,175.0,0.35714285714285715,0,tVLl,Hs,1.22,0.5,0.16,0,1,35.2,0.0167
17221129000091012,1722112900009101,Glas_9a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,175.0,425.0,250.0,0.475,0,VLl,Hs,1.42,0.6,0.13,0,0,28.32,0.0111
17221129000091013,1722112900009101,Glas_9a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,425.0,537.5,112.5,0.65,0,VLc,Hs,1.53,0.7,0.09,0,0,22.666666666666664,0.0022
17221129000091014,1722112900009101,Glas_9a.1,5,1000.0,1000.0,1000.0,9,3,Hs,1000.0,537.5,1012.5,475.0,0.675,0,VAl,Hs,1.42,0.92,0.04,0,0,21.347368421052636,0.0278
17221524290011011,1722152429001101,GlenS_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,0,250.0,250.0,0.025,0,tLw,Li,1.22,0.275,0.315,0,1,51.56,0.0167
17221524290011012,1722152429001101,GlenS_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,250.0,350.0,100.0,0.2,0,SLw,Li,1.42,0.275,0.315,0,0,47.400000000000006,0.0111
17221524290011013,1722152429001101,GlenS_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,350.0,1000.0,650.0,0.475,0,VLc,Li,1.53,0.375,0.315,0,0,32.43076923076923,0.0022
17221524300021011,1722152430002101,GlenT_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,75.0,75.0,0.425,0,tVLl,Sc,1.09,0.4,0.24,0,1,31.06666666666667,0.0167
17221524300021012,1722152430002101,GlenT_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,75.0,150.0,75.0,0.6,0,VLl,Sc,1.3,0.4,0.24,0,0,24.666666666666668,0.0111
17221524300021013,1722152430002101,GlenT_2a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,150.0,1000.0,850.0,0.75,0,XL,Sc,1.3,0.65,0.13,0,0,17.376470588235293,0.0111
17221524300051011,1722152430005101,GlenT_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,0,180.0,180.0,0.325,0,tSLw,Sc,1.09,0.4,0.24,0,1,36.666666666666664,0.0167
17221524300051012,1722152430005101,GlenT_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,180.0,405.0,225.0,0.35,0,VLl,Sc,1.3,0.4,0.24,0,0,33.77777777777778,0.0111
17221524300051013,1722152430005101,GlenT_5a.1,5,1000.0,1000.0,1000.0,3,2,Sc,1000.0,405.0,1005.0,600.0,0.75,0,XL,Sc,1.3,0.65,0.13,0,0,17.28333333333333,0.0111
17221524000011011,1722152400001101,Glen_1a.1,2,1000.0,1000.0,1000.0,3,2,Hs,1000.0,0,185.0,185.0,0.0,0,tAw,Hs,1.18,0.775,0.06,0,1,43.08108108108108,0.0417
17221524000011012,1722152400001101,Glen_1a.1,2,1000.0,1000.0,1000.0,3,2,Hs,1000.0,185.0,635.0,450.0,0.0,0,Aw,Hs,1.38,0.85,0.057333333333333326,0,0,42.93333333333333,0.0222
17221524000011013,1722152400001101,Glen_1a.1,2,1000.0,1000.0,1000.0,3,2,Hs,1000.0,635.0,760.0,125.0,0.0,0,LCs,Hs,1.22,0.6,0.1,0,0,46.8,0.0022
17221524000011014,1722152400001101,Glen_1a.1,2,1000.0,1000.0,1000.0,3,2,Hs,1000.0,760.0,1010.0,250.0,0.6,0,VAl,Hs,1.38,0.875,0.03,0,0,24.0,0.0278
17221524160011011,1722152416001101,Glenf_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,0,250.0,250.0,0.025,0,tLw,Li,1.22,0.275,0.315,0,1,51.56,0.0167
17221524160011012,1722152416001101,Glenf_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,250.0,625.0,375.0,0.2,0,SLw,Li,1.42,0.275,0.315,0,0,45.25333333333333,0.0111
17221524160011013,1722152416001101,Glenf_1a.1,5,1000.0,1000.0,1000.0,2,2,Li,1000.0,625.0,1000.0,375.0,0.475,0,VLc,Li,1.53,0.375,0.315,0,0,31.066666666666663,0.0022
17221524220052011,1722152422005201,Glenl_5b.1,4,420.0,300.0,400.0,1,2,Sm,425.0,0,150.0,150.0,0.025,0,tLw,Sm,1.09,0.15,0.25,0,1,54.266666666666666,0.0167
17221524220052012,1722152422005201,Glenl_5b.1,4,420.0,300.0,400.0,1,2,Sm,425.0,150.0,300.0,150.0,0.075,0,SLFs,Sm,1.53,0.45,0.25,0,0,43.4,0.0056
17221524220052013,1722152422005201,Glenl_5b.1,4,420.0,300.0,400.0,1,2,Sm,425.0,300.0,425.0,125.0,0.025,0,YC,Sm,1.26,0.35,0.425,0,0,42.160000000000004,0.0008
17221524220061011,1722152422006101,Glenl_6a.1,4,670.0,475.0,700.0,5,2,Sm,675.0,0,150.0,150.0,0.0,0,tLw,Sm,1.09,0.175,0.34,0,1,54.39999999999999,0.0167
17221524220061012,1722152422006101,Glenl_6a.1,4,670.0,475.0,700.0,5,2,Sm,675.0,150.0,450.0,300.0,0.0,0,LFs,Sm,1.53,0.175,0.34,0,0,47.0,0.0056
17221524220061013,1722152422006101,Glenl_6a.1,4,670.0,475.0,700.0,5,2,Sm,675.0,450.0,675.0,225.0,0.0,0,YC,Sm,1.26,0.175,0.4,0,0,42.666666666666664,0.0008
17252817000271011,1725281700027101,Gorg_27a.1,4,1000.0,1000.0,1000.0,2,2,Hs,1000.0,0,350.0,350.0,0.0,0,tLw,Hs,1.09,0.075,0.225,0,1,55.4,0.0167
17252817000271012,1725281700027101,Gorg_27a.1,4,1000.0,1000.0,1000.0,2,2,Hs,1000.0,350.0,475.0,125.0,0.0,0,Lw,Hs,1.42,0.075,0.225,0,0,49.6,0.0111
17252817000271013,1725281700027101,Gorg_27a.1,4,1000.0,1000.0,1000.0,2,2,Hs,1000.0,475.0,1050.0,575.0,0.0,0,LCs,Hs,1.53,0.075,0.225,0,0,47.23478260869566,0.0022
17281515000011011,1728151500001101,Gree_1a.1,2,1000.0,850.0,1000.0,3,2,Hs,1000.0,0,125.33333333333331,125.33333333333331,0.0,0,tAw,Hs,1.18,0.75,0.06,0,1,51.54255319148937,0.0417
17281515000011012,1728151500001101,Gree_1a.1,2,1000.0,850.0,1000.0,3,2,Hs,1000.0,125.33333333333331,375.3333333333333,250.0,0.0,0,Aw,Hs,1.38,0.85,0.045,0,0,45.919999999999995,0.0222
17281515000011013,1728151500001101,Gree_1a.1,2,1000.0,850.0,1000.0,3,2,Hs,1000.0,375.3333333333333,450.3333333333333,75.0,0.0,0,LCs,Hs,1.22,0.45,0.13,0,0,42.13333333333334,0.0022
17281515000011014,1728151500001101,Gree_1a.1,2,1000.0,850.0,1000.0,3,2,Hs,1000.0,450.3333333333333,975.3333333333333,525.0,0.0,0,Al,Hs,1.38,0.875,0.025,0,0,38.20952380952381,0.0417
17281515280021011,1728151528002101,Greer_2a.1,2,1000.0,1000.0,210.0,3,3,Hs,1000.0,0,150.0,150.0,0.0,0,Aw,Hs,1.42,0.9,0.035,0,0,51.4,0.0222
17281515280021012,1728151528002101,Greer_2a.1,2,1000.0,1000.0,210.0,3,3,Hs,1000.0,150.0,225.0,75.0,0.0,0,Lw,Hs,1.42,0.55,0.09,0,0,45.46666666666667,0.0111
17281515280021013,1728151528002101,Greer_2a.1,2,1000.0,1000.0,210.0,3,3,Hs,1000.0,225.0,1025.0,800.0,0.0,0,Al,Hs,1.42,0.9,0.015,0,0,41.3375,0.0417
17282526000021011,1728252600002101,Grop_2a.1,3,700.0,400.0,675.0,5,2,Ts,700.0,0,225.0,225.0,0.0,0,tYw,Ts,1.08,0.14,0.375,0,1,58.84444444444445,0.0111
17282526000021012,1728252600002101,Grop_2a.1,3,700.0,400.0,675.0,5,2,Ts,700.0,225.0,450.0,225.0,0.0,0,YFs,Ts,1.26,0.14,0.375,0,0,52.133333333333326,0.0042
17282526000021013,1728252600002101,Grop_2a.1,3,700.0,400.0,675.0,5,2,Ts,700.0,450.0,700.0,250.0,0.05,0,YC,Ts,1.26,0.14,0.375,0,0,47.04,0.0008
17282532000011011,1728253200001101,Grov_1a.1,4,1000.0,1000.0,1000.0,2,3,Di,1000.0,0,250.0,250.0,0.0,0,tOhL,Di,0.54,0.075,0.2,3,1,86.4,0.0139
17282532000011012,1728253200001101,Grov_1a.1,4,1000.0,1000.0,1000.0,2,3,Di,1000.0,250.0,500.0,250.0,0.0,0,Lw,Di,1.42,0.075,0.25,0,0,52.24,0.0111
17282532000011013,1728253200001101,Grov_1a.1,4,1000.0,1000.0,1000.0,2,3,Di,1000.0,500.0,1000.0,500.0,0.0,0,LCs,Di,1.53,0.3,0.15,0,0,44.080000000000005,0.0022
18112930000311011,1811293000031101,Hast_31a.1,2,1000.0,1000.0,1000.0,2,2,Sc,1000.0,0,150.0,150.0,0.03,0,tLw,Sc,0.94,0.325,0.14,0,1,50.666666666666664,0.0167
18112930000311012,1811293000031101,Hast_31a.1,2,1000.0,1000.0,1000.0,2,2,Sc,1000.0,150.0,725.0,575.0,0.03,0,Lw,Sc,1.22,0.325,0.14,0,0,42.452173913043474,0.0111
18112930000311013,1811293000031101,Hast_31a.1,2,1000.0,1000.0,1000.0,2,2,Sc,1000.0,725.0,1000.0,275.0,0.525,0,VLl,Sc,1.22,0.4,0.115,0,0,22.581818181818182,0.0111
18113321000101011,1811332100010101,Hawk_10a.1,4,1000.0,550.0,550.0,5,2,Sc,1000.0,0,200.0,200.0,0.0,0,tLw,Sc,1.41,0.2,0.14,0,1,50.15,0.0167
18113321000101012,1811332100010101,Hawk_10a.1,4,1000.0,550.0,550.0,5,2,Sc,1000.0,200.0,550.0,350.0,0.03,0,LFs,Sc,1.53,0.2,0.2,0,0,41.714285714285715,0.0056
18113321000101013,1811332100010101,Hawk_10a.1,4,1000.0,550.0,550.0,5,2,Sc,1000.0,550.0,1000.0,450.0,0.25,0,SLCf,Sc,1.61,0.35,0.2,0,0,29.04444444444444,0.0003
18113321000111011,1811332100011101,Hawk_11a.1,4,1000.0,600.0,600.0,5,2,Sc,1000.0,0,200.0,200.0,0.0,0,tLw,Sc,1.41,0.5,0.14,0,1,43.75,0.0167
18113321000111012,1811332100011101,Hawk_11a.1,4,1000.0,600.0,600.0,5,2,Sc,1000.0,200.0,550.0,350.0,0.03,0,LFs,Sc,1.53,0.5,0.2,0,0,40.114285714285714,0.0056
18113321000111013,1811332100011101,Hawk_11a.1,4,1000.0,600.0,600.0,5,2,Sc,1000.0,550.0,1000.0,450.0,0.25,0,SLCf,Sc,1.61,0.5,0.2,0,0,28.088888888888892,0.0003
18113321000051021,1811332100005102,Hawk_5a.2,5,1000.0,375.0,375.0,5,2,Sc,1000.0,0,150.0,150.0,0.0,0,tLw,Sc,1.41,0.35,0.175,0,1,44.39999999999999,0.0167
18113321000051022,1811332100005102,Hawk_5a.2,5,1000.0,375.0,375.0,5,2,Sc,1000.0,150.0,375.0,225.0,0.0,0,Lw,Sc,1.42,0.35,0.225,0,0,40.266666666666666,0.0111
18113321000051023,1811332100005102,Hawk_5a.2,5,1000.0,375.0,375.0,5,2,Sc,1000.0,375.0,725.0,350.0,0.2,0,SLCf,Sc,1.61,0.4,0.275,0,0,29.2,0.0003
18113513000021011,1811351300002101,Hayc_2a.1,5,700.0,650.0,650.0,5,2,Sm,700.0,0,200.0,200.0,0.0,0,tLw,Sm,1.09,0.1,0.3,0,1,55.35,0.0167
18113513000021012,1811351300002101,Hayc_2a.1,5,700.0,650.0,650.0,5,2,Sm,700.0,200.0,350.0,150.0,0.225,0,SLw,Sm,1.42,0.1,0.34,0,0,40.86666666666667,0.0111
18113513000021013,1811351300002101,Hayc_2a.1,5,700.0,650.0,650.0,5,2,Sm,700.0,350.0,700.0,350.0,0.225,0,SYFf,Sm,1.54,0.1,0.4,0,0,37.74285714285714,0.0014
18113513000031011,1811351300003101,Hayc_3a.1,5,420.0,375.0,425.0,5,2,Sm,425.0,0,200.0,200.0,0.0,0,tLw,Sm,1.09,0.075,0.34,0,1,55.55,0.0167
18113513000031012,1811351300003101,Hayc_3a.1,5,420.0,375.0,425.0,5,2,Sm,425.0,200.0,350.0,150.0,0.225,0,SLw,Sm,1.42,0.075,0.34,0,0,41.266666666666666,0.0111
18113513000031013,1811351300003101,Hayc_3a.1,5,420.0,375.0,425.0,5,2,Sm,425.0,350.0,425.0,75.0,0.225,0,SYFf,Sm,1.54,0.15,0.475,0,0,38.400000000000006,0.0014
18113615220011011,1811361522001101,Hazel_1a.1,4,670.0,350.0,675.0,5,3,Ss,675.0,0,250.0,250.0,0.0,0,tLFs,Ss,1.22,0.125,0.34,0,1,47.160000000000004,0.0111
18113615220011012,1811361522001101,Hazel_1a.1,4,670.0,350.0,675.0,5,3,Ss,675.0,250.0,325.0,75.0,0.0,0,YFs,Ss,1.26,0.125,0.375,0,0,42.93333333333334,0.0042
18113615220011013,1811361522001101,Hazel_1a.1,4,670.0,350.0,675.0,5,3,Ss,675.0,325.0,675.0,350.0,0.0,0,YC,Ss,1.26,0.125,0.375,0,0,38.714285714285715,0.0008
18113615220021011,1811361522002101,Hazel_2a.1,4,420.0,400.0,400.0,5,3,Ss,425.0,0,150.0,150.0,0.0,0,tLFs,Ss,1.22,0.4,0.265,0,1,54.53333333333333,0.0111
18113615220021012,1811361522002101,Hazel_2a.1,4,420.0,400.0,400.0,5,3,Ss,425.0,150.0,350.0,200.0,0.0,0,YFs,Ss,1.26,0.45,0.4,0,0,56.349999999999994,0.0042
18113615220021013,1811361522002101,Hazel_2a.1,4,420.0,400.0,400.0,5,3,Ss,425.0,350.0,425.0,75.0,0.0,0,YC,Ss,1.26,0.45,0.4,0,0,50.0,0.0008
18151417150041011,1815141715004101,Hedge_4a.1,4,1000.0,550.0,1000.0,5,2,Ts,1000.0,0,300.0,300.0,0.0,0,tLCs,Ts,1.09,0.15,0.275,0,1,57.5,0.0083
18151417150041012,1815141715004101,Hedge_4a.1,4,1000.0,550.0,1000.0,5,2,Ts,1000.0,300.0,500.0,200.0,0.0,0,LCs,Ts,1.53,0.15,0.275,0,0,50.4,0.0022
18151417150041013,1815141715004101,Hedge_4a.1,4,1000.0,550.0,1000.0,5,2,Ts,1000.0,500.0,1000.0,500.0,0.0,0,LCf,Ts,1.61,0.15,0.275,0,0,47.58,0.0003
18151417150081011,1815141715008101,Hedge_8a.1,4,1000.0,525.0,1000.0,5,2,Ts,1000.0,0,275.0,275.0,0.0,0,tLw,Ts,1.09,0.15,0.275,0,1,58.4,0.0167
18151417150081012,1815141715008101,Hedge_8a.1,4,1000.0,525.0,1000.0,5,2,Ts,1000.0,275.0,350.0,75.0,0.0,0,tLw,Ts,1.09,0.15,0.3,0,1,55.60000000000001,0.0167
18151417150081013,1815141715008101,Hedge_8a.1,4,1000.0,525.0,1000.0,5,2,Ts,1000.0,350.0,525.0,175.0,0.0,0,Lw,Ts,1.42,0.15,0.3,0,0,50.34285714285714,0.0111
18151417150081014,1815141715008101,Hedge_8a.1,4,1000.0,525.0,1000.0,5,2,Ts,1000.0,525.0,700.0,175.0,0.0,0,LFs,Ts,1.53,0.2,0.3,0,0,48.0,0.0056
18151417150081015,1815141715008101,Hedge_8a.1,4,1000.0,525.0,1000.0,5,2,Ts,1000.0,700.0,1000.0,300.0,0.525,0,VLc,Ts,1.53,0.5,0.125,0,0,24.233333333333334,0.0006
18152422350011011,1815242235001101,Henly_1a.1,3,1000.0,675.0,675.0,5,2,Sc,675.0,0,200.0,200.0,0.03,0,tLw,Sc,1.22,0.265,0.24,0,1,48.0,0.0167
18152422350011012,1815242235001101,Henly_1a.1,3,1000.0,675.0,675.0,5,2,Sc,675.0,200.0,450.0,250.0,0.225,0,SLw,Sc,1.42,0.265,0.24,0,0,35.72,0.0111
18152422350011013,1815242235001101,Henly_1a.1,3,1000.0,675.0,675.0,5,2,Sc,675.0,450.0,675.0,225.0,0.4,0,VLc,Sc,1.53,0.265,0.24,0,0,28.4,0.0006
18152422350011021,1815242235001102,Henly_1a.2,3,1000.0,675.0,675.0,5,2,Sc,675.0,0,200.0,200.0,0.03,0,tLw,Sc,1.22,0.265,0.24,0,1,48.0,0.0167
18152422350011022,1815242235001102,Henly_1a.2,3,1000.0,675.0,675.0,5,2,Sc,675.0,200.0,450.0,250.0,0.225,0,SLw,Sc,1.42,0.4,0.275,0,0,36.800000000000004,0.0111
18152422350011023,1815242235001102,Henly_1a.2,3,1000.0,675.0,675.0,5,2,Sc,675.0,450.0,675.0,225.0,0.4,0,VLc,Sc,1.53,0.4,0.275,0,0,29.333333333333332,0.0006
18152422350021011,1815242235002101,Henly_2a.1,3,1000.0,400.0,400.0,5,2,Sc,435.0,0,185.0,185.0,0.03,0,tLw,Sc,1.22,0.4,0.24,0,1,48.5945945945946,0.0167
18152422350021012,1815242235002101,Henly_2a.1,3,1000.0,400.0,400.0,5,2,Sc,435.0,185.0,435.0,250.0,0.225,0,SLw,Sc,1.42,0.35,0.24,0,0,36.120000000000005,0.0111
18152815300131011,1815281530013101,Heret_13a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,0,275.0,275.0,0.0,0,tLw,Sc,1.09,0.2,0.13,0,1,54.18181818181818,0.0167
18152815300131012,1815281530013101,Heret_13a.1,5,1000.0,1000.0,1000.0,2,2,Sc,1000.0,275.0,1000.0,725.0,0.0,0,Lw,Sc,1.42,0.2,0.1,0,0,44.62068965517241,0.0111
18152815300301011,1815281530030101,Heret_30a.1,5,1000.0,1000.0,1000.0,2,2,Hs,1000.0,0,225.0,225.0,0.0,0,tLw,Hs,1.09,0.225,0.225,0,1,53.599999999999994,0.0167
18152815300301012,1815281530030101,Heret_30a.1,5,1000.0,1000.0,1000.0,2,2,Hs,1000.0,225.0,375.0,150.0,0.0,0,Lw,Hs,1.42,0.225,0.225,0,0,48.199999999999996,0.0111
18152815300301013,1815281530030101,Heret_30a.1,5,1000.0,1000.0,1000.0,2,2,Hs,1000.0,375.0,700.0,325.0,0.0,0,LFs,Hs,1.53,0.2,0.225,0,0,45.47692307692308,0.0056
18152815300301014,1815281530030101,Heret_30a.1,5,1000.0,1000.0,1000.0,2,2,Hs,1000.0,700.0,1000.0,300.0,0.0,0,LCs,Hs,1.53,0.225,0.2,0,0,42.199999999999996,0.0022
18152815300391011,1815281530039101,Heret_39a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,0,225.0,225.0,0.01,0,tLw,Hs,1.09,0.15,0.25,0,1,54.266666666666666,0.0167
18152815300391012,1815281530039101,Heret_39a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,225.0,350.0,125.0,0.025,0,Lw,Hs,1.42,0.15,0.25,0,0,48.64,0.0111
18152815300391013,1815281530039101,Heret_39a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,350.0,675.0,325.0,0.05,0,LFs,Hs,1.53,0.2,0.275,0,0,44.276923076923076,0.0056
18152815300391014,1815281530039101,Heret_39a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,675.0,825.0,150.0,0.725,0,XL,Hs,1.42,0.45,0.1,0,0,17.0,0.0111
18152815300391015,1815281530039101,Heret_39a.1,5,1000.0,1000.0,1000.0,9,2,Hs,1000.0,825.0,1000.0,175.0,0.725,0,XA,Hs,1.42,0.75,0.03,0,0,16.34285714285714,0.0417
18152815300401011,1815281530040101,Heret_40a.1,4,1000.0,1000.0,1000.0,8,2,Sc,1000.0,0,125.0,125.0,0.0,0,tLw,Sc,1.09,0.4,0.24,0,1,52.879999999999995,0.0167
18152815300401012,1815281530040101,Heret_40a.1,4,1000.0,1000.0,1000.0,8,2,Sc,1000.0,125.0,250.0,125.0,0.0,0,Lw,Sc,1.42,0.4,0.24,0,0,49.12,0.0111
18152815300401013,1815281530040101,Heret_40a.1,4,1000.0,1000.0,1000.0,8,2,Sc,1000.0,250.0,550.0,300.0,0.0,0,LFs,Sc,1.53,0.4,0.24,0,0,45.166666666666664,0.0056
18152815300401014,1815281530040101,Heret_40a.1,4,1000.0,1000.0,1000.0,8,2,Sc,1000.0,550.0,700.0,150.0,0.0,0,Lw,Sc,1.42,0.4,0.24,0,0,42.800000000000004,0.0111
