Id,Diameter[mm],Cumul_Psd
25183111000131014,0.002,0.07
25183111000131014,0.06,0.14
25183111000131014,2,1
25183111000141011,0.002,0.24
25183111000141011,0.06,0.6
25183111000141011,2,1
25183111000141012,0.002,0.24
25183111000141012,0.06,0.6
25183111000141012,2,1
25183111000141013,0.002,0.09
25183111000141013,0.06,0.30000000000000004
25183111000141013,2,1
25183111000141014,0.002,0.07
25183111000141014,0.06,0.14
25183111000141014,2,1
25183111000141021,0.002,0.24
25183111000141021,0.06,0.6
25183111000141021,2,1
25183111000141022,0.002,0.24
25183111000141022,0.06,0.6
25183111000141022,2,1
25183111000141023,0.002,0.09
25183111000141023,0.06,0.30000000000000004
25183111000141023,2,1
25183111000141024,0.002,0.07
25183111000141024,0.06,0.14
25183111000141024,2,1
25183111000151011,0.002,0.09
25183111000151011,0.06,0.5
25183111000151011,2,1
25183111000151012,0.002,0.09
25183111000151012,0.06,0.5
25183111000151012,2,1
25183111000151013,0.002,0.09
25183111000151013,0.06,0.30000000000000004
25183111000151013,2,1
25183111000151014,0.002,0.07
25183111000151014,0.06,0.14
25183111000151014,2,1
25183111000161011,0.002,0.24
25183111000161011,0.06,0.6
25183111000161011,2,1
25183111000161012,0.002,0.24
25183111000161012,0.06,0.6
25183111000161012,2,1
25183111000161013,0.002,0.09
25183111000161013,0.06,0.30000000000000004
25183111000161013,2,1
25183111000161014,0.002,0.07
25183111000161014,0.06,0.14
25183111000161014,2,1
25231129000021011,0.002,0.125
25231129000021011,0.06,0.7
25231129000021011,2,1
25231129000021012,0.002,0.125
25231129000021012,0.06,0.75
25231129000021012,2,1
25231129000021013,0.002,0.125
25231129000021013,0.06,0.6
25231129000021013,2,1
25231129000021014,0.002,0.075
25231129000021014,0.06,0.4
25231129000021014,2,1
25231100000022011,0.002,0.125
25231100000022011,0.06,0.7
25231100000022011,2,1
25231100000022012,0.002,0.125
25231100000022012,0.06,0.675
25231100000022012,2,1
25231100000022013,0.002,0.075
25231100000022013,0.06,0.35
25231100000022013,2,1
25231100000022014,0.002,0.075
25231100000022014,0.06,0.19999999999999996
25231100000022014,2,1
25231522000021011,0.002,0.14
25231522000021011,0.06,0.44999999999999996
25231522000021011,2,1
25231522000021012,0.002,0.14
25231522000021012,0.06,0.44999999999999996
25231522000021012,2,1
25231522000021013,0.002,0.05
25231522000021013,0.06,0.19999999999999996
25231522000021013,2,1
25231522000031011,0.002,0.115
25231522000031011,0.06,0.8
25231522000031011,2,1
25231522000031012,0.002,0.115
25231522000031012,0.06,0.65
25231522000031012,2,1
25231522000051011,0.002,0.115
25231522000051011,0.06,0.44999999999999996
25231522000051011,2,1
25231522000051012,0.002,0.115
25231522000051012,0.06,0.44999999999999996
25231522000051012,2,1
25231522000051013,0.002,0.115
25231522000051013,0.06,0.44999999999999996
25231522000051013,2,1
25231522000081011,0.002,0.115
25231522000081011,0.06,0.44999999999999996
25231522000081011,2,1
25231522000081012,0.002,0.115
25231522000081012,0.06,0.35
25231522000081012,2,1
25231523000021011,0.002,0.115
25231523000021011,0.06,0.44999999999999996
25231523000021011,2,1
25231523000021012,0.002,0.115
25231523000021012,0.06,0.44999999999999996
25231523000021012,2,1
25231523000021013,0.002,0.115
25231523000021013,0.06,0.35
25231523000021013,2,1
25231525000021011,0.002,0.065
25231525000021011,0.06,0.25
25231525000021011,2,1
25231525000021012,0.002,0.065
25231525000021012,0.06,0.15000000000000002
25231525000021012,2,1
25232821000071011,0.002,0.2
25232821000071011,0.06,0.7
25232821000071011,2,1
25232821000071012,0.002,0.225
25232821000071012,0.06,0.5
25232821000071012,2,1
25232821000081011,0.002,0.21666666666666667
25232821000081011,0.06,0.6666666666666666
25232821000081011,2,1
25242521000021011,0.002,0.475
25242521000021011,0.06,0.845
25242521000021011,2,1
25242521000021012,0.002,0.475
25242521000021012,0.06,0.845
25242521000021012,2,1
25242521000021013,0.002,0.475
25242521000021013,0.06,0.845
25242521000021013,2,1
25242521000021021,0.002,0.475
25242521000021021,0.06,0.845
25242521000021021,2,1
25242521000021022,0.002,0.475
25242521000021022,0.06,0.845
25242521000021022,2,1
25242521000021023,0.002,0.115
25242521000021023,0.06,0.6
25242521000021023,2,1
25242521000021031,0.002,0.475
25242521000021031,0.06,0.845
25242521000021031,2,1
25242521000021032,0.002,0.475
25242521000021032,0.06,0.845
25242521000021032,2,1
25242521000021033,0.002,0.055
25242521000021033,0.06,0.35
25242521000021033,2,1
25281526290021011,0.002,0.3
25281526290021011,0.06,0.925
25281526290021011,2,1
25281526290021012,0.002,0.25
25281526290021012,0.06,0.7
25281526290021012,2,1
25281526290082011,0.002,0.2
25281526290082011,0.06,0.6
25281526290082011,2,1
25281526290082012,0.002,0.125
25281526290082012,0.06,0.6
25281526290082012,2,1
25281526000021011,0.002,0.3
25281526000021011,0.06,0.875
25281526000021011,2,1
25281526000021012,0.002,0.3
25281526000021012,0.06,0.7
25281526000021012,2,1
25281731240011011,0.002,0.2
25281731240011011,0.06,0.8999999999999999
25281731240011011,2,1
25281731240011012,0.002,0.2
25281731240011012,0.06,0.8999999999999999
25281731240011012,2,1
25281921000022011,0.002,0.2
25281921000022011,0.06,0.7749999999999999
25281921000022011,2,1
25281921000022012,0.002,0.2
25281921000022012,0.06,0.825
25281921000022012,2,1
25281921000022013,0.002,0.2
25281921000022013,0.06,0.825
25281921000022013,2,1
25281921000022014,0.002,0.2
25281921000022014,0.06,0.825
25281921000022014,2,1
25281921000022015,0.002,0.2
25281921000022015,0.06,0.825
25281921000022015,2,1
25281921000061011,0.002,0.2
25281921000061011,0.06,0.8499999999999999
25281921000061011,2,1
25281921000061012,0.002,0.2
25281921000061012,0.06,0.8499999999999999
25281921000061012,2,1
25281921000061013,0.002,0.2
25281921000061013,0.06,0.825
25281921000061013,2,1
25281921000061014,0.002,0.125
25281921000061014,0.06,0.4
25281921000061014,2,1
25282524251011011,0.002,0.26
25282524251011011,0.06,0.73
25282524251011011,2,1
25282524251011012,0.002,0.26
25282524251011012,0.06,0.73
25282524251011012,2,1
25282524251011013,0.002,0.275
25282524251011013,0.06,0.73
25282524251011013,2,1
25282524251011014,0.002,0.275
25282524251011014,0.06,0.745
25282524251011014,2,1
25282524251021011,0.002,0.3
25282524251021011,0.06,0.75
25282524251021011,2,1
25282524251021012,0.002,0.3
25282524251021012,0.06,0.75
25282524251021012,2,1
25282524251021013,0.002,0.3
25282524251021013,0.06,0.75
25282524251021013,2,1
25282524251021014,0.002,0.3
25282524251021014,0.06,0.75
25282524251021014,2,1
25282524251041011,0.002,0.3
25282524251041011,0.06,0.8
25282524251041011,2,1
25282524251041012,0.002,0.3
25282524251041012,0.06,0.8
25282524251041012,2,1
25282524251041013,0.002,0.3
25282524251041013,0.06,0.8
25282524251041013,2,1
25282524251041014,0.002,0.3
25282524251041014,0.06,0.8
25282524251041014,2,1
25282524251041015,0.002,0.125
25282524251041015,0.06,0.4
25282524251041015,2,1
25282524251051011,0.002,0.325
25282524251051011,0.06,0.8
25282524251051011,2,1
25282524251051012,0.002,0.325
25282524251051012,0.06,0.8
25282524251051012,2,1
25282524251051013,0.002,0.375
25282524251051013,0.06,0.8
25282524251051013,2,1
25282524251051014,0.002,0.125
25282524251051014,0.06,0.4
25282524251051014,2,1
25282524251071011,0.002,0.15
25282524251071011,0.06,0.8
25282524251071011,2,1
25282524251071012,0.002,0.175
25282524251071012,0.06,0.75
25282524251071012,2,1
25282524251071013,0.002,0.2
25282524251071013,0.06,0.7249999999999999
25282524251071013,2,1
25282524251091011,0.002,0.24
25282524251091011,0.06,0.6
25282524251091011,2,1
25282524251091012,0.002,0.24
25282524251091012,0.06,0.6
25282524251091012,2,1
25282524251091013,0.002,0.24
25282524251091013,0.06,0.6
25282524251091013,2,1
25282524250011011,0.002,0.15
25282524250011011,0.06,0.30000000000000004
25282524250011011,2,1
25282524250011012,0.002,0.225
25282524250011012,0.06,0.30000000000000004
25282524250011012,2,1
25282524250011013,0.002,0.1
25282524250011013,0.06,0.25
25282524250011013,2,1
25301118000021011,0.002,0.225
25301118000021011,0.06,0.875
25301118000021011,2,1
25301118000021012,0.002,0.225
25301118000021012,0.06,0.875
25301118000021012,2,1
25301118000021013,0.002,0.225
25301118000021013,0.06,0.825
25301118000021013,2,1
25301124250052011,0.002,0.0
25301124250052011,0.06,1.0
25301124250052011,2,1
25301124250052012,0.002,0.225
25301124250052012,0.06,0.975
25301124250052012,2,1
25301124250052013,0.002,0.225
25301124250052013,0.06,0.75
25301124250052013,2,1
25301124250052014,0.002,0.25
25301124250052014,0.06,0.65
25301124250052014,2,1
25301128190031011,0.002,0.3
25301128190031011,0.06,0.875
25301128190031011,2,1
25301128190031012,0.002,0.3
25301128190031012,0.06,0.875
25301128190031012,2,1
25301128190031013,0.002,0.3
25301128190031013,0.06,0.875
25301128190031013,2,1
25301128190031014,0.002,0.3
25301128190031014,0.06,0.875
25301128190031014,2,1
25301128190042011,0.002,0.3
25301128190042011,0.06,0.875
25301128190042011,2,1
25301128190042012,0.002,0.3
25301128190042012,0.06,0.875
25301128190042012,2,1
25301128190042013,0.002,0.3
25301128190042013,0.06,0.875
25301128190042013,2,1
25301128190042014,0.002,0.3
25301128190042014,0.06,0.875
25301128190042014,2,1
25301128190042015,0.002,0.225
25301128190042015,0.06,0.775
25301128190042015,2,1
25301131300011011,0.002,0.24
25301131300011011,0.06,0.6
25301131300011011,2,1
25301131300011012,0.002,0.24
25301131300011012,0.06,0.6
25301131300011012,2,1
25301131300011013,0.002,0.24
25301131300011013,0.06,0.6
25301131300011013,2,1
25301131300011014,0.002,0.24
25301131300011014,0.06,0.7
25301131300011014,2,1
25301131300011015,0.002,0.045
25301131300011015,0.06,0.19999999999999996
25301131300011015,2,1
25301528000031011,0.002,0.25
25301528000031011,0.06,0.8
25301528000031011,2,1
25301528000031012,0.002,0.25
25301528000031012,0.06,0.8
25301528000031012,2,1
25301528000031013,0.002,0.055
25301528000031013,0.06,0.19999999999999996
25301528000031013,2,1
25301528000031014,0.002,0.055
25301528000031014,0.06,0.19999999999999996
25301528000031014,2,1
25301528000051011,0.002,0.3
25301528000051011,0.06,0.925
25301528000051011,2,1
25301528000051012,0.002,0.3
25301528000051012,0.06,0.925
25301528000051012,2,1
25301528000051013,0.002,0.4
25301528000051013,0.06,0.875
25301528000051013,2,1
25301528000061011,0.002,0.25
25301528000061011,0.06,0.875
25301528000061011,2,1
25301528000061012,0.002,0.3
25301528000061012,0.06,0.8500000000000001
25301528000061012,2,1
25301528000061013,0.002,0.5
25301528000061013,0.06,0.5
25301528000061013,2,1
25301921000021051,0.002,0.275
25301921000021051,0.06,0.85
25301921000021051,2,1
25301921000021052,0.002,0.275
25301921000021052,0.06,0.85
25301921000021052,2,1
25303335000031011,0.002,0.0
25303335000031011,0.06,1.0
25303335000031011,2,1
25303335000031012,0.002,0.0
25303335000031012,0.06,1.0
25303335000031012,2,1
25311718000011011,0.002,0.425
25311718000011011,0.06,0.925
25311718000011011,2,1
25311718000011012,0.002,0.425
25311718000011012,0.06,0.9
25311718000011012,2,1
25311718000011013,0.002,0.275
25311718000011013,0.06,0.875
25311718000011013,2,1
25311718000011014,0.002,0.06
25311718000011014,0.06,0.09999999999999998
25311718000011014,2,1
25311718000031011,0.002,0.4
25311718000031011,0.06,0.925
25311718000031011,2,1
25311718000031012,0.002,0.4
25311718000031012,0.06,0.925
25311718000031012,2,1
25331521000061011,0.002,0.14
25331521000061011,0.06,0.35
25331521000061011,2,1
25331521000061012,0.002,0.14
25331521000061012,0.06,0.35
25331521000061012,2,1
25331521000061013,0.002,0.14
25331521000061013,0.06,0.35
25331521000061013,2,1
25331521000091011,0.002,0.15
25331521000091011,0.06,0.65
25331521000091011,2,1
25331521000091012,0.002,0.15
25331521000091012,0.06,0.65
25331521000091012,2,1
25331521000091013,0.002,0.1
25331521000091013,0.06,0.65
25331521000091013,2,1
26111811000161011,0.002,0.265
26111811000161011,0.06,0.9
26111811000161011,2,1
26111811000161012,0.002,0.275
26111811000161012,0.06,0.875
26111811000161012,2,1
26111811000161013,0.002,0.3
26111811000161013,0.06,0.825
26111811000161013,2,1
26111811000161014,0.002,0.225
26111811000161014,0.06,0.75
26111811000161014,2,1
26111811000291011,0.002,0.215
26111811000291011,0.06,0.9
26111811000291011,2,1
26111811000291012,0.002,0.215
26111811000291012,0.06,0.925
26111811000291012,2,1
26111811000291013,0.002,0.215
26111811000291013,0.06,0.955
26111811000291013,2,1
26111811000021011,0.002,0.265
26111811000021011,0.06,0.9
26111811000021011,2,1
26111811000021012,0.002,0.275
26111811000021012,0.06,0.875
26111811000021012,2,1
26111811000021013,0.002,0.3
26111811000021013,0.06,0.825
26111811000021013,2,1
26111811000021014,0.002,0.275
26111811000021014,0.06,0.75
26111811000021014,2,1
26111811000021015,0.002,0.175
26111811000021015,0.06,0.17500000000000004
26111811000021015,2,1
26111811000391011,0.002,0.215
26111811000391011,0.06,0.9
26111811000391011,2,1
26111811000391012,0.002,0.215
26111811000391012,0.06,0.925
26111811000391012,2,1
26111811000391013,0.002,0.04
26111811000391013,0.06,0.30000000000000004
26111811000391013,2,1
26111811000031011,0.002,0.275
26111811000031011,0.06,0.9
26111811000031011,2,1
26111811000031012,0.002,0.315
26111811000031012,0.06,0.875
26111811000031012,2,1
26111811000031013,0.002,0.4
26111811000031013,0.06,0.825
26111811000031013,2,1
26111811000031014,0.002,0.5
26111811000031014,0.06,0.75
26111811000031014,2,1
26111811000031015,0.002,0.225
26111811000031015,0.06,0.775
26111811000031015,2,1
26111811000051011,0.002,0.265
26111811000051011,0.06,0.9
26111811000051011,2,1
26111811000051012,0.002,0.275
26111811000051012,0.06,0.875
26111811000051012,2,1
26111811000051013,0.002,0.325
26111811000051013,0.06,0.825
26111811000051013,2,1
26111811000051014,0.002,0.3
26111811000051014,0.06,0.75
26111811000051014,2,1
26111811000071011,0.002,0.275
26111811000071011,0.06,0.9
26111811000071011,2,1
26111811000071012,0.002,0.275
26111811000071012,0.06,0.875
26111811000071012,2,1
26111811000071013,0.002,0.4
26111811000071013,0.06,0.825
26111811000071013,2,1
26111811000071014,0.002,0.3
26111811000071014,0.06,0.75
26111811000071014,2,1
26112611300023021,0.002,0.3
26112611300023021,0.06,0.775
26112611300023021,2,1
26112611300023022,0.002,0.25
26112611300023022,0.06,0.775
26112611300023022,2,1
26112611300023023,0.002,0.06
26112611300023023,0.06,0.125
26112611300023023,2,1
26112621000011011,0.002,0.175
26112621000011011,0.06,0.75
26112621000011011,2,1
26112621000011012,0.002,0.175
26112621000011012,0.06,0.75
26112621000011012,2,1
26112621000011013,0.002,0.1
26112621000011013,0.06,0.44999999999999996
26112621000011013,2,1
26112621000011014,0.002,0.09
26112621000011014,0.06,0.35
26112621000011014,2,1
26112621000021011,0.002,0.175
26112621000021011,0.06,0.75
26112621000021011,2,1
26112621000021012,0.002,0.15
26112621000021012,0.06,0.7
26112621000021012,2,1
26112621000021013,0.002,0.1
26112621000021013,0.06,0.44999999999999996
26112621000021013,2,1
26112621000021014,0.002,0.09
26112621000021014,0.06,0.35
26112621000021014,2,1
26112811180041011,0.002,0.34
26112811180041011,0.06,0.875
26112811180041011,2,1
26112811180041012,0.002,0.34
26112811180041012,0.06,0.875
26112811180041012,2,1
26112811180041013,0.002,0.34
26112811180041013,0.06,0.875
26112811180041013,2,1
26112811180051011,0.002,0.34
26112811180051011,0.06,0.8500000000000001
26112811180051011,2,1
26112811180051012,0.002,0.34
26112811180051012,0.06,0.8500000000000001
26112811180051012,2,1
26112811180051013,0.002,0.34
26112811180051013,0.06,0.8500000000000001
26112811180051013,2,1
26112811180051014,0.002,0.225
26112811180051014,0.06,0.85
26112811180051014,2,1
26112815000101011,0.002,0.18
26112815000101011,0.06,0.65
26112815000101011,2,1
26112815000101012,0.002,0.18
26112815000101012,0.06,0.65
26112815000101012,2,1
26112815000101013,0.002,0.01
26112815000101013,0.06,0.09999999999999998
26112815000101013,2,1
26112825000121011,0.002,0.275
26112825000121011,0.06,0.735
26112825000121011,2,1
26112825000121012,0.002,0.3
26112825000121012,0.06,0.735
26112825000121012,2,1
26112825000141011,0.002,0.275
26112825000141011,0.06,0.735
26112825000141011,2,1
26112825000141012,0.002,0.055
26112825000141012,0.06,0.35
26112825000141012,2,1
26112825000151011,0.002,0.275
26112825000151011,0.06,0.735
26112825000151011,2,1
26112825000151012,0.002,0.475
26112825000151012,0.06,0.845
26112825000151012,2,1
26112825000171011,0.002,0.275
26112825000171011,0.06,0.735
26112825000171011,2,1
26112825000171012,0.002,0.275
26112825000171012,0.06,0.735
26112825000171012,2,1
26112825000171013,0.002,0.13
26112825000171013,0.06,0.6
26112825000171013,2,1
26112825000181011,0.002,0.375
26112825000181011,0.06,0.935
26112825000181011,2,1
26112825000181012,0.002,0.315
26112825000181012,0.06,0.935
26112825000181012,2,1
26112825000181013,0.002,0.15
26112825000181013,0.06,0.8
26112825000181013,2,1
26112825000011011,0.002,0.25
26112825000011011,0.06,0.55
26112825000011011,2,1
26112825000011012,0.002,0.25
26112825000011012,0.06,0.55
26112825000011012,2,1
26112825000011013,0.002,0.22
26112825000011013,0.06,0.55
26112825000011013,2,1
26112825000011014,0.002,0.015
26112825000011014,0.06,0.040000000000000036
26112825000011014,2,1
26112825000011015,0.002,0.325
26112825000011015,0.06,0.65
26112825000011015,2,1
26112825000041011,0.002,0.25
26112825000041011,0.06,0.91
26112825000041011,2,1
26112825000041012,0.002,0.25
26112825000041012,0.06,0.91
26112825000041012,2,1
26112825000041013,0.002,0.25
26112825000041013,0.06,0.91
26112825000041013,2,1
26112825000041014,0.002,0.275
26112825000041014,0.06,0.91
26112825000041014,2,1
26112825000051011,0.002,0.25
26112825000051011,0.06,0.91
26112825000051011,2,1
26112825000051012,0.002,0.25
26112825000051012,0.06,0.91
26112825000051012,2,1
26112825000051013,0.002,0.25
26112825000051013,0.06,0.91
26112825000051013,2,1
26112825000051014,0.002,0.25
26112825000051014,0.06,0.91
26112825000051014,2,1
26112825000051015,0.002,0.075
26112825000051015,0.06,0.44999999999999996
26112825000051015,2,1
26112829140021011,0.002,0.045
26112829140021011,0.06,0.275
26112829140021011,2,1
26112829140021012,0.002,0.045
26112829140021012,0.06,0.275
26112829140021012,2,1
26112829140021013,0.002,0.045
26112829140021013,0.06,0.275
26112829140021013,2,1
26112830000091011,0.002,0.25
26112830000091011,0.06,0.85
26112830000091011,2,1
26112830000091012,0.002,0.25
26112830000091012,0.06,0.85
26112830000091012,2,1
26112830000091013,0.002,0.315
26112830000091013,0.06,0.8
26112830000091013,2,1
26113015170051011,0.002,0.14
26113015170051011,0.06,0.75
26113015170051011,2,1
26113015170051012,0.002,0.14
26113015170051012,0.06,0.75
26113015170051012,2,1
26113015170051013,0.002,0.14
26113015170051013,0.06,0.55
26113015170051013,2,1
26113015170061011,0.002,0.14
26113015170061011,0.06,0.75
26113015170061011,2,1
26113015170061012,0.002,0.14
26113015170061012,0.06,0.75
26113015170061012,2,1
26113015170061013,0.002,0.14
26113015170061013,0.06,0.55
26113015170061013,2,1
26113031000141011,0.002,0.3
26113031000141011,0.06,0.775
26113031000141011,2,1
26113031000141012,0.002,0.3
26113031000141012,0.06,0.775
26113031000141012,2,1
26113031000141013,0.002,0.3
26113031000141013,0.06,0.725
26113031000141013,2,1
26113031000151011,0.002,0.24
26113031000151011,0.06,0.6
26113031000151011,2,1
26113031000151012,0.002,0.3
26113031000151012,0.06,0.575
26113031000151012,2,1
26113031000151013,0.002,0.055
26113031000151013,0.06,0.35
26113031000151013,2,1
26151212000012011,0.002,0.2
26151212000012011,0.06,0.65
26151212000012011,2,1
26151212000012012,0.002,0.2
26151212000012012,0.06,0.65
26151212000012012,2,1
26151212000012013,0.002,0.15
26151212000012013,0.06,0.35
26151212000012013,2,1
26152312280021011,0.002,0.115
26152312280021011,0.06,0.6
26152312280021011,2,1
26152312280021012,0.002,0.115
26152312280021012,0.06,0.6
26152312280021012,2,1
26152312280021013,0.002,0.115
26152312280021013,0.06,0.4
26152312280021013,2,1
26191121000052011,0.002,0.3
26191121000052011,0.06,0.925
26191121000052011,2,1
26191121000052012,0.002,0.05
26191121000052012,0.06,1.0
26191121000052012,2,1
26191121000072011,0.002,0.15
26191121000072011,0.06,0.4
26191121000072011,2,1
26191121000072012,0.002,0.15
26191121000072012,0.06,0.8
26191121000072012,2,1
26191121000072013,0.002,0.15
26191121000072013,0.06,0.98
26191121000072013,2,1
26191712000011011,0.002,0.15
26191712000011011,0.06,0.7
26191712000011011,2,1
26191712000011012,0.002,0.15
26191712000011012,0.06,0.7
26191712000011012,2,1
26191712000011013,0.002,0.2
26191712000011013,0.06,0.6
26191712000011013,2,1
26191712000011014,0.002,0.05
26191712000011014,0.06,0.25
26191712000011014,2,1
26191712000011021,0.002,0.15
26191712000011021,0.06,0.5
26191712000011021,2,1
26191712000011022,0.002,0.15
26191712000011022,0.06,0.5
26191712000011022,2,1
26191712000011023,0.002,0.2
26191712000011023,0.06,0.44999999999999996
26191712000011023,2,1
26191712000011024,0.002,0.05
26191712000011024,0.06,0.30000000000000004
26191712000011024,2,1
26191712000031011,0.002,0.1
26191712000031011,0.06,0.6
26191712000031011,2,1
26191712000031012,0.002,0.1
26191712000031012,0.06,0.6
26191712000031012,2,1
26191712000031013,0.002,0.1
26191712000031013,0.06,0.6
26191712000031013,2,1
26191712000031014,0.002,0.05
26191712000031014,0.06,0.30000000000000004
26191712000031014,2,1
26191712000031021,0.002,0.1
26191712000031021,0.06,0.4
26191712000031021,2,1
26191712000031022,0.002,0.1
26191712000031022,0.06,0.4
26191712000031022,2,1
26191712000031023,0.002,0.125
26191712000031023,0.06,0.4
26191712000031023,2,1
26191712000031024,0.002,0.05
26191712000031024,0.06,0.25
26191712000031024,2,1
26192115290041021,0.002,0.25
26192115290041021,0.06,0.9
26192115290041021,2,1
26192115290041022,0.002,0.25
26192115290041022,0.06,0.9
26192115290041022,2,1
26192115290041023,0.002,0.4
26192115290041023,0.06,0.85
26192115290041023,2,1
26212811240011011,0.002,0.115
26212811240011011,0.06,0.8
26212811240011011,2,1
26212811240011012,0.002,0.15
26212811240011012,0.06,0.75
26212811240011012,2,1
26212811240031011,0.002,0.22
26212811240031011,0.06,0.75
26212811240031011,2,1
26212811240031012,0.002,0.21
26212811240031012,0.06,0.75
26212811240031012,2,1
26212811240031013,0.002,0.18
26212811240031013,0.06,0.7
26212811240031013,2,1
26252414000011041,0.002,0.2
26252414000011041,0.06,0.7749999999999999
26252414000011041,2,1
26252414000011042,0.002,0.2
26252414000011042,0.06,0.7749999999999999
26252414000011042,2,1
26252611000031011,0.002,0.175
26252611000031011,0.06,0.75
26252611000031011,2,1
26252611000031012,0.002,0.175
26252611000031012,0.06,0.75
26252611000031012,2,1
26252611000031013,0.002,0.175
26252611000031013,0.06,0.6
26252611000031013,2,1
26252611000031014,0.002,0.175
26252611000031014,0.06,0.6
26252611000031014,2,1
26252611000051011,0.002,0.175
26252611000051011,0.06,0.75
26252611000051011,2,1
26252611000051012,0.002,0.175
26252611000051012,0.06,0.75
26252611000051012,2,1
26252611000051013,0.002,0.175
26252611000051013,0.06,0.65
26252611000051013,2,1
26252611000051014,0.002,0.125
26252611000051014,0.06,0.55
26252611000051014,2,1
26252830250091011,0.002,0.225
26252830250091011,0.06,0.75
26252830250091011,2,1
26252830250091012,0.002,0.275
26252830250091012,0.06,0.75
26252830250091012,2,1
26281924000051011,0.002,0.375
26281924000051011,0.06,0.775
26281924000051011,2,1
26281924000051012,0.002,0.35
26281924000051012,0.06,0.675
26281924000051012,2,1
26281924000051013,0.002,0.225
26281924000051013,0.06,0.525
26281924000051013,2,1
26281924000051014,0.002,0.1
26281924000051014,0.06,0.32499999999999996
26281924000051014,2,1
26281924000051015,0.002,0.125
26281924000051015,0.06,0.575
26281924000051015,2,1
26281924000061011,0.002,0.375
26281924000061011,0.06,0.775
26281924000061011,2,1
26281924000061012,0.002,0.35
26281924000061012,0.06,0.675
26281924000061012,2,1
26281924000061013,0.002,0.225
26281924000061013,0.06,0.525
26281924000061013,2,1
26281924000061014,0.002,0.125
26281924000061014,0.06,0.30000000000000004
26281924000061014,2,1
26311414000012011,0.002,0.1
26311414000012011,0.06,0.6
26311414000012011,2,1
26311831000111011,0.002,0.2
26311831000111011,0.06,0.875
26311831000111011,2,1
26311831000111012,0.002,0.2
26311831000111012,0.06,0.875
26311831000111012,2,1
26311831000111013,0.002,0.25
26311831000111013,0.06,0.875
26311831000111013,2,1
26312115230061011,0.002,0.275
26312115230061011,0.06,0.91
26312115230061011,2,1
26312115230061012,0.002,0.275
26312115230061012,0.06,0.91
26312115230061012,2,1
26312115230061013,0.002,0.3
26312115230061013,0.06,0.9100000000000001
26312115230061013,2,1
26312115230061014,0.002,0.375
26312115230061014,0.06,0.91
26312115230061014,2,1
26312115230081011,0.002,0.275
26312115230081011,0.06,0.91
26312115230081011,2,1
26312115230081012,0.002,0.275
26312115230081012,0.06,0.91
26312115230081012,2,1
26312115230081013,0.002,0.275
26312115230081013,0.06,0.91
26312115230081013,2,1
26312115230081014,0.002,0.4
26312115230081014,0.06,0.91
26312115230081014,2,1
26312115230081015,0.002,0.375
26312115230081015,0.06,0.8
26312115230081015,2,1
26312121310041011,0.002,0.275
26312121310041011,0.06,0.8
26312121310041011,2,1
26312121310041012,0.002,0.275
26312121310041012,0.06,0.8
26312121310041012,2,1
26312121310041013,0.002,0.125
26312121310041013,0.06,0.35
26312121310041013,2,1
26312128000011011,0.002,0.34
26312128000011011,0.06,0.775
26312128000011011,2,1
26312128000011012,0.002,0.34
26312128000011012,0.06,0.775
26312128000011012,2,1
26312128000011013,0.002,0.34
26312128000011013,0.06,0.775
26312128000011013,2,1
26312131000051011,0.002,0.2
26312131000051011,0.06,0.8999999999999999
26312131000051011,2,1
26312131000051012,0.002,0.15
26312131000051012,0.06,0.9
26312131000051012,2,1
26312131000051013,0.002,0.12941176470588237
26312131000051013,0.06,0.8
26312131000051013,2,1
26312131000051014,0.002,0.045
26312131000051014,0.06,0.125
26312131000051014,2,1
26312131000071011,0.002,0.225
26312131000071011,0.06,0.95
26312131000071011,2,1
26312131000071012,0.002,0.25
26312131000071012,0.06,0.95
26312131000071012,2,1
26312131000071013,0.002,0.2
26312131000071013,0.06,0.8999999999999999
26312131000071013,2,1
26312131000071014,0.002,0.15
26312131000071014,0.06,0.9
26312131000071014,2,1
26312831210011011,0.002,0.24
26312831210011011,0.06,0.75
26312831210011011,2,1
26312831210011012,0.002,0.275
26312831210011012,0.06,0.725
26312831210011012,2,1
26312831210011013,0.002,0.325
26312831210011013,0.06,0.6
26312831210011013,2,1
26312831210021011,0.002,0.24
26312831210021011,0.06,0.88
26312831210021011,2,1
26312831210021012,0.002,0.275
26312831210021012,0.06,0.725
26312831210021012,2,1
26312831210021013,0.002,0.325
26312831210021013,0.06,0.6
26312831210021013,2,1
26312831210031011,0.002,0.24
26312831210031011,0.06,0.75
26312831210031011,2,1
26312831210031012,0.002,0.325
26312831210031012,0.06,0.6
26312831210031012,2,1
26352832000021011,0.002,0.25
26352832000021011,0.06,0.85
26352832000021011,2,1
26352832000021012,0.002,0.35
26352832000021012,0.06,0.8
26352832000021012,2,1
26352832000021013,0.002,0.35
26352832000021013,0.06,0.8
26352832000021013,2,1
26352832000021014,0.002,0.35
26352832000021014,0.06,0.8
26352832000021014,2,1
27311122000011011,0.002,0.2
27311122000011011,0.06,0.8999999999999999
27311122000011011,2,1
27311122000011012,0.002,0.225
27311122000011012,0.06,0.85
27311122000011012,2,1
27311122000011013,0.002,0.15
27311122000011013,0.06,0.9
27311122000011013,2,1
27311122000021011,0.002,0.16
27311122000021011,0.06,0.9
27311122000021011,2,1
27311122000021012,0.002,0.185
