0,id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
,13234,2016,12,4,7,1,6,0,0,19.74736938
,13235,2016,12,4,8,1,6,0,0,18.47802124
,13236,2016,12,4,9,1,6,0,0,17.12740479
,13237,2016,12,4,10,1,6,0,0,15.78756104
,13238,2016,12,4,11,1,6,0,0,14.54979858
,13239,2016,12,4,12,1,6,0,0,13.49846802
,13240,2016,12,4,13,1,6,0,0,12.70522461
,13241,2016,12,4,14,1,6,0,0,12.22414551
,13242,2016,12,4,15,1,6,0,0,12.0881897
,13243,2016,12,4,16,1,6,0,0,12.32720337
,13244,2016,12,4,17,1,6,0,0,12.9381958
,13245,2016,12,4,18,1,6,0,0.164860103,13.8795105
,13246,2016,12,4,19,1,6,0,0.345525768,15.08703003
,13247,2016,12,4,20,1,6,0,0.522453687,16.47844849
,13248,2016,12,4,21,1,6,0,0.682787038,17.95891724
,13249,2016,12,4,22,1,6,0,0.821096939,19.96154175
,13250,2016,12,4,23,1,6,0,0.90549892,21.13979492
,13251,2016,12,5,0,1,6,0,0.937552541,22.14058838
,13252,2016,12,5,1,1,6,0,0.911328825,22.89568481
,13253,2016,12,5,2,1,6,0,0.828048447,23.35363159
,13254,2016,12,5,3,1,6,0,0.689982378,23.48327026
,13255,2016,12,5,4,1,6,0,0.507242396,23.27572021
,13256,2016,12,5,5,1,6,0,0.303660432,22.74511108
,13257,2016,12,5,6,1,6,0,0.106146115,21.92763672
,13258,2016,12,5,7,1,6,0,0,20.87902222
,13259,2016,12,5,8,1,6,0,0,19.67067871
,13260,2016,12,5,9,1,6,0,0,18.38500366
,13261,2016,12,5,10,1,6,0,0,17.109552
,13262,2016,12,5,11,1,6,0,0,15.93132935
,13263,2016,12,5,12,1,6,0,0,14.93053589
,13264,2016,12,5,13,1,6,0,0,14.17543945
,13265,2016,12,5,14,1,6,0,0,13.71746216
,13266,2016,12,5,15,1,6,0,0,13.58815918
,13267,2016,12,5,16,1,6,0,0,13.82296143
,13268,2016,12,5,17,1,6,0,0,14.42324219
,13269,2016,12,5,18,1,6,0,0.171212159,15.34804688
,13270,2016,12,5,19,1,6,0,0.356333709,16.53435669
,13271,2016,12,5,20,1,6,0,0.536823471,17.9013916
,13272,2016,12,5,21,1,6,0,0.699607132,19.35588989
,13273,2016,12,5,22,1,6,0,0.830916571,20.79882202
,13274,2016,12,5,23,1,6,0,0.91809046,22.13179932
,13275,2016,12,6,0,1,6,0,0.952077506,23.26397095
,13276,2016,12,6,1,1,6,0,0.926655368,24.11824951
,13277,2016,12,6,2,1,6,0,0.842873473,24.63634644
,13278,2016,12,6,3,1,6,0,0.706868945,24.7829834
,13279,2016,12,6,4,1,6,0,0.529900542,24.54818115
,13280,2016,12,6,5,1,6,0,0.327124057,23.94790039
,13281,2016,12,6,6,1,6,0,0.115889132,23.0230957
,13282,2016,12,6,7,1,6,0,0,21.83675537
,13283,2016,12,6,8,1,6,0,0,20.46975098
,13284,2016,12,6,9,1,6,0,0,19.01522217
,13285,2016,12,6,10,1,6,0,0,17.57232056
,13286,2016,12,6,11,1,6,0,0,16.23934326
,13287,2016,12,6,12,1,6,0,0,15.10714111
,13288,2016,12,6,13,1,6,0,0,14.25289307
,13289,2016,12,6,14,1,6,0,0,13.73479614
,13290,2016,12,6,15,1,6,0,0,13.58822021
,13291,2016,12,6,16,1,6,0,0,13.82930908
,13292,2016,12,6,17,1,6,0,0,14.44567261
,13293,2016,12,6,18,1,6,0,0.173583467,15.39525757
,13294,2016,12,6,19,1,6,0,0.360232487,16.6133667
,13295,2016,12,6,20,1,6,0,0.542463036,18.01696167
,13296,2016,12,6,21,1,6,0,0.707045489,19.51046143
,13297,2016,12,6,22,1,6,0,0.838359934,20.8852478
,13298,2016,12,6,23,1,6,0,0.927290006,22.28960571
,13299,2016,12,7,0,1,6,0,0.96243294,23.48244629
,13300,2016,12,7,1,1,6,0,0.937410339,24.3824707
,13301,2016,12,7,2,1,6,0,0.855498482,24.92833862
,13302,2016,12,7,3,1,6,0,0.719728763,25.0828186
,13303,2016,12,7,4,1,7,0,0.539886008,24.83544312
,13304,2016,12,7,5,1,7,0,0.333761127,24.20302734
,13305,2016,12,7,6,1,7,0,0.119141892,23.22866211
,13306,2016,12,7,7,1,7,0,0,21.97878418
,13307,2016,12,7,8,1,7,0,0,20.5385376
,13308,2016,12,7,9,1,7,0,0,19.00609741
,13309,2016,12,7,10,1,7,0,0,17.48589478
,13310,2016,12,7,11,1,7,3.148107789,0,16.08150635
,13311,2016,12,7,12,1,7,4.321108107,0,14.88866577
,13312,2016,12,7,13,1,7,2.110792557,0,13.98867188
,13313,2016,12,7,14,1,7,1.335761626,0,13.44280396
,13314,2016,12,7,15,1,7,0,0,13.28783569
,13315,2016,12,7,16,1,7,0,0,13.49331055
,13316,2016,12,7,17,1,7,0,0,14.01851807
,13317,2016,12,7,18,1,7,0,0.162274358,14.82775269
,13318,2016,12,7,19,1,7,0,0.33469894,15.86577759
,13319,2016,12,7,20,1,7,1.568391221,0.501830655,17.06191406
,13320,2016,12,7,21,1,7,2.769944491,0.65167906,18.33461914
,13321,2016,12,7,22,1,7,0.773523177,0.77391509,19.73952637
,13322,2016,12,7,23,1,7,0.18215517,0.852398342,20.85827026
,13323,2016,12,8,0,1,7,0.527838827,0.881761371,21.80852661
,13324,2016,12,8,1,1,7,0,0.856783357,22.52547607
,13325,2016,12,8,2,1,7,0.572645396,0.778561167,22.96032104
,13326,2016,12,8,3,1,7,1.017426141,0.645111431,23.08339844
,13327,2016,12,8,4,1,7,0,0.477967114,22.88631592
,13328,2016,12,8,5,1,7,0,0.295613601,22.38253174
,13329,2016,12,8,6,1,7,0,0.10543815,21.60634766
,13330,2016,12,8,7,1,7,0,0,20.61068115
,13331,2016,12,8,8,1,7,0,0,19.4633728
,13332,2016,12,8,9,1,7,0,0,18.24260864
,13333,2016,12,8,10,1,7,0,0,17.03157959
,13334,2016,12,8,11,1,7,0,0,15.91283569
,13335,2016,12,8,12,1,7,0,0,14.96260986
,13336,2016,12,8,13,1,7,0,0,14.2456604
,13337,2016,12,8,14,1,7,0,0,13.81081543
,13338,2016,12,8,15,1,7,0,0,13.68670044
,13339,2016,12,8,16,1,7,0,0,13.78942261
,13340,2016,12,8,17,1,7,0,0,14.05205688
,13341,2016,12,8,18,1,7,0,0.116899297,14.45665894
,13342,2016,12,8,19,1,7,0,0.181319105,14.97567139
,13343,2016,12,8,20,1,7,0,0.200475028,15.57372437
,13344,2016,12,8,21,1,7,0,0.257141306,16.2100769
,13345,2016,12,8,22,1,7,0,0.30808241,17.94484863
,13346,2016,12,8,23,1,7,0,0.33378214,18.15905151
,13347,2016,12,9,0,1,7,0,0.340671773,18.34102783
,13348,2016,12,9,1,1,7,0,0.327753165,18.4782959
,13349,2016,12,9,2,1,7,0,0.295978272,18.56157837
,13350,2016,12,9,3,1,7,0,0.237834713,18.58513794
,13351,2016,12,9,4,1,7,0,0.160209645,18.54741821
,13352,2016,12,9,5,1,7,0,0.082509447,18.45092163
,13353,2016,12,9,6,1,7,0,0.022247767,18.30230103
,13354,2016,12,9,7,1,7,0,0,18.11165771
,13355,2016,12,9,8,1,7,0,0,17.89196167
,13356,2016,12,9,9,1,7,0,0,17.65819702
,13357,2016,12,9,10,1,7,0,0,17.42629395
,13358,2016,12,9,11,1,7,0,0,17.21206055
,13359,2016,12,9,12,1,7,0,0,17.03011475
,13360,2016,12,9,13,1,7,0,0,16.89281616
,13361,2016,12,9,14,1,7,0,0,16.80956421
,13362,2016,12,9,15,1,7,0,0,16.78774414
,13363,2016,12,9,16,1,7,0,0,16.98482666
,13364,2016,12,9,17,1,7,0,0,17.48861084
,13365,2016,12,9,18,1,7,0,0.173472697,18.26479492
,13366,2016,12,9,19,1,7,0,0.352847273,19.26046143
,13367,2016,12,9,20,1,7,0,0.525257143,20.40776978
,13368,2016,12,9,21,1,7,0,0.678414479,21.62853394
,13369,2016,12,9,22,1,7,0.5279826,0.803412171,20.52581177
,13370,2016,12,9,23,1,7,0.318733626,0.940473692,22.41814575
,13371,2016,12,10,0,1,7,0,0.994142261,24.02544556
,13372,2016,12,10,1,1,7,0,0.975556206,25.23818359
,13373,2016,12,10,2,1,7,0,0.891339674,25.97371826
,13374,2016,12,10,3,1,7,0,0.749457395,26.18187866
,13375,2016,12,10,4,1,7,0,0.56278595,25.84853516
,13376,2016,12,10,5,1,7,0,0.348495145,24.99639282
,13377,2016,12,10,6,1,7,0,0.126250088,23.68346558
,13378,2016,12,10,7,1,7,1.440522843,0,21.99932251
,13379,2016,12,10,8,1,7,2.135758055,0,20.05864868
,13380,2016,12,10,9,1,7,0,0,17.99376831
,13381,2016,12,10,10,1,7,0,0,15.94533691
,13382,2016,12,10,11,1,7,0,0,14.05300293
,13383,2016,12,10,12,1,7,0,0,12.44570313
,13384,2016,12,10,13,1,7,0,0,11.23296509
,13385,2016,12,10,14,1,7,0,0,10.49743042
,13386,2016,12,10,15,1,7,0,0,10.2882019
,13387,2016,12,10,16,1,7,0,0,10.52510986
,13388,2016,12,10,17,1,7,0.281445245,0,11.1307312
,13389,2016,12,10,18,1,7,1.480005798,0.163729273,12.06377563
,13390,2016,12,10,19,1,7,0,0.334877928,13.26070557
,13391,2016,12,10,20,1,7,0.173066728,0.504508207,14.63991699
,13392,2016,12,10,21,1,7,0.358845311,0.658943085,16.10741577
,13393,2016,12,10,22,1,7,0,0.781370501,17.34963379
,13394,2016,12,10,23,1,7,0,0.86710765,18.76592407
,13395,2016,12,11,0,1,7,0,0.902262167,19.96886597
,13396,2016,12,11,1,1,7,0,0.880505366,20.87651978
,13397,2016,12,11,2,1,7,0,0.809235149,21.42699585
,13398,2016,12,11,3,1,7,0,0.680856057,21.5828186
,13399,2016,12,11,4,1,7,0,0.51043008,21.33330688
,13400,2016,12,11,5,1,7,0,0.315209065,20.69555054
,13401,2016,12,11,6,1,7,0,0.112607042,19.71291504
,13402,2016,12,11,7,1,7,0,0,18.45244751
,13403,2016,12,11,8,1,7,0,0,17.00002441
,13404,2016,12,11,9,1,7,0,0,15.45458374
,13405,2016,12,11,10,1,7,0,0,13.92150269
,13406,2016,12,11,11,1,7,0,0,12.5052124
,13407,2016,12,11,12,1,7,0,0,11.30227051
,13408,2016,12,11,13,1,7,0.606729882,0,10.3946167
,13409,2016,12,11,14,1,7,1.040508156,0,9.844140625
,13410,2016,12,11,15,1,7,0.441272714,0,9.687341309
,13411,2016,12,11,16,1,7,0,0,9.848779297
,13412,2016,12,11,17,1,7,0,0,10.26146851
,13413,2016,12,11,18,1,7,0.302058004,0.139101961,10.89727173
,13414,2016,12,11,19,1,7,0,0.25106981,11.712854
,13415,2016,12,11,20,1,7,0,0.374711322,12.65267334
,13416,2016,12,11,21,1,7,0,0.485181721,13.65267334
,13417,2016,12,11,22,1,7,0,0.555689156,13.2920166
,13418,2016,12,11,23,1,7,0,0.700140547,14.66066895
,13419,2016,12,12,0,1,7,0,0.791364233,15.82320557
,13420,2016,12,12,1,1,7,0,0.801294867,16.7003418
,13421,2016,12,12,2,1,7,0,0.740850635,17.23232422
,13422,2016,12,12,3,1,7,0,0.623480882,17.38289795
,13423,2016,12,12,4,1,7,0,0.466572645,17.14177856
,13424,2016,12,12,5,1,7,0,0.286971219,16.52544556
,13425,2016,12,12,6,1,7,0,0.10123464,15.5758606
,13426,2016,12,12,7,1,7,0,0,14.35775146
,13427,2016,12,12,8,1,7,0,0,12.95412598
,13428,2016,12,12,9,1,7,0,0,11.46065674
,13429,2016,12,12,10,1,7,0,0,9.979089355
,13430,2016,12,12,11,1,7,0,0,8.610406494
,13431,2016,12,12,12,1,7,0,0,7.447900391
,13432,2016,12,12,13,1,7,0,0,6.57076416
,13433,2016,12,12,14,1,7,0,0,6.038781738
,13434,2016,12,12,15,1,7,0,0,5.888574219
,13435,2016,12,12,16,1,7,0,0,6.163232422
,13436,2016,12,12,17,1,7,0,0,6.865319824
,13437,2016,12,12,18,1,7,0,0.147002051,7.947015381
,13438,2016,12,12,19,1,7,0,0.304857764,9.334588623
,13439,2016,12,12,20,1,7,0,0.463659351,10.93349609
,13440,2016,12,12,21,1,7,0,0.6116851,12.63479004
,13441,2016,12,12,22,1,7,0,0.662691076,15.88869629
,13442,2016,12,12,23,1,7,0,0.73065795,16.9241272
,13443,2016,12,13,0,1,7,0,0.756439462,17.80361328
,13444,2016,12,13,1,1,7,0,0.735597394,18.4671875
,13445,2016,12,13,2,1,7,0,0.668774126,18.8696228
,13446,2016,12,13,3,1,7,0,0.560835528,18.98354492
,13447,2016,12,13,4,1,7,0,0.420697266,18.80114136
,13448,2016,12,13,5,1,7,0,0.260340166,18.33486328
,13449,2016,12,13,6,1,7,0,0.093421681,17.61647949
,13450,2016,12,13,7,1,7,0,0,16.6949707
,13451,2016,12,13,8,1,7,0,0,15.63311157
,13452,2016,12,13,9,1,7,0,0,14.50325928
,13453,2016,12,13,10,1,7,0,0,13.38240967
,13454,2016,12,13,11,1,7,0,0,12.34697876
,13455,2016,12,13,12,1,7,0,0,11.46752319
,13456,2016,12,13,13,1,7,0,0,10.80394897
,13457,2016,12,13,14,1,7,0,0,10.40148315
,13458,2016,12,13,15,1,7,0,0,10.28771362
,13459,2016,12,13,16,1,7,0,0,10.48058472
,13460,2016,12,13,17,1,7,0,0,10.97365723
,13461,2016,12,13,18,1,7,0,0.148330044,11.7333313
,13462,2016,12,13,19,1,7,0,0.302419445,12.70778809
,13463,2016,12,13,20,1,7,0,0.4522948,13.83068237
,13464,2016,12,13,21,1,7,0,0.587225019,15.02547607
,13465,2016,12,13,22,1,7,0,0.704412058,16.78026733
,13466,2016,12,13,23,1,7,0,0.773979409,17.68477783
,13467,2016,12,14,0,1,7,0,0.79909974,18.45305786
,13468,2016,12,14,1,1,7,0,0.775629363,19.03270874
,13469,2016,12,14,2,1,7,0,0.704469916,19.38430176
,13470,2016,12,14,3,1,7,0,0.582018925,19.48378906
,13471,2016,12,14,4,1,7,0,0.417943753,19.32445679
,13472,2016,12,14,5,1,7,0,0.236837077,18.91713867
,13473,2016,12,14,6,1,7,0,0.083841514,18.2895752
,13474,2016,12,14,7,1,7,0,0,17.48458252
,13475,2016,12,14,8,1,7,0,0,16.55697021
,13476,2016,12,14,9,1,7,0,0,15.5699707
,13477,2016,12,14,10,1,7,0,0,14.59084473
,13478,2016,12,14,11,1,7,0,0,13.68633423
,13479,2016,12,14,12,1,7,2.571717137,0,12.9180542
,13480,2016,12,14,13,1,7,1.071054488,0,12.3383728
,13481,2016,12,14,14,1,7,0,0,11.9868103
,13482,2016,12,14,15,1,7,0,0,11.88775024
,13483,2016,12,14,16,1,7,0,0,12.08690796
,13484,2016,12,14,17,1,7,0,0,12.59606323
,13485,2016,12,14,18,1,7,0,0.158351366,13.38051758
,13486,2016,12,14,19,1,7,0,0.321821281,14.38677368
,13487,2016,12,14,20,1,7,0,0.480523478,15.54628906
,13488,2016,12,14,21,1,7,0,0.62308216,16.78002319
,13489,2016,12,14,22,1,7,0,0.72805275,17.36321411
,13490,2016,12,14,23,1,7,0,0.806571916,18.70806274
,13491,2016,12,15,0,1,7,0,0.851563876,19.85036621
,13492,2016,12,15,1,1,7,0,0.862716406,20.71224365
,13493,2016,12,15,2,1,7,0,0.798081863,21.23497925
,13494,2016,12,15,3,1,7,0,0.672512106,21.38292847
,13495,2016,12,15,4,1,7,0,0.504942087,21.14602051
,13496,2016,12,15,5,1,7,0,0.313009281,20.54039917
,13497,2016,12,15,6,1,7,0,0.113657028,19.60732422
,13498,2016,12,15,7,1,7,0,0,18.4104248
,13499,2016,12,15,8,1,7,0,0,17.03121338
,13500,2016,12,15,9,1,7,0,0,15.5637146
,13501,2016,12,15,10,1,7,0,0,14.10790405
,13502,2016,12,15,11,1,7,0,0,12.7630249
,13503,2016,12,15,12,1,8,1.98827195,0,11.62072144
,13504,2016,12,15,13,1,8,0,0,10.75884399
,13505,2016,12,15,14,1,8,1.299778116,0,10.23613892
,13506,2016,12,15,15,1,8,2.517617075,0,10.08779297
,13507,2016,12,15,16,1,8,0,0,10.29116211
,13508,2016,12,15,17,1,8,0,0.000193203,10.81102905
,13509,2016,12,15,18,1,8,0,0.15361089,11.61199341
,13510,2016,12,15,19,1,8,0,0.312643853,12.63942871
,13511,2016,12,15,20,1,8,0,0.467822538,13.82335815
,13512,2016,12,15,21,1,8,0,0.607995142,15.08309326
,13513,2016,12,15,22,1,8,0,0.696900592,14.76653442
,13514,2016,12,15,23,1,8,0,0.816554821,16.44463501
,13515,2016,12,16,0,1,8,0,0.880640873,17.86998901
,13516,2016,12,16,1,1,8,0,0.871166238,18.94545898
,13517,2016,12,16,2,1,8,0,0.79805142,19.59771118
,13518,2016,12,16,3,1,8,0,0.670860056,19.78231201
,13519,2016,12,16,4,1,8,0,0.502754061,19.48668823
,13520,2016,12,16,5,1,8,0,0.310137693,18.73101196
,13521,2016,12,16,6,1,8,0,0.111311187,17.56673584
,13522,2016,12,16,7,1,8,0,0,16.07323608
,13523,2016,12,16,8,1,8,0,0,14.3522583
,13524,2016,12,16,9,1,8,0,0,12.52114258
,13525,2016,12,16,10,1,8,0,0,10.70461426
,13526,2016,12,16,11,1,8,0,0,9.026483154
,13527,2016,12,16,12,1,8,0,0,7.60112915
,13528,2016,12,16,13,1,8,0,0,6.525689697
,13529,2016,12,16,14,1,8,0,0,5.8734375
,13530,2016,12,16,15,1,8,0,0,5.689111328
,13531,2016,12,16,16,1,8,0,0,6.009881592
,13532,2016,12,16,17,1,8,0,0.000632809,6.829888916
,13533,2016,12,16,18,1,8,0,0.153030414,8.093225098
,13534,2016,12,16,19,1,8,0,0.31729773,9.713830566
,13535,2016,12,16,20,1,8,0,0.484646531,11.58126221
,13536,2016,12,16,21,1,8,0,0.642485393,13.5682312
,13537,2016,12,16,22,1,8,0,0.815830776,17.92427979
,13538,2016,12,16,23,1,8,0,0.89762453,18.94783936
,13539,2016,12,17,0,1,8,0,0.927763351,19.8171936
,13540,2016,12,17,1,1,8,0,0.901430321,20.47313843
,13541,2016,12,17,2,1,8,0,0.819451641,20.87096558
,13542,2016,12,17,3,1,8,0,0.687561056,20.98357544
,13543,2016,12,17,4,1,8,0,0.516213302,20.80327759
,13544,2016,12,17,5,1,8,0,0.319376617,20.34234009
,13545,2016,12,17,6,1,8,0,0.114520299,19.63222656
,13546,2016,12,17,7,1,8,0,0,18.72127686
,13547,2016,12,17,8,1,8,0,0,17.67162476
,13548,2016,12,17,9,1,8,0,0,16.55477295
,13549,2016,12,17,10,1,8,0,0,15.44680176
,13550,2016,12,17,11,1,8,0,0,14.42327271
,13551,2016,12,17,12,1,8,0,0,13.55391846
,13552,2016,12,17,13,1,8,0,0,12.89797363
,13553,2016,12,17,14,1,8,0,0,12.50014648
,13554,2016,12,17,15,1,8,0,0,12.38863525
,13555,2016,12,17,16,1,8,0,0,12.66747437
,13556,2016,12,17,17,1,8,0,0.001531516,13.38027344
,13557,2016,12,17,18,1,8,0,0.180488831,14.478479
,13558,2016,12,17,19,1,8,0,0.368096284,15.88726196
,13559,2016,12,17,20,1,8,0,0.553331163,17.5105835
,13560,2016,12,17,21,1,8,0,0.722536002,19.23781738
,13561,2016,12,17,22,1,8,0,0.851279765,20.34615479
,13562,2016,12,17,23,1,8,0,0.947616063,22.13140259
,13563,2016,12,18,0,1,8,0,0.988377025,23.64772949
,13564,2016,12,18,1,1,8,0,0.96966303,24.79180298
,13565,2016,12,18,2,1,8,0,0.886596157,25.48571167
,13566,2016,12,18,3,1,8,0,0.746234204,25.68209229
,13567,2016,12,18,4,1,8,0,0.561679597,25.36760864
,13568,2016,12,18,5,1,8,0,0.349867798,24.56368408
,13569,2016,12,18,6,1,8,0,0.130033572,23.32509766
,13570,2016,12,18,7,1,8,0,0,21.73626099
,13571,2016,12,18,8,1,8,0,0,19.90545044
,13572,2016,12,18,9,1,8,0,0,17.95745239
,13573,2016,12,18,10,1,8,0,0,16.02495728
,13574,2016,12,18,11,1,8,0,0,14.23973999
,13575,2016,12,18,12,1,8,0,0,12.72341309
,13576,2016,12,18,13,1,8,0,0,11.57930908
,13577,2016,12,18,14,1,8,0,0,10.88543091
,13578,2016,12,18,15,1,8,0,0,10.68847046
,13579,2016,12,18,16,1,8,0,0,10.95263062
,13580,2016,12,18,17,1,8,0,0.001399312,11.6279541
,13581,2016,12,18,18,1,8,0,0.17198018,12.66835938
,13582,2016,12,18,19,1,8,0,0.35097581,14.00298462
,13583,2016,12,18,20,1,8,0,0.527966011,15.54085693
,13584,2016,12,18,21,1,8,0,0.689950131,17.17717896
,13585,2016,12,18,22,1,8,0,0.798837456,17.34102783
,13586,2016,12,18,23,1,8,0,0.89709193,19.32857666
,13587,2016,12,19,0,1,8,0,0.947827473,21.01677856
,13588,2016,12,19,1,1,8,0,0.931852963,22.29052124
,13589,2016,12,19,2,1,8,0,0.852734433,23.06304321
,13590,2016,12,19,3,1,8,0,0.717489806,23.28170166
,13591,2016,12,19,4,1,8,0,0.538716034,22.93157349
,13592,2016,12,19,5,1,8,0,0.333572098,22.03655396
,13593,2016,12,19,6,1,8,0,0.121743447,20.65758667
,13594,2016,12,19,7,1,8,0,0,18.88869629
,13595,2016,12,19,8,1,8,0,0,16.85039673
,13596,2016,12,19,9,1,8,0,0,14.681604
,13597,2016,12,19,10,1,8,0,0,12.53011475
,13598,2016,12,19,11,1,8,0,0,10.5425354
,13599,2016,12,19,12,1,8,0,0,8.854364014
,13600,2016,12,19,13,1,8,0.855962688,0,7.580621338
,13601,2016,12,19,14,1,8,0,0,6.808068848
,13602,2016,12,19,15,1,8,0,0,6.588677979
,13603,2016,12,19,16,1,8,0.396998774,0,6.871728516
,13604,2016,12,19,17,1,8,0,0.001367456,7.595239258
,13605,2016,12,19,18,1,8,1.023770776,0.155847665,8.709985352
,13606,2016,12,19,19,1,8,0,0.320392748,10.13991699
,13607,2016,12,19,20,1,8,0,0.485910597,11.78765259
,13608,2016,12,19,21,1,8,0,0.640137412,13.54085693
,13609,2016,12,19,22,1,8,0,0.783389551,16.13439331
,13610,2016,12,19,23,1,8,0,0.868386182,17.45546875
,13611,2016,12,20,0,1,8,0,0.902746106,18.57753906
,13612,2016,12,20,1,1,8,0,0.880802807,19.42418823
,13613,2016,12,20,2,1,8,0,0.802651804,19.93764648
,13614,2016,12,20,3,1,8,0,0.673180621,20.08300171
,13615,2016,12,20,4,1,8,0,0.502804003,19.85027466
,13616,2016,12,20,5,1,8,0,0.306667673,19.25536499
,13617,2016,12,20,6,1,8,0,0.11103518,18.33883057
,13618,2016,12,20,7,1,8,0,0,17.16307983
,13619,2016,12,20,8,1,8,0,0,15.80828247
,13620,2016,12,20,9,1,8,0,0,14.36675415
,13621,2016,12,20,10,1,8,0,0,12.93673096
,13622,2016,12,20,11,1,8,0,0,11.61565552
,13623,2016,12,20,12,1,8,0,0,10.49355469
,13624,2016,12,20,13,1,8,0,0,9.646936035
,13625,2016,12,20,14,1,8,0,0,9.133447266
,13626,2016,12,20,15,1,8,0,0,8.989099121
,13627,2016,12,20,16,1,8,0,0,9.309869385
,13628,2016,12,20,17,1,8,0,0.001581117,10.12987671
,13629,2016,12,20,18,1,8,0,0.168358019,11.39321289
,13630,2016,12,20,19,1,8,0,0.346300687,13.01384888
,13631,2016,12,20,20,1,8,0,0.525444688,14.88128052
,13632,2016,12,20,21,1,8,0,0.692308531,16.86824951
,13633,2016,12,20,22,1,8,0,0.864559493,20.90395508
,13634,2016,12,20,23,1,8,0,0.950856775,22.03460083
,13635,2016,12,21,0,1,8,0,0.982474303,22.99492798
,13636,2016,12,21,1,1,8,0,0.954715942,23.71953735
,13637,2016,12,21,2,1,8,0,0.868368428,24.15899048
,13638,2016,12,21,3,1,8,0,0.729465042,24.28338013
,13639,2016,12,21,4,1,8,0,0.548941549,24.08419189
,13640,2016,12,21,5,1,8,0,0.341389328,23.57503662
,13641,2016,12,21,6,1,8,0,0.125071369,22.79061279
,13642,2016,12,21,7,1,8,0,0,21.78435669
,13643,2016,12,21,8,1,8,0,0,20.62484131
,13644,2016,12,21,9,1,8,0,0,19.39110718
,13645,2016,12,21,10,1,8,0,0,18.16719971
,13646,2016,12,21,11,1,8,0,0,17.03655396
,13647,2016,12,21,12,1,8,0,0,16.07619629
,13648,2016,12,21,13,1,8,0,0,15.35161743
,13649,2016,12,21,14,1,8,0,0,14.91216431
,13650,2016,12,21,15,1,8,0,0,14.78789673
,13651,2016,12,21,16,1,8,0,0,14.99755249
,13652,2016,12,21,17,1,8,0,0.003020519,15.5335022
,13653,2016,12,21,18,1,8,0,0.176890666,16.35921631
,13654,2016,12,21,19,1,8,0,0.355877302,17.41845093
,13655,2016,12,21,20,1,8,0,0.529032724,18.63897095
,13656,2016,12,21,21,1,8,0,0.683936814,19.93764648
,13657,2016,12,21,22,1,8,7.901794277,0.79155463,20.12249146
,13658,2016,12,21,23,1,8,9.336313233,0.87777368,21.681604
,13659,2016,12,22,0,1,8,0.161375006,0.95507584,23.00585327
,13660,2016,12,22,1,1,8,1.308496925,0.947498949,24.0050293
,13661,2016,12,22,2,1,8,0.523175579,0.868815638,24.61101685
,13662,2016,12,22,3,1,8,3.058695002,0.731536828,24.78255615
,13663,2016,12,22,4,1,8,0.556976767,0.55073516,24.50789795
,13664,2016,12,22,5,1,8,0.227268582,0.343392137,23.80581055
,13665,2016,12,22,6,1,8,0.562353642,0.127872729,22.72411499
,13666,2016,12,22,7,1,8,1.952175517,0,21.33651123
,13667,2016,12,22,8,1,8,2.003917703,0,19.73760376
,13668,2016,12,22,9,1,8,0.282677414,0,18.03634033
,13669,2016,12,22,10,1,8,0,0,16.34865723
,13670,2016,12,22,11,1,8,0,0,14.78954468
,13671,2016,12,22,12,1,8,0,0,13.46529541
,13672,2016,12,22,13,1,8,0,0,12.46611938
,13673,2016,12,22,14,1,8,0,0,11.86010132
,13674,2016,12,22,15,1,8,0,0,11.68856201
,13675,2016,12,22,16,1,8,0.811607693,0,11.95900879
,13676,2016,12,22,17,1,8,0,0.002125353,12.65038452
,13677,2016,12,22,18,1,8,0,0.177656228,13.71557007
,13678,2016,12,22,19,1,8,0,0.361662009,15.08196411
,13679,2016,12,22,20,1,8,0,0.543363276,16.65645752
,13680,2016,12,22,21,1,8,0,0.709394168,18.33175049
,13681,2016,12,22,22,1,8,0,0.828107295,18.60543213
,13682,2016,12,22,23,1,8,0,0.927322777,20.60488281
,13683,2016,12,23,0,1,8,0,0.971396803,22.30318604
,13684,2016,12,23,1,1,8,0,0.95308217,23.58455811
,13685,2016,12,23,2,1,8,0,0.871754542,24.36171875
,13686,2016,12,23,3,1,8,0,0.73373242,24.58168945
,13687,2016,12,23,4,1,8,0,0.551530742,24.22945557
,13688,2016,12,23,5,1,8,0,0.342369254,23.32906494
,13689,2016,12,23,6,1,8,0,0.126064435,21.94185791
,13690,2016,12,23,7,1,8,0,0,20.16234741
,13691,2016,12,23,8,1,8,0,0,18.11184082
,13692,2016,12,23,9,1,8,0,0,15.93007813
,13693,2016,12,23,10,1,8,0,0,13.76571045
,13694,2016,12,23,11,1,8,0,0,11.76625977
,13695,2016,12,23,12,1,8,0,0,10.06795654
,13696,2016,12,23,13,1,8,0,0,8.786584473
,13697,2016,12,23,14,1,8,0,0,8.009423828
,13698,2016,12,23,15,1,8,0,0,7.788140869
,13699,2016,12,23,16,1,8,0,0,8.02086792
,13700,2016,12,23,17,1,8,0,0.001545737,8.61574707
,13701,2016,12,23,18,1,8,0,0.158355513,9.532312012
,13702,2016,12,23,19,1,8,0,0.31579996,10.70803223
,13703,2016,12,23,20,1,9,0,0.474954111,12.06282959
,13704,2016,12,23,21,1,9,0,0.620792387,13.50435791
