Id,H[mm],Kunsat[mm_s]
25231122000101015,500.0,0.0003555877374390946
25231122000101015,1000.0,0.00015014075783302967
25231122000101015,2000.0,5.591429133007731e-5
25231122000101015,4000.0,1.8253033504185262e-5
25231122000101015,10000.0,3.3625278275787664e-6
25302528000631011,0.0,0.3756634005559616
25302528000631011,10.0,0.15777160147957997
25302528000631011,100.0,0.0358286412616553
25302528000631011,500.0,0.005847575593018039
25302528000631011,1000.0,0.0020591361798083557
25302528000631011,2000.0,0.000609423996506449
25302528000631011,4000.0,0.0001502173715728353
25302528000631011,10000.0,1.7581254202642097e-5
25302528000631012,0.0,0.5485102423500694
25302528000631012,10.0,0.216931044903983
25302528000631012,100.0,0.048293219693655666
25302528000631012,500.0,0.007426520347921686
25302528000631012,1000.0,0.002471901573046172
25302528000631012,2000.0,0.0006768236970220791
25302528000631012,4000.0,0.0001508371874831784
25302528000631012,10000.0,1.4888802626472066e-5
25302528000631013,0.0,0.5489094018265495
25302528000631013,10.0,0.19944521777853072
25302528000631013,100.0,0.04288815248005645
25302528000631013,500.0,0.006992598335218628
25302528000631013,1000.0,0.0024601988510107265
25302528000631013,2000.0,0.000727242994521353
25302528000631013,4000.0,0.0001789768881230049
25302528000631013,10000.0,2.08914061996218e-5
25302528000631014,0.0,0.4823470246149556
25302528000631014,10.0,0.15359808447958137
25302528000631014,100.0,0.031268713130256566
25302528000631014,500.0,0.005472610500438712
25302528000631014,1000.0,0.0020730325147568576
25302528000631014,2000.0,0.0006800148496112371
25302528000631014,4000.0,0.00019182870991274158
25302528000631014,10000.0,2.8267186438395283e-5
25302528000631015,0.0,0.3106967301041645
25302528000631015,10.0,0.08973839318887336
25302528000631015,100.0,0.017693305032803197
25302528000631015,500.0,0.0032206807621358536
25302528000631015,1000.0,0.0012829184768046262
25302528000631015,2000.0,0.00045290123060822237
25302528000631015,4000.0,0.0001409556077639605
25302528000631015,10000.0,2.4629139909740478e-5
25302528000652011,0.0,0.3842488962342535
25302528000652011,10.0,0.15263836003938305
25302528000652011,100.0,0.033918079256224004
25302528000652011,500.0,0.005665103337752092
25302528000652011,1000.0,0.002041284193176495
25302528000652011,2000.0,0.000623845866722669
25302528000652011,4000.0,0.00016034426576461223
25302528000652011,10000.0,2.014986220984405e-5
25302528000652012,0.0,0.4979903583171564
25302528000652012,10.0,0.20965561250535586
25302528000652012,100.0,0.04780331840568842
25302528000652012,500.0,0.006909170800196416
25302528000652012,1000.0,0.002174087917365256
25302528000652012,2000.0,0.0005513110168844829
25302528000652012,4000.0,0.00011132122819356393
25302528000652012,10000.0,9.309937458065814e-6
25302528000652013,0.0,0.5567826143151866
25302528000652013,10.0,0.21033322080930975
25302528000652013,100.0,0.04596073165698821
25302528000652013,500.0,0.007328561301533117
25302528000652013,1000.0,0.002523581129403056
25302528000652013,2000.0,0.0007240776246845274
25302528000652013,4000.0,0.00017143435549771106
25302528000652013,10000.0,1.8741554423779e-5
25302528000652014,0.0,0.4812215867270352
25302528000652014,10.0,0.14127588311399825
25302528000652014,100.0,0.027848497037491253
25302528000652014,500.0,0.004969324590872347
25302528000652014,1000.0,0.0019264007171753848
25302528000652014,2000.0,0.0006533557519284421
25302528000652014,4000.0,0.0001926711890076372
25302528000652014,10000.0,3.0650817806650205e-5
25302528000652015,0.0,0.3044867104747116
25302528000652015,10.0,0.0872618200148792
25302528000652015,100.0,0.01720789706997011
25302528000652015,500.0,0.0031464077074519472
25302528000652015,1000.0,0.0012623219441006924
25302528000652015,2000.0,0.0004504453546769463
25302528000652015,4000.0,0.00014225458402515568
25302528000652015,10000.0,2.550095458026875e-5
25302528000661011,0.0,0.36441882516256907
25302528000661011,10.0,0.1332683888166517
25302528000661011,100.0,0.028647931200351126
25302528000661011,500.0,0.005004535313656006
25302528000661011,1000.0,0.00189143797465961
25302528000661011,2000.0,0.0006184384817222285
25302528000661011,4000.0,0.000173711258008081
25302528000661011,10000.0,2.5409252467579435e-5
25302528000661012,0.0,0.5557591602384975
25302528000661012,10.0,0.17472004318516857
25302528000661012,100.0,0.035369041406691434
25302528000661012,500.0,0.006132203214474494
25302528000661012,1000.0,0.0022985681983819944
25302528000661012,2000.0,0.0007427453438362826
25302528000661012,4000.0,0.0002054009718526975
25302528000661012,10000.0,2.9251012102159398e-5
25302528000661013,0.0,0.5044926531426966
25302528000661013,10.0,0.12366022694198892
25302528000661013,100.0,0.02273130910470679
25302528000661013,500.0,0.004150795328293348
25302528000661013,1000.0,0.0016620116099248965
25302528000661013,2000.0,0.0005913158038896578
25302528000661013,4000.0,0.0001859907544940324
25302528000661013,10000.0,3.310592898051152e-5
25302528000661014,0.0,0.3683332492661281
25302528000661014,10.0,0.11287711036661985
25302528000661014,100.0,0.022725934994911847
25302528000661014,500.0,0.00410698379985078
25302528000661014,1000.0,0.0016187646518541672
25302528000661014,2000.0,0.0005625507523081047
25302528000661014,4000.0,0.00017140148239557927
25302528000661014,10000.0,2.885854644698496e-5
25302528000661015,0.0,0.30673723806848013
25302528000661015,10.0,0.0662221895351437
25302528000661015,100.0,0.01189087856644581
25302528000661015,500.0,0.0022018263099549884
25302528000661015,1000.0,0.0009089446813971581
25302528000661015,2000.0,0.00033906372688107824
25302528000661015,4000.0,0.00011385216547134848
25302528000661015,10000.0,2.2753580018676172e-5
26312419000021011,0.0,0.42997303649398094
26312419000021011,10.0,0.08207061953275128
26312419000021011,100.0,0.014730534943798624
26312419000021011,500.0,0.002875121408624432
26312419000021011,1000.0,0.0012314931315041524
26312419000021011,2000.0,0.0004811876690247886
26312419000021011,4000.0,0.00017095114107989098
26312419000021011,10000.0,3.7411199876355137e-5
26312419000021012,0.0,0.010941218259535397
26312419000021012,10.0,0.0018032170855101254
26312419000021012,100.0,0.00030805902979470903
26312419000021012,500.0,5.697834435093628e-5
26312419000021012,1000.0,2.401719805443655e-5
26312419000021012,2000.0,9.281372807991543e-6
26312419000021012,4000.0,3.2789291583019763e-6
26312419000021012,10000.0,7.186868320744918e-7
26312419000021013,0.0,0.011469997977892735
26312419000021013,10.0,0.000674698349916563
26312419000021013,100.0,9.554764315069085e-5
26312419000021013,500.0,1.703074443300094e-5
26312419000021013,1000.0,7.300353972290527e-6
26312419000021013,2000.0,2.9321032019815514e-6
26312419000021013,4000.0,1.1016799913539701e-6
26312419000021013,10000.0,2.71939428160096e-7
26312419000021014,0.0,0.013574860852052503
26312419000021014,10.0,0.0005606163255641449
26312419000021014,100.0,8.350058287120059e-5
26312419000021014,500.0,1.5641061476277158e-5
26312419000021014,1000.0,6.937189050512368e-6
26312419000021014,2000.0,2.9067153563512284e-6
26312419000021014,4000.0,1.1492274012933331e-6
26312419000021014,10000.0,3.076706643160678e-7
26312419000021015,0.0,0.014374520608115537
26312419000021015,10.0,0.0006331426613458811
26312419000021015,100.0,9.853180393035033e-5
26312419000021015,500.0,1.9191175439443327e-5
26312419000021015,1000.0,8.675876449641288e-6
26312419000021015,2000.0,3.710736119486545e-6
26312419000021015,4000.0,1.4998542094574474e-6
26312419000021015,10000.0,4.144288748343943e-7
30152331000891011,0.0,0.009398848067469294
30152331000891011,10.0,0.002348221114930008
30152331000891011,100.0,0.00044754963405454774
30152331000891011,500.0,8.27849290849079e-5
30152331000891011,1000.0,3.403441822843687e-5
30152331000891011,2000.0,1.261249127116493e-5
30152331000891011,4000.0,4.196141548671802e-6
30152331000891011,10000.0,8.248646685862378e-7
30152331000891012,0.0,0.009878214109445478
30152331000891012,10.0,0.0018945005275417517
30152331000891012,100.0,0.0003394513422964674
30152331000891012,500.0,6.289822579532126e-5
30152331000891012,1000.0,2.6381074146606932e-5
30152331000891012,2000.0,1.0105197652369893e-5
30152331000891012,4000.0,3.524010994262987e-6
30152331000891012,10000.0,7.542098213252637e-7
30152331000891013,0.0,0.023934586429924576
30152331000891013,10.0,0.004898829193010357
30152331000891013,100.0,0.0010668606495454246
30152331000891013,500.0,0.0002397917346701317
30152331000891013,1000.0,0.00011205150737977773
30152331000891013,2000.0,4.860339833198718e-5
30152331000891013,4000.0,1.9524152648639024e-5
30152331000891013,10000.0,5.177368016697882e-6
30152331000891014,0.0,0.02626014315000117
30152331000891014,10.0,0.012303621952205596
30152331000891014,100.0,0.004109170358846175
30152331000891014,500.0,0.0012214603280593299
30152331000891014,1000.0,0.0006357751771442694
30152331000891014,2000.0,0.00030423508064733997
30152331000891014,4000.0,0.00013336360294342685
30152331000891014,10000.0,3.8955991638821996e-5
30152331000891015,0.0,0.025025030438733845
30152331000891015,10.0,0.01637700602143464
30152331000891015,100.0,0.007075473439512475
30152331000891015,500.0,0.0024958968583955114
30152331000891015,1000.0,0.0013852669753124007
30152331000891015,2000.0,0.0007011472551723079
30152331000891015,4000.0,0.00032201817779949196
30152331000891015,10000.0,9.837793094250152e-5
30153021000131011,0.0,0.31541722397167515
30153021000131011,10.0,0.1615925558300301
30153021000131011,100.0,0.03938746049477361
30153021000131011,500.0,0.0061029423498526105
30153021000131011,1000.0,0.0020451892407880395
30153021000131011,2000.0,0.0005652336783617207
30153021000131011,4000.0,0.00012749356548192412
30153021000131011,10000.0,1.2842473332763023e-5
30153021000131012,0.0,0.23375575825548295
30153021000131012,10.0,0.15498699001362262
30153021000131012,100.0,0.04077125465917203
30153021000131012,500.0,0.004882197492489678
30153021000131012,1000.0,0.0013061733598582282
30153021000131012,2000.0,0.00026617775144979544
30153021000131012,4000.0,4.0685111997187275e-5
30153021000131012,10000.0,2.1400316899981524e-6
30153021000131013,0.0,0.23269987101617393
30153021000131013,10.0,0.1528976057302101
30153021000131013,100.0,0.04016708659503492
30153021000131013,500.0,0.004913841818690436
30153021000131013,1000.0,0.0013385185311682174
30153021000131013,2000.0,0.00027941936219599947
30153021000131013,4000.0,4.4032628963944676e-5
30153021000131013,10000.0,2.4363023278956462e-6
30153021000131014,0.0,0.1950044684939387
30153021000131014,10.0,0.12988072055914884
30153021000131014,100.0,0.03432975414508953
30153021000131014,500.0,0.004407007147729738
30153021000131014,1000.0,0.0012505048323069759
30153021000131014,2000.0,0.0002757484640872139
30153021000131014,4000.0,4.658401200938273e-5
30153021000131014,10000.0,2.8930237141355705e-6
30153021000131015,0.0,0.030222442920417293
30153021000131015,10.0,0.019660455248304353
30153021000131015,100.0,0.005168029228781115
30153021000131015,500.0,0.0006981217830742014
30153021000131015,1000.0,0.0002069652062048678
30153021000131015,2000.0,4.841149692978085e-5
30153021000131015,4000.0,8.816466953257694e-6
30153021000131015,10000.0,6.204797015787176e-7
30153021000161011,0.0,0.3469134869117497
30153021000161011,10.0,0.16171431535855527
30153021000161011,100.0,0.03809421811399822
30153021000161011,500.0,0.006177338036262318
30153021000161011,1000.0,0.0021614537759325216
30153021000161011,2000.0,0.0006340716536037811
30153021000161011,4000.0,0.0001545051254733268
30153021000161011,10000.0,1.7733754080574318e-5
30153021000161012,0.0,0.37969283580405466
30153021000161012,10.0,0.1972539692905197
30153021000161012,100.0,0.04832685538478481
30153021000161012,500.0,0.006338908842435678
30153021000161012,1000.0,0.0018324274535812435
30153021000161012,2000.0,0.0004142959981752967
30153021000161012,4000.0,7.225087794329549e-5
30153021000161012,10000.0,4.73075895257069e-6
30153021000161013,0.0,0.31851271535745
30153021000161013,10.0,0.1755391476860919
30153021000161013,100.0,0.043833899482959814
30153021000161013,500.0,0.00570997695034903
30153021000161013,1000.0,0.0016407990514223387
30153021000161013,2000.0,0.0003680032064908937
30153021000161013,4000.0,6.352515649726206e-5
30153021000161013,10000.0,4.089278941898178e-6
30153021000161014,0.0,0.26832990295125525
30153021000161014,10.0,0.14859456932950693
30153021000161014,100.0,0.03721680087294939
30153021000161014,500.0,0.0051196153222914775
30153021000161014,1000.0,0.0015420642246650094
30153021000161014,2000.0,0.00036853201434278995
30153021000161014,4000.0,6.897891856998432e-5
30153021000161014,10000.0,5.081554661261972e-6
30153021000161015,0.0,0.32489132895112194
30153021000161015,10.0,0.14384662233382345
30153021000161015,100.0,0.033276669874883584
30153021000161015,500.0,0.0054371661822462366
30153021000161015,1000.0,0.0019166377543290267
30153021000161015,2000.0,0.0005680832214934444
30153021000161015,4000.0,0.00014029494011403676
30153021000161015,10000.0,1.647323702545375e-5
240000000034221011,0.0,0.34976271521412605
240000000034221011,10.0,0.11551017259926757
240000000034221011,100.0,0.023900276767733427
240000000034221011,500.0,0.004272395325668733
240000000034221011,1000.0,0.0016597259393835255
240000000034221011,2000.0,0.0005646425254068722
240000000034221011,4000.0,0.0001671952803053395
240000000034221011,10000.0,2.6787881107300565e-5
240000000034221012,0.0,0.5368405055982911
240000000034221012,10.0,0.12220102428853238
240000000034221012,100.0,0.021748931015864937
240000000034221012,500.0,0.003982713025975494
240000000034221012,1000.0,0.0016024998879873523
240000000034221012,2000.0,0.0005743606207822056
240000000034221012,4000.0,0.00018248263122962424
240000000034221012,10000.0,3.306006486581724e-5
240000000034221013,0.0,0.42312233235867447
240000000034221013,10.0,0.03597709928405313
240000000034221013,100.0,0.004564734141250088
240000000034221013,500.0,0.000831883802085141
240000000034221013,1000.0,0.0003549659133744657
240000000034221013,2000.0,0.0001405925080905933
240000000034221013,4000.0,5.157943297857667e-5
240000000034221013,10000.0,1.2140388038107023e-5
240000000034221014,0.0,0.31972315373835164
240000000034221014,10.0,0.02886496122131505
240000000034221014,100.0,0.0039288036176476065
240000000034221014,500.0,0.0007160446186040083
240000000034221014,1000.0,0.0003055376624972074
240000000034221014,2000.0,0.00012101574891547249
240000000034221014,4000.0,4.439753718893186e-5
240000000034221014,10000.0,1.0450087508791188e-5
240000000034221015,0.0,0.1653902264171049
240000000034221015,10.0,0.03777099998427185
240000000034221015,100.0,0.007029525816069266
240000000034221015,500.0,0.0013027406744692924
240000000034221015,1000.0,0.0005398277131770219
240000000034221015,2000.0,0.00020261167051855694
240000000034221015,4000.0,6.862519735193056e-5
240000000034221015,10000.0,1.392978811570368e-5
