Id,SoilName,Depth,IsTopsoil,ThetaS_Ch[mm3 mm-3],ThetaR_Ch[mm3 mm-3],LambdaCh_Ch[-],Hch_Ch[mm],Ks_Ch[mm s-1], Hga_Ch[mm],ThetaS_Vg[mm3 mm-3],ThetaR_Vg[mm3 mm-3],n_Vg[-],Hvg_Vg[mm],Ks_Vg[mm s-1],0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
14112824000301014,Darn_30a.1,1020.0,0,0.18148068471049003,0.0,0.24803157286800265,90.0000000000003,0.096511253538439,141.6027019862991,0.18499502990231603,0.019271988714756785,1.4237788890286898,212.25838580197296,0.15352685034237779,0.20302499999999998,0.12473254793844447,0.10800850526371938,0.08849070512369578,0.0741791692513019,0.06890930576063771,0.04747600512296772,0.024821206503390085
15352815000491011,Eyre_49a.1,160.0,1,0.46927975469045813,0.0,0.13854708700118967,90.00000000000006,0.1509844917717483,153.57542866205935,0.4464487337763222,0.02419424997346976,1.2287441592357924,555.5062525491207,0.27880011459721776,0.492,0.3762055293739692,0.35900201756386985,0.3355153731649867,0.3147231385382015,0.30597536052043856,0.26010104583452853,0.13420126612333716
15352815000491012,Eyre_49a.1,260.0,0,0.44041324549580146,0.0,0.15044666862250797,90.00000000000006,0.16293003268399459,152.0116579410374,0.4297585905233816,0.07193212705200497,1.2995263298467605,390.9759161029729,0.2801030694286817,0.471,0.3472375838650716,0.32539337299335175,0.2968185820443187,0.2728730905596243,0.26319161643474415,0.2163191904261077,0.12403854558703908
15352815000491013,Eyre_49a.1,510.0,0,0.24516697054735345,0.0,0.18682800190242213,90.00000000000014,0.10003455739206166,147.67441362477098,0.2426230020524968,0.03490683935526277,1.3599615842427473,314.05826103141004,0.16184614953911233,0.2647,0.18482933659448525,0.16805014213576228,0.1470975050111256,0.13048810340791592,0.124030887938834,0.09502570848668387,0.051930536220530746
15352815000491014,Eyre_49a.1,1010.0,0,0.19839348255488012,0.0,0.3047449305668006,89.99999999999997,0.10887890753481014,137.0161760669147,0.20247318402808004,0.011019800859989487,1.4641711032421196,199.85534679928597,0.16814186165600845,0.22145,0.12790023222686475,0.10562568772987849,0.08098622349313686,0.0639800209044016,0.05797458616586482,0.0352837841026116,0.016299970181603077
15352815000521011,Eyre_52a.1,175.0,1,0.29608882569060085,0.0,0.22725960083977859,90.00000000000014,0.15685535878058054,143.51476654669372,0.300679405427395,0.0355924609798644,1.3954714322071453,217.90912296794357,0.2572348091693787,0.3325,0.21089598466991918,0.18693859856208797,0.1578986754044298,0.1356602933387388,0.12722086576112432,0.09097014476966593,0.044952579387355744
15352815000521012,Eyre_52a.1,330.0,0,0.24095294546390142,0.0,0.2080445698567778,90.00000000000078,0.12711745224988405,145.41415677149615,0.24824417190426604,0.043302008137194946,1.4085230461960523,197.9732727309418,0.20874022364972766,0.2725,0.17332187112215874,0.15418321236163077,0.13135786568489735,0.11420168140302933,0.10777491367539929,0.08081521009380502,0.04923981873906244
15352815000521013,Eyre_52a.1,460.0,0,0.19854204078919588,0.0,0.26418125805913245,90.00000000000006,0.10853200789479198,140.2079789048953,0.20508924757888147,0.02194529315574097,1.4523280227574726,187.8015199833917,0.17052589906340662,0.2245,0.1334242269961668,0.11287385688293788,0.08991094353284403,0.07388103474062035,0.06817582604964698,0.04632396072784563,0.027254192439498524
15352815000521014,Eyre_52a.1,1010.0,0,0.18133061525723415,0.0,0.34573985107360106,89.99999999999997,0.10179891010806606,134.17785989620594,0.18696273136509053,0.007063031033709566,1.4987807802041277,178.5229453513261,0.1540927745363525,0.2037,0.11076952994843144,0.08750495297131958,0.06330877348940724,0.047719861986443464,0.04247022576194365,0.024175476286850735,0.012163715085097906
22192923000421011,Lism_42a.1,240.0,1,0.43935678098103237,0.0,0.11235700773076113,90.00000000000063,0.10625107197053263,157.3113084038907,0.4150308590415045,0.01675117592748956,1.1841147223193509,734.3013685000665,0.20697183807361602,0.45227500000000004,0.36597052348832315,0.3538094419898531,0.33693726354444314,0.3216407578989979,0.31508767330494264,0.27937665378659576,0.16238807361929067
22192923000421012,Lism_42a.1,340.0,0,0.3994476522643573,0.0,0.08948010271605403,90.00000000000045,0.08919671535964695,160.953279726182,0.3859693957418454,0.11638690737519422,1.223468030223916,599.5398161582136,0.16364295023644165,0.4145,0.3438265248963696,0.33310628692532956,0.3184463281201148,0.305438094842862,0.29995578758114877,0.2711027295635994,0.19064563821303965
22192923000421013,Lism_42a.1,590.0,0,0.2501744787808674,0.0,0.11880596427695075,90.00000000000111,0.000955070103663386,156.35123325612585,0.24594232575886862,0.07010200060842467,1.2972521070410479,400.72334446576025,0.0015965599465860175,0.265775,0.206118146754882,0.19554683377104431,0.18168216603822027,0.17002634066043787,0.16530295116266155,0.14233239892211608,0.09630548572808027
22192923000421014,Lism_42a.1,740.0,0,0.31310308747916943,0.0,0.22148833679139004,90.00000000000014,0.15388434926985353,144.0714280198467,0.32102673144001853,0.05348271098137526,1.4399371067361553,212.26949927061466,0.24499143623484668,0.34915,0.22202146199549405,0.19338672808495178,0.16061546508672633,0.13711264955602007,0.128590190725292,0.09486138860776797,0.062222718733861114
22192923000421015,Lism_42a.1,990.0,0,0.18547288075455948,0.0,0.2222964711845087,90.00000000000006,0.0009676933300334945,143.9927839652754,0.1884552011622608,0.02779726630025631,1.4262764112758826,231.00916937202632,0.001499291699902118,0.20500000000000002,0.132264345591204,0.11573919673095434,0.09644295294802573,0.08228506030678484,0.07706952113259247,0.05584077943157932,0.03334541172211804
28112417000741011,Rang_74a.1,125.0,1,0.37106758899758047,0.0,0.16451502630102238,90.00000000000006,0.16915989933173214,150.25931273939221,0.3666964898486961,0.05337035646508965,1.303362503725056,310.63678668881226,0.29831790855366597,0.40772499999999995,0.28288819090846107,0.26418083467431336,0.23974423929968341,0.21930221089314156,0.2110474908821489,0.17117936543455797,0.09343081690181752
28112417000741012,Rang_74a.1,265.0,0,0.28146259442516003,0.0,0.28421073655986584,89.99999999999997,0.15651157783229538,138.57952891554496,0.29063480054530566,0.02722136306340159,1.4674570651134795,183.08920843414586,0.24541643185752662,0.31779999999999997,0.18550012357248033,0.15473847885021363,0.12080108681535985,0.09744716662994811,0.0892171065657116,0.05823139702570284,0.03259063183098188
28112417000741013,Rang_74a.1,565.0,0,0.199730662006603,0.0,0.3466106793513107,89.99999999999997,0.11299583000187738,134.12127975294618,0.20710179649310995,0.009840676184708875,1.50719810734032,170.11816224244666,0.17120734566074858,0.2253,0.12151467004753136,0.09553845308070716,0.06888169948885792,0.05196145857956469,0.046321665913765964,0.02700072656917836,0.014930183898663173
28112417000741014,Rang_74a.1,985.0,0,0.17671925826338603,0.0,0.34723435157256405,90.00000000000006,0.0012360508104147648,134.08084701251747,0.18204020600193221,0.0061395776843756805,1.4965056846829614,179.51248718959377,0.0018406190338200019,0.19831,0.10793048050551911,0.08527674276003516,0.06164952744335558,0.04637949151962119,0.04122614343370544,0.023202009336203516,0.011242436549687321
28311126000133011,Ruap_13c.1,215.0,1,0.4157970245958377,0.0,0.11627752271415653,90.00000000000821,0.088836418863027,156.7243675202489,0.39183468992543635,0.027815533706179965,1.2060511531984741,782.8301180037753,0.16305892498600533,0.42175,0.3477434720871798,0.3345924128765484,0.31648775777352756,0.3002688895197503,0.2933842565217129,0.2566006045239646,0.14678911608090667
28311126000133012,Ruap_13c.1,385.0,0,0.3388573028197448,0.0,0.10620579170115277,90.00000000000054,0.08963277333083128,158.25330964028885,0.32961894153298815,0.09540846669041096,1.2656813565652527,491.72486427017355,0.15610935216218952,0.3552,0.284980247049341,0.27294652661899255,0.2568500255466542,0.24297999293457703,0.23725887346094712,0.20844265142621085,0.14189775270785876
28311126000133013,Ruap_13c.1,535.0,0,0.2113772804539779,0.0,0.17823677951786246,89.99999999999997,0.10724240069928638,148.64298802132387,0.2172090370367316,0.046605170820159754,1.3803474486940368,208.77178034910074,0.1801074474637209,0.23855,0.1568031996725719,0.14266299519688935,0.12536155228708565,0.11196799296245023,0.10684662369914123,0.08454047974159042,0.05482834185191469
28311126000133014,Ruap_13c.1,1035.0,0,0.17280442977417973,0.0,0.23712949541758863,90.00000000000021,0.0008361144870075465,142.58887781643512,0.17707406343461088,0.02293482518172293,1.4303167939338959,207.5458806230297,0.0013049894993662876,0.19362000000000001,0.11985066593871158,0.10385675323238991,0.08541871247548298,0.07208597182500115,0.06722368093213446,0.04778518501051075,0.02835500913111181
28311126000141011,Ruap_14a.1,285.0,1,0.39182445107693603,0.0,0.11430685158671326,90.0000000000003,0.1311968305402556,157.01811189126946,0.3821428826137306,0.08691317059165082,1.2421060281201246,420.76884967718627,0.24416944385674635,0.42000000000000004,0.3212570503001122,0.3086422745413511,0.2915080426631606,0.2764447001298317,0.27013976224144864,0.23742583721930507,0.15173757954036626
28311126000141012,Ruap_14a.1,475.0,0,0.23035816331140616,0.0,0.12916743698745678,90.00000000000021,0.08924168943690815,154.8647568288204,0.23184679510727113,0.06917297471589343,1.3300974700441544,282.7481890722213,0.15235473497964291,0.25255,0.18478730477742955,0.17367970565138274,0.1594678936582467,0.1478732137813571,0.1432734815991638,0.12180588661039896,0.08509161784018013
28311126000141013,Ruap_14a.1,765.0,0,0.1859798261826972,0.0,0.19503369091135908,90.00000000000021,0.09682359694172726,146.77871370357673,0.19210787453286832,0.03736612530947631,1.4020752053765366,198.05305741962897,0.15948065461819094,0.21059999999999998,0.13510628300569508,0.12101110232842474,0.10417092907671353,0.09148762298743023,0.08672969639236432,0.06671940930794906,0.043080042359828354
28311126000141014,Ruap_14a.1,1005.0,0,0.17626247647880933,0.0,0.28654763176927117,90.00000000000054,0.001027161800122702,138.3963884824804,0.18239070922577896,0.016197649420026015,1.4697954098319401,182.26545030618573,0.0015656391021859504,0.19904999999999998,0.11482884560736757,0.09505629207628807,0.07362086509179994,0.0591565244129796,0.054127704563555916,0.03563015764279556,0.021372457394209163
