Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
1.1133025000041012e16,0.451,0.03518,0.08,85638.90171,3.01844,0.91569,0.7675,10.0,0.0,0.41298,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.191,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99767,0.99767,0.0,0.00358,0.00358,0.0,0.0
1.1133025000041012e16,0.425,0.0,0.08,140455.48883,2.61246,0.98808,0.7675,10.0,0.0,0.41994,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99802,0.99802,0.0,0.00314,0.00314,0.0,0.0
1.1141415280031012e16,0.47,0.11372,0.08,16246.16514,2.46434,0.85271,0.7675,10.0,0.0,0.40077,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.161,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99899,0.99899,0.0,0.00276,0.00276,0.0,0.0
1.1141415280031012e16,0.406,0.1568,0.08,8464.95792,2.24704,0.86469,0.7675,10.0,0.0,0.35106,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.171,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99951,0.99951,0.0,0.00146,0.00146,0.0,0.0
1.1141415280031012e16,0.388,0.16034,0.08,8446.55737,2.24631,0.87668,0.7675,10.0,0.0,0.34015,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.173,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99926,0.99926,0.0,0.00164,0.00164,0.0,0.0
1.1141415280051012e16,0.465,0.11641,0.08,15228.48804,2.44278,0.84179,0.7675,10.0,0.0,0.39143,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.159,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99904,0.99904,0.0,0.00265,0.00265,0.0,0.0
1.1141415280051012e16,0.406,0.1568,0.08,8464.6676,2.24702,0.86469,0.7675,10.0,0.0,0.35106,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.171,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99951,0.99951,0.0,0.00146,0.00146,0.0,0.0
1.1141415280101012e16,0.464,0.10478,0.08,20687.80932,2.5449,0.85355,0.7675,10.0,0.0,0.39605,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.163,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99904,0.99904,0.0,0.00261,0.00261,0.0,0.0
1.1141415280101012e16,0.392,0.15547,0.08,11183.96044,2.33988,0.88859,0.7675,10.0,0.0,0.34833,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.176,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99933,0.99933,0.0,0.00157,0.00157,0.0,0.0
1.1141415280101012e16,0.372,0.1348,0.08,20637.29501,2.54409,0.93504,0.7675,10.0,0.0,0.34784,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.176,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99922,0.99922,0.0,0.00157,0.00157,0.0,0.0
1.1141419290021012e16,0.588,0.0,0.08,72306.53384,2.96203,0.83816,0.7675,10.0,0.0,0.49284,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.191,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99507,0.99507,0.0,0.00773,0.00773,0.0,0.0
1.1141419290021012e16,0.506,0.0,0.08,177643.93708,3.1845,0.95236,0.7675,10.0,0.0,0.48189,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99701,0.99701,0.0,0.00418,0.00418,0.0,0.0
1.1141419290021012e16,0.105,0.095,0.08,1.62754791419e7,4.0,0.95494,0.7675,10.0,0.0,0.10027,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.095,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98952,0.98952,0.0,0.00022,0.00022,0.0,0.0
1.1141419290021014e16,0.45,0.00812,0.08,150369.7841,3.20609,0.9691,0.7675,10.0,0.0,0.43609,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99615,0.99615,0.0,0.0043,0.0043,0.0,0.0
1.1141419290021016e16,0.353,0.12993,0.08,4665.6283,2.04846,0.83992,0.7675,10.0,0.0,0.29649,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.13,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98552,0.98552,0.0,0.00764,0.00764,0.0,0.0
1.1181911000011012e16,0.473,0.12439,0.08,11498.55253,2.34913,0.81078,0.7675,10.0,0.0,0.3835,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.154,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99707,0.99707,0.0,0.00481,0.00481,0.0,0.0
1.1181911000011012e16,0.439,0.112,0.08,3949.58151,1.99293,0.75592,0.7675,10.0,0.0,0.33185,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.112,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9911,0.9911,0.0,0.00884,0.00884,0.0,0.0
1.1181911000011012e16,0.399,0.062,0.08,1341.39851,1.63296,0.75,0.7675,10.0,0.0,0.29925,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.062,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.97174,0.97174,0.0,0.01695,0.01695,0.0,0.0
1.1183128000031012e16,0.484,0.11919,0.08,19676.70877,2.5282,0.9046,0.7675,10.0,0.0,0.43783,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.18,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98749,0.98749,0.0,0.00977,0.00977,0.0,0.0
1.1183128000031012e16,0.544,0.2,0.08,3.29036953156e6,4.0,0.95766,0.7675,10.0,0.0,0.52097,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98663,0.98663,0.0,0.00303,0.00303,0.0,0.0
1.1183128000031012e16,0.54,0.2,0.08,4.67404944994e6,4.0,0.96955,0.7675,10.0,0.0,0.52356,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98457,0.98457,0.0,0.00281,0.00281,0.0,0.0
1.1183128000031014e16,0.504,0.2,0.08,440025.61888,3.48493,1.0,0.7675,10.0,0.0,0.504,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99947,0.99947,0.0,0.00084,0.00084,0.0,0.0
1.1183128190031012e16,0.516,0.0,0.08,192935.28911,3.26355,0.87278,0.7675,10.0,0.0,0.45036,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99779,0.99779,0.0,0.00367,0.00367,0.0,0.0
1.1183128190031012e16,0.525,0.07983,0.08,201128.01766,3.30304,0.91802,0.7675,10.0,0.0,0.48196,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99813,0.99813,0.0,0.00285,0.00285,0.0,0.0
1.1183128190031012e16,0.538,0.0,0.08,269649.23274,3.38952,0.96066,0.7675,10.0,0.0,0.51683,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99773,0.99773,0.0,0.00349,0.00349,0.0,0.0
1.1183128190041012e16,0.503,0.10638,0.08,81204.90975,3.00072,0.96535,0.7675,10.0,0.0,0.48557,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99818,0.99818,0.0,0.00306,0.00306,0.0,0.0
1.1183128190041012e16,0.516,0.06421,0.08,115264.97873,3.11747,0.96377,0.7675,10.0,0.0,0.49731,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99873,0.99873,0.0,0.00268,0.00268,0.0,0.0
1.1183128190051012e16,0.569,0.0,0.08,262005.38629,3.39118,0.84197,0.7675,10.0,0.0,0.47908,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99837,0.99837,0.0,0.00333,0.00333,0.0,0.0
1.1183128190051012e16,0.547,0.12814,0.08,73388.98364,2.96698,0.83102,0.7675,10.0,0.0,0.45457,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99775,0.99775,0.0,0.00377,0.00377,0.0,0.0
1.1183128190051012e16,0.447,0.051,0.08,2481.17384,1.83797,0.89459,0.7675,10.0,0.0,0.39988,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.051,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.96767,0.96767,0.0,0.02174,0.02174,0.0,0.0
1.1183128190071012e16,0.821,0.00693,0.08,37707.07605,2.24783,0.8177,0.7675,10.0,0.0,0.67133,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1183128190071012e16,0.528,0.1766,0.08,26092.71539,2.62228,0.84301,0.7675,10.0,0.0,0.44511,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99835,0.99835,0.0,0.00323,0.00323,0.0,0.0
1.1183128190071012e16,0.504,0.09658,0.08,66959.59302,2.93642,0.93471,0.7675,10.0,0.0,0.4711,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99732,0.99732,0.0,0.00397,0.00397,0.0,0.0
1.1192229000031012e16,0.574,0.07315,0.08,13201.10489,2.39516,0.81415,0.7675,10.0,0.0,0.46732,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.128,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99676,0.99676,0.0,0.00716,0.00716,0.0,0.0
1.1192229000031012e16,0.518,0.099,0.08,2291.44022,1.81145,0.75,0.7675,10.0,0.0,0.3885,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.099,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99321,0.99321,0.0,0.01023,0.01023,0.0,0.0
1.1192229000031012e16,0.821,0.04409,0.08,32069.81213,2.07351,0.81039,0.7675,10.0,0.0,0.66533,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000031014e16,0.488,0.09306,0.08,8566.08331,2.25099,0.81793,0.7675,10.0,0.0,0.39915,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.118,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99767,0.99767,0.0,0.00506,0.00506,0.0,0.0
1.1192229000031016e16,0.821,0.03108,0.08,33953.98293,2.13657,0.81303,0.7675,10.0,0.0,0.66749,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000031016e16,0.821,0.0815,0.08,27124.09423,1.87658,0.8023,0.7675,10.0,0.0,0.65869,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000051012e16,0.821,0.02291,0.08,35186.72182,2.17504,0.81464,0.7675,10.0,0.0,0.66882,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000051012e16,0.821,0.04,0.08,32651.70158,2.09357,0.81123,0.7675,10.0,0.0,0.66602,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000051012e16,0.398,0.03923,0.08,27681.71721,2.64198,0.9196,0.7675,10.0,0.0,0.366,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.119,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99659,0.99659,0.0,0.00473,0.00473,0.0,0.0
1.1192229000081012e16,0.821,0.06128,0.08,29713.84098,1.98619,0.80677,0.7675,10.0,0.0,0.66236,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000081012e16,0.821,0.04086,0.08,32528.28571,2.08936,0.81105,0.7675,10.0,0.0,0.66587,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.181,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1192229000081012e16,0.456,0.0,0.08,113137.23845,2.34373,0.9782,0.7675,10.0,0.0,0.44606,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.195,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99799,0.99799,0.0,0.00366,0.00366,0.0,0.0
1.1192429000091012e16,0.436,0.04671,0.08,9896.6097,2.29912,0.91547,0.7675,10.0,0.0,0.39915,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.081,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98535,0.98535,0.0,0.01267,0.01267,0.0,0.0
1.1192429000091012e16,0.398,0.07621,0.08,4134.36472,2.00817,0.92374,0.7675,10.0,0.0,0.36765,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.078,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.98661,0.98661,0.0,0.01107,0.01107,0.0,0.0
1.1192429000091012e16,0.399,0.078,0.08,1232.07993,1.60462,0.89174,0.7675,10.0,0.0,0.3558,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.078,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99881,0.99881,0.0,0.0035,0.0035,0.0,0.0
1.1192815000011012e16,0.478,0.12569,0.08,7118.37,2.18928,0.90072,0.7675,10.0,0.0,0.43054,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.145,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99918,0.99918,0.0,0.00278,0.00278,0.0,0.0
1.1192815000011012e16,0.41,0.12446,0.08,5096.37538,2.0779,0.86906,0.7675,10.0,0.0,0.35632,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.131,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9996,0.9996,0.0,0.00161,0.00161,0.0,0.0
1.1192815000011012e16,0.385,0.12152,0.08,5088.58131,2.07739,0.89731,0.7675,10.0,0.0,0.34546,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.128,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99987,0.99987,0.0,0.00087,0.00087,0.0,0.0
1.1192815000021012e16,0.463,0.15167,0.08,9076.36339,2.27028,0.88074,0.7675,10.0,0.0,0.40778,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.174,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99941,0.99941,0.0,0.00201,0.00201,0.0,0.0
1.1192815000021012e16,0.393,0.15018,0.08,8158.72931,2.23475,0.88736,0.7675,10.0,0.0,0.34873,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.164,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99951,0.99951,0.0,0.00145,0.00145,0.0,0.0
1.1192815000021012e16,0.376,0.17146,0.08,9847.55273,2.29746,0.92145,0.7675,10.0,0.0,0.34647,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.187,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99972,0.99972,0.0,0.0009,0.0009,0.0,0.0
1.1192815000021014e16,0.365,0.14953,0.08,12357.28202,2.37314,0.94484,0.7675,10.0,0.0,0.34487,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.173,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99974,0.99974,0.0,0.0009,0.0009,0.0,0.0
1.1192815000081012e16,0.481,0.12239,0.08,9558.52509,2.28753,0.91113,0.7675,10.0,0.0,0.43826,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.153,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99916,0.99916,0.0,0.00277,0.00277,0.0,0.0
1.1192815000081012e16,0.422,0.12329,0.08,7650.82566,2.21333,0.87545,0.7675,10.0,0.0,0.36944,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.14,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99965,0.99965,0.0,0.0015,0.0015,0.0,0.0
1.1192815000081012e16,0.396,0.13756,0.08,8288.43861,2.24001,0.89894,0.7675,10.0,0.0,0.35598,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.154,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99985,0.99985,0.0,0.00085,0.00085,0.0,0.0
1.1192815000081014e16,0.351,0.13899,0.08,10639.5918,2.32325,0.95736,0.7675,10.0,0.0,0.33603,0.0,0.3,0.0,6.0e-5,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.159,0.08,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.99976,0.99976,0.0,0.00088,0.00088,0.0,0.0
